id,order_id,amount,reason,created_at
ad4d3cda-6b84-445f-9758-f3c300630dde,23b8f509-f32c-45ad-9a31-08742b0f0c84,467.11,wrong_size,2026-05-09 18:50:21.739494+00:00
fc79b0f7-aedf-4dba-a961-7ff236f4bb03,dc2c3386-f76d-4f0f-8d80-164a79b62889,216.37,wrong_size,2026-04-27 20:57:35.255518+00:00
293d98bf-5c3c-4c3b-884c-74dca730e38d,94ca56d3-d4e9-4fa3-8f44-575ea0c4f369,454.05,wrong_size,2026-05-02 11:53:49.691552+00:00
53366178-df53-4cd1-b009-c8d410f82b31,6b6dfdb3-86fe-4c3c-924a-4d72f0983009,164.91,wrong_size,2026-05-05 22:00:56.227253+00:00
8e39a398-b9cd-497e-bb49-8ecd9b3f7d09,6d5b88ea-bb7a-497a-b271-2148f04d9248,3292.5,not_as_described,2026-06-07 12:10:06.875675+00:00
0b311fe4-bb0b-4ed9-a77d-e36c29f6a5e5,0d6bfe7a-c83b-4ccc-a0ed-1304206bf431,467.01,damaged_item,2026-04-14 10:45:05.722350+00:00
d952eafe-11ec-4231-89fb-43d07fe01eef,ea331101-4498-4740-82a0-c71e96172ae5,862.2,wrong_size,2026-05-26 03:01:19.745335+00:00
d2b7336a-8c5f-42ac-9a34-6b1d3b9767d6,e083ffac-8131-41d1-a5ea-d35739aa6e86,4205.67,late_delivery,2026-04-04 11:19:07.705079+00:00
4d1cd022-35ca-4d61-b659-a0bfbbfabd84,d63bf040-3d28-4858-8e8a-1e19e0f04faf,125.28,late_delivery,2026-05-23 08:33:13.137048+00:00
04c1cf1e-4e94-40a0-b093-d254ed4f52ac,45a371d7-cf02-4ae8-80ce-86dc3e0155c5,416.32,late_delivery,2026-06-01 22:51:01.765644+00:00
9617989f-7fde-4be9-abfc-19188690aca9,624ba102-17cb-45ae-890f-72ae588c0d3f,483.82,late_delivery,2026-06-03 16:23:55.205502+00:00
a81ab11a-e1e9-4752-b54e-752481e1dee3,85fc53a3-47e7-43b3-b7ee-269060560f74,4207.86,not_as_described,2026-06-03 18:47:26.059829+00:00
8258bd5f-ccb1-45a4-87d1-0d19deff2bde,1617b041-dcc9-483d-84c0-83a76121b7d3,2011.31,wrong_size,2026-05-09 03:15:14.959302+00:00
315bb6de-5a85-4ae8-b6fe-f5f58984b7b1,fe280789-a201-4754-b8f9-13a3883b86c4,2401.41,late_delivery,2026-05-09 10:47:23.407124+00:00
c9c9178b-b467-4d99-886d-5958b81d55ec,20c2d738-dbe0-4883-b8e5-d89d01c3b413,1493.99,damaged_item,2026-06-03 04:01:34.068063+00:00
38d7c0a9-de24-4eb5-bc9c-5e70dd900739,33927d01-ab3c-4ff5-839f-dca9e2af7ce4,1882.25,changed_mind,2026-04-08 09:09:55.847062+00:00
d40d215e-3a32-4f72-ad75-73c0711827a4,ad482de1-a123-4e7a-a95f-98ade1507d41,330.94,wrong_size,2026-04-23 01:07:12.658956+00:00
bdad5080-dc6e-43f3-a89e-c87a5039fd40,d6925b6a-7ee4-4171-81ea-fb9902a82cda,2014.12,late_delivery,2026-05-20 09:16:04.502269+00:00
