id,device_fingerprint,created_at
17f4dcc5-9e21-45c9-b52c-041156df5dee,54f9da0d78971d9ce22a0621e8184fb3,2026-05-21 05:51:41.729866+00:00
5ca5f8ed-cae7-4766-8385-203a7674bbf1,5e283fa3edfd49e0d4259c51bd52ba0d,2026-03-15 00:14:17.014889+00:00
860cb6fd-42d1-41e0-af3f-6db463739f0e,18ee9704de37792856329ab649f17ad9,2026-04-10 11:03:21.540949+00:00
612b13c4-a660-49f6-8394-8a68b57bf2b7,664b2cf170592280b81f4c000e189bfd,2026-05-02 21:23:52.708553+00:00
86a69490-8cee-4d29-90a2-849bfcaa0080,270b3f3888940394b8a84cde8d0f2e29,2026-03-30 20:10:33.315338+00:00
a2436505-01c9-4926-b9b3-51538929f538,091fe49ef64b3588b0300f48ac654e6d,2026-05-09 09:33:09.563202+00:00
958064f3-890b-4950-8bd9-628138947665,57477dd9e1c7d94339f3182564126338,2026-04-23 21:06:46.977838+00:00
120d3069-2e43-42e9-a6c7-61fcb22dce11,f2e38477f2726f7fdb125d7643a98fba,2026-04-11 17:54:43.134298+00:00
fea9a2f5-3f45-410c-b620-273c86d13329,5e3f006b7418a652a792dfc58a438bb2,2026-05-16 23:00:08.448595+00:00
e42208f4-5c6b-49b2-a73a-f8e8042f12e4,19dae52b2438905cae004df82e49f42a,2026-05-19 19:23:32.463137+00:00
1021c6ae-1b97-42ef-81da-c65f002ba507,bf91edcf9adcb78bec0afe9e64ff8ca7,2026-03-29 12:08:50.457237+00:00
795ad9d9-32e5-4f69-a2e3-f2e338aa2694,e34031df2e18fb62a744a41a6a7d962e,2026-04-21 08:04:03.999365+00:00
4b8c8f0f-f2a4-4a93-8773-587b8ce0daea,36d136ac64e922598e707c4894acd9de,2026-05-12 08:39:18.687718+00:00
ac9c9ec4-c066-4503-851d-51f84561ae20,212de0547796a2aa9a3c95bd4ea04f41,2026-03-28 07:13:23.952506+00:00
227a5928-0058-43c3-9989-059abe5a8f68,79205a7275342005ddab7e29a05abb12,2026-05-07 12:33:03.826932+00:00
d128016a-6bb8-4282-b4f4-7894a8b8cd35,9153f952081c5a47369b08332766efe6,2026-04-10 01:13:48.101464+00:00
20e4ba1a-f9cc-4d95-9690-e3203537e300,6801f5093acc089bea24712b2e475bf5,2026-05-24 09:42:11.105099+00:00
48d47068-69a5-4f3e-8fdf-d00b913a3a0c,c64b6776c823358c0f3bf306388915d8,2026-04-03 14:47:22.412439+00:00
2b3f8b8a-ed44-41fa-8ad1-6ef8a97624b1,9dac5525dda87194aa01d37bb59b224f,2026-04-07 06:06:43.293491+00:00
2fb04ea5-1f4c-479d-9444-e78b99cc481c,1889f150d4bfc8347df59926b993e6f5,2026-05-22 16:32:25.805400+00:00
dee56bf8-9c2b-43ab-9cc1-ad9374544fa8,def809acb64c306b083dd32171579388,2026-03-08 16:49:56.285221+00:00
4d96d078-7058-424f-ae5d-317c49b05861,7c7935c5ec216871f60c28e13f1dfe3f,2026-03-11 05:59:22.492991+00:00
f8ba6f75-952b-481e-afc8-f3ee6fe1c00b,fe70c5e766d1b0970595e6f3337dc684,2026-05-22 06:07:10.268085+00:00
264203ff-38fa-408f-a25d-ce406adfff79,8674348d3d5c32e88845999f0af60987,2026-03-15 22:10:38.437366+00:00
d3d23571-1c15-45b0-89ca-240b16171f4d,e1becfceed9e96a4312d4c6e4356bd3f,2026-04-02 15:12:00.961959+00:00
f9a8ce3b-d592-4b62-84a6-2809387edfc6,b097a7cbb4b6dc9d5c669de5fba59dce,2026-04-24 21:35:50.898247+00:00
