id,customer_id,network_id,first_seen,last_seen
0bdbdaf3-0703-460a-8dd3-dda9598b855f,e8064ef4-f901-4a8a-a255-47098dfca93d,c224ca37-efa4-4430-a653-7ffdf94c5293,2026-05-27 21:27:35.565251+00:00,2026-05-27 21:27:35.565251+00:00
480e59ad-8dc1-4902-9319-0988e60767bd,129156af-3ea1-44ab-b6c7-f7146c4e4dba,89705451-2e82-48f2-939a-6b8120ef9f99,2026-05-16 05:00:33.458272+00:00,2026-05-16 05:00:33.458272+00:00
20bb5adb-7b3b-44c4-b8e5-4332a60a2ff4,4489744d-bd2c-4011-b0b8-6b99969745ec,f5c22742-429c-40f5-bbc5-31edc88496a4,2026-05-21 09:41:02.782371+00:00,2026-05-21 09:41:02.782371+00:00
925beda4-134f-4e14-b1a1-8f1815939fcf,29dfa4f6-86b3-4d11-8b9e-44a8a656ca7f,1938f6b7-c030-439c-8a86-c30e453bf587,2026-03-19 17:11:28.693604+00:00,2026-03-19 17:11:28.693604+00:00
0ff77c2b-1720-41e1-bcac-53ee40d50302,6ad18463-1373-4469-8919-d156e61bd2de,26d78587-89fb-4110-bde4-207b05817fbf,2026-03-29 22:18:27.479914+00:00,2026-03-29 22:18:27.479914+00:00
0b616f9c-c559-4a89-aa70-919660587bba,9aa85b85-77c7-4aba-b97f-500153e21caf,ce237dc6-af13-46e8-863f-b5ca89647fb7,2026-05-07 22:10:37.017476+00:00,2026-05-07 22:10:37.017476+00:00
3476c153-9efd-4ea2-b850-363ded5de5c5,dc1eb885-4b5f-4594-8ee5-3eff967cb6d9,e8f522f5-8aa7-49aa-871e-7eed9b06916d,2026-04-27 08:17:22.227970+00:00,2026-04-27 08:17:22.227970+00:00
c176792f-42d1-47e0-a484-e305300f3339,abade71d-f61a-4652-9362-b57734fd6a52,29f7cf5f-57f2-4a58-80a1-bb2777af92ba,2026-05-14 11:34:39.112580+00:00,2026-05-14 11:34:39.112580+00:00
1a86d00e-140e-497c-b663-ee1a1c58eb6f,c4238eed-b171-4ed5-a9af-d440df4ff1c2,8a58c2d4-6d45-4c66-9d3a-646832b73180,2026-04-12 20:37:52.278736+00:00,2026-04-12 20:37:52.278736+00:00
c90aebbc-f470-4308-8bdc-472e5dfd06d6,2d9453c8-1728-46e2-a09f-9013c60bc9cf,6ea551a6-91a1-49f1-a190-af475dcb4f9b,2026-04-15 05:58:20.957158+00:00,2026-04-15 05:58:20.957158+00:00
46ad8fea-8a0c-41d0-ae3a-501de0a95a34,704d56f5-44a6-44f2-9c13-52854d21dc27,d41715a1-9507-461a-8867-55fef2613d4c,2026-05-08 10:56:48.646031+00:00,2026-05-08 10:56:48.646031+00:00
e573f4e0-18b7-4573-8a14-d1b087c16bcc,4d51bd6f-71a4-4a4d-9669-6167d77e758d,52afa49e-23cc-4d91-94e6-ba22c68bb8f6,2026-04-13 03:50:10.243183+00:00,2026-04-13 03:50:10.243183+00:00
d4051a4d-f295-4945-84b3-f3682bd75d87,a3ce4209-ae10-4564-a998-c695bf657442,6585a527-2568-420a-8236-e5b690206ed3,2026-04-02 13:42:59.187794+00:00,2026-04-02 13:42:59.187794+00:00
4a8d2991-144f-4af6-badb-f16b7fe18a58,49c127c5-74a3-49cb-adb2-3ed181ef1d8e,caffd391-275f-4f09-8182-63f875f6eb5b,2026-04-11 17:44:35.162423+00:00,2026-04-11 17:44:35.162423+00:00
2d70f464-68a0-4c72-a1ba-8f52400479fc,07754c9a-83eb-40a7-b5ba-3d14c193947f,cd67ca35-3939-4dd0-87ef-21eabc1326e5,2026-04-24 06:43:28.217790+00:00,2026-04-24 06:43:28.217790+00:00
c99c840d-a3a4-49af-9002-98aea20dc4c7,84f50e24-ce6a-4ef2-bc22-06f06f511ad5,1a6f991e-3d03-465c-8a5a-76b84b164c75,2026-04-08 13:29:27.015312+00:00,2026-04-08 13:29:27.015312+00:00
a68fddf1-8372-4163-8344-27a8de85b377,d7427e41-4a45-4d8d-ae0b-e072bb90e98c,06195398-a0a4-4a98-9c9b-ac987283684d,2026-04-03 03:04:44.647393+00:00,2026-04-03 03:04:44.647393+00:00
e66d0844-dc3e-4e33-b0fc-4297cbcc02ce,d1659801-5143-45b8-aa86-c8ff68f14f38,5b45213f-9e2c-42f6-9653-45b3577a7d72,2026-04-22 00:22:38.533656+00:00,2026-04-22 00:22:38.533656+00:00
66024dd5-188d-483f-9016-261015804ad1,f00a1f42-4dd7-46a5-ab14-99dbb1049aab,8395afa2-1fa9-4f4d-b551-34066b36de2a,2026-04-27 01:09:26.245251+00:00,2026-04-27 01:09:26.245251+00:00
4c6c25a1-f2c0-44de-b403-9c4500678d00,41b52fe6-9b82-46be-a6a3-896b30fd437f,feca6c6e-2bc6-4355-9660-07be134500f2,2026-05-18 15:45:42.147280+00:00,2026-05-18 15:45:42.147280+00:00
8052e2f8-f1f2-466f-91e8-e0cd9d110ca0,f3f45fea-e54f-47e0-8b11-9952a770b922,b0057544-e562-42f9-81d6-0708852d3eb7,2026-04-03 03:03:52.265185+00:00,2026-04-03 03:03:52.265185+00:00
4bd6159b-200a-44f1-bf0b-078d8b49f1ac,cb508b1b-4640-4321-9272-599ec07ae9c8,f1cd7c33-65c6-4140-b57a-2f5f9e573135,2026-04-12 13:38:27.927924+00:00,2026-04-12 13:38:27.927924+00:00
5b1a45cc-d5ab-4cf4-ac37-f95b9ff73158,063f1f1c-788b-42c2-9c98-1b1429fe2a60,55ab37a0-aa3e-4b87-897f-13f523ec812a,2026-05-14 15:06:18.061084+00:00,2026-05-14 15:06:18.061084+00:00
7ed410b4-c0ab-4cf6-9ea2-1dfba02a089f,bfd033da-b981-4c8a-a394-cb40bdb00686,739f25e7-e657-40a5-901f-22dfc11606bb,2026-05-21 17:06:52.062814+00:00,2026-05-21 17:06:52.062814+00:00
d6f40f73-1445-4144-bf03-48472a844c97,78cfb964-4eb2-4bc8-8f1a-3a24ef436848,da5e9b2b-16a1-48e2-9af6-38954cdb2075,2026-05-09 13:26:31.200839+00:00,2026-05-09 13:26:31.200839+00:00
e1425caf-22b2-4126-9f9c-962cf3e20b4e,c867c493-a557-49ba-b9f0-92affbd4e36b,5e85804d-ef09-4e69-8b41-2d2036ebab2c,2026-05-05 10:54:33.471142+00:00,2026-05-05 10:54:33.471142+00:00
859cee49-7761-4b19-b20e-6af94018a282,af9a97ec-52bb-426d-a081-62428a6a2ede,47592678-c104-4805-8ea0-adfaf4f7a3d4,2026-05-02 20:14:48.531442+00:00,2026-05-02 20:14:48.531442+00:00
0f7d41f0-4187-4842-890e-7eca5185b910,da93c1dd-addc-448a-bb53-5bbfc5141c71,004bf315-2771-4051-b7c0-0888ec7fe32a,2026-05-06 02:08:47.183581+00:00,2026-05-06 02:08:47.183581+00:00
eff51877-7e72-497f-9536-cf69d83ef1e9,8730849b-f6f8-4c82-acbf-70f0e9843db0,7d55d160-9baa-4ac1-ad3a-a207654a58dd,2026-04-21 01:45:00.412704+00:00,2026-04-21 01:45:00.412704+00:00
93108be5-3dd3-473a-9138-95648663f0c3,8d1b65a0-2fc0-4b53-ba54-cf1cb7608f77,243ec940-bd34-49ee-a096-222ef25abbe7,2026-05-23 05:08:44.769971+00:00,2026-05-23 05:08:44.769971+00:00
9cb59f7b-f1f1-4079-b561-b26bb75c18f2,678d9fad-1e0c-45cb-82f5-3dce58846e0c,abed1389-0e7c-4127-a16c-af92f870e937,2026-03-25 05:54:53.668430+00:00,2026-03-25 05:54:53.668430+00:00
d8912fb1-e137-48ec-9a6f-db1c0ad9869b,d7199282-c05a-447f-9aa7-ee11d2ef2fe0,3f5e89f3-c690-4564-af9c-e82653efcab3,2026-04-02 18:12:30.824268+00:00,2026-04-02 18:12:30.824268+00:00
1a850203-5059-4768-98db-967d5f1041f2,a4c0f792-545c-4518-a587-44d664534dba,88bdd9f5-f6df-43ed-acab-5bd125eb3e2e,2026-05-22 10:38:17.985972+00:00,2026-05-22 10:38:17.985972+00:00
ae38b476-cfd0-4df3-93be-0a3333dc34bf,5d4dc4dd-242d-4ae7-98af-86655bf11bb6,38060b08-4214-4bd4-85cd-05a031b81f47,2026-03-10 15:49:34.429607+00:00,2026-03-10 15:49:34.429607+00:00
95b15cc4-e847-4180-a12a-ca6009e0554d,e8725189-fe3b-4db1-88e6-3ccb5443f12f,02959c0c-099e-4642-b481-bced4929541d,2026-03-04 22:59:57.266988+00:00,2026-03-04 22:59:57.266988+00:00
