id,customer_id,device_id,first_seen,last_seen
6252857d-ca44-4b6f-be18-9a53ec3d91fa,e8064ef4-f901-4a8a-a255-47098dfca93d,c0fec696-12b7-4ba1-b1cd-1bffcb1891c6,2026-05-27 21:27:35.565251+00:00,2026-05-27 21:27:35.565251+00:00
1ddaea60-6b12-4ead-ae12-6aedb4d0250f,129156af-3ea1-44ab-b6c7-f7146c4e4dba,94d48fec-53a4-4a23-b08b-a039176734e4,2026-05-16 05:00:33.458272+00:00,2026-05-16 05:00:33.458272+00:00
f3f84b52-80aa-49e3-a988-911ba26b3d88,4489744d-bd2c-4011-b0b8-6b99969745ec,492329f4-35e2-4861-bf42-d48c93c3f01c,2026-05-21 09:41:02.782371+00:00,2026-05-21 09:41:02.782371+00:00
d85eee0d-b5e7-46ae-b532-4a290acdf085,29dfa4f6-86b3-4d11-8b9e-44a8a656ca7f,3fbb0794-a89f-481d-94b9-7672b702e837,2026-03-19 17:11:28.693604+00:00,2026-03-19 17:11:28.693604+00:00
92fa7d31-2a18-49d4-b5fa-4d524f2ed860,6ad18463-1373-4469-8919-d156e61bd2de,497d8dd3-ecf6-4dda-969a-3c1f2b232c22,2026-03-29 22:18:27.479914+00:00,2026-03-29 22:18:27.479914+00:00
fe1ec29b-6f91-4816-9547-7e112f98823e,9aa85b85-77c7-4aba-b97f-500153e21caf,dfe6a18f-b26b-46d1-9e00-9c3ee6c13112,2026-05-07 22:10:37.017476+00:00,2026-05-07 22:10:37.017476+00:00
811032ab-fef4-413e-876a-08e69899b1df,dc1eb885-4b5f-4594-8ee5-3eff967cb6d9,789212c3-eaa1-4bd3-b2fa-7b48f1dc8426,2026-04-27 08:17:22.227970+00:00,2026-04-27 08:17:22.227970+00:00
d2989f7f-7844-4bbd-abad-92ecdfe472b4,abade71d-f61a-4652-9362-b57734fd6a52,f5348620-130d-48ad-af19-38fa2eb94018,2026-05-14 11:34:39.112580+00:00,2026-05-14 11:34:39.112580+00:00
4bddf9c2-0387-4bd1-9ecc-abbe0e5a1a9c,c4238eed-b171-4ed5-a9af-d440df4ff1c2,81960f6a-1bf6-43ec-b21e-122697a03648,2026-04-12 20:37:52.278736+00:00,2026-04-12 20:37:52.278736+00:00
7344c9c9-9d9d-48a6-b7ea-e65eeb47e363,2d9453c8-1728-46e2-a09f-9013c60bc9cf,17c9437a-8a52-4924-a481-2cad46370a4f,2026-04-15 05:58:20.957158+00:00,2026-04-15 05:58:20.957158+00:00
b5adf855-c0a4-45d6-a7a4-b083f59f52f3,704d56f5-44a6-44f2-9c13-52854d21dc27,3ed7196d-898a-491a-b4b8-ce8f0b0d5562,2026-05-08 10:56:48.646031+00:00,2026-05-08 10:56:48.646031+00:00
5d90bb23-3d5d-4684-9c0a-f92cd3217a26,4d51bd6f-71a4-4a4d-9669-6167d77e758d,02ee4297-e41c-4250-88cc-a3ea256d29d4,2026-04-13 03:50:10.243183+00:00,2026-04-13 03:50:10.243183+00:00
e16bc9ba-572b-439c-8813-0a036c6d33e0,a3ce4209-ae10-4564-a998-c695bf657442,db183337-e0cc-4600-81c0-b956d0a30763,2026-04-02 13:42:59.187794+00:00,2026-04-02 13:42:59.187794+00:00
1b0f9d5e-84ac-4ef3-8a4b-7d0d96e92303,49c127c5-74a3-49cb-adb2-3ed181ef1d8e,4e39886b-c551-4673-a32a-2a575e097aa9,2026-04-11 17:44:35.162423+00:00,2026-04-11 17:44:35.162423+00:00
40df990d-5eaa-4e01-93bf-ddc4ec2e7bf7,07754c9a-83eb-40a7-b5ba-3d14c193947f,f573956e-a04d-4cda-b753-1ec3df8ce230,2026-04-24 06:43:28.217790+00:00,2026-04-24 06:43:28.217790+00:00
88dfe757-a097-499f-9ded-046120e4ff51,84f50e24-ce6a-4ef2-bc22-06f06f511ad5,ecb0eda4-b8a0-44a7-b6b5-daa8cddf0afb,2026-04-08 13:29:27.015312+00:00,2026-04-08 13:29:27.015312+00:00
66f58a10-0a8f-4bed-83af-96a0d0ade637,d7427e41-4a45-4d8d-ae0b-e072bb90e98c,8a89a04f-4ed2-4976-847f-7c8848724119,2026-04-03 03:04:44.647393+00:00,2026-04-03 03:04:44.647393+00:00
8dfb869e-5cde-4af0-8081-5e2f9d2bbaf3,d1659801-5143-45b8-aa86-c8ff68f14f38,0341b292-1cbe-4866-83ae-dca768074901,2026-04-22 00:22:38.533656+00:00,2026-04-22 00:22:38.533656+00:00
e5b97804-e813-4445-833e-3ead6e05c87e,f00a1f42-4dd7-46a5-ab14-99dbb1049aab,954904ee-f9f0-4cc4-b9e7-bf850a0d7045,2026-04-27 01:09:26.245251+00:00,2026-04-27 01:09:26.245251+00:00
