id,transaction_id,order_amount,created_at
135287da-0d03-4d35-aaa1-dd66683d27b7,58ec20d6-4fc9-4040-92e5-592b62262661,7738.5,2026-05-28 12:21:29.615912+00:00
219ed806-7451-426b-8ebd-bb4aa0e1ea91,a1702d51-7759-4a30-803e-3ab92f809790,1905.53,2026-05-28 20:29:49.329053+00:00
9ea982a1-feeb-4dd6-a97f-96a2c1a76560,9e179e53-cf4b-432d-a697-7d4d2af61af2,1531.02,2026-05-25 17:43:37.117907+00:00
b56b5a37-a8da-40d6-ac0e-a5f24f10a46e,61fe197b-6c32-4c2f-811a-4d7e22ff5999,921.77,2026-05-25 19:50:53.797186+00:00
260f8b0e-a802-4fa7-a586-6f6885319557,a2a386e8-48a9-4f03-b727-1fe1a05a6018,2084.43,2026-05-30 04:13:04.124355+00:00
a3fd99e8-ce4f-493c-b7f8-1547213fea26,a31efb28-9826-46ae-90cc-194054b0b8c1,2516.34,2026-05-30 16:16:27.749180+00:00
8bbd5cf2-5beb-448a-bf9a-d1963719d56a,81e50790-01ae-4ee9-8e61-c14ad212740a,3038.12,2026-05-31 14:58:53.867355+00:00
bbc1b6c0-69d8-49fc-a7ec-61af00b119a1,8ef3abeb-94de-4832-8eb5-222d111de2d7,2134.09,2026-05-22 00:41:02.098414+00:00
bf104028-d61d-48fe-b4f3-64484fdcc93b,1c930980-cbb9-4cc8-b6ba-22e467a363fc,1260.48,2026-05-26 10:13:53.644563+00:00
493eb612-a5d1-4413-83b3-ffc91e9b80f9,aba7162b-693e-4f6a-96ff-8b8a0895e719,1750.84,2026-05-28 12:43:42.815799+00:00
63899d6b-7253-4a3b-a50a-14e50c8f911c,88d33001-0111-4d05-99ce-b6100e1c48f9,2489.35,2026-04-16 17:26:55.281201+00:00
3bafe2a7-887f-41d5-b4c3-e65d7d6ca0ba,b26d1a4c-c9b1-419d-8175-35d2294ca3e0,1802.7,2026-05-31 22:25:27.924666+00:00
36e9eb2a-d8d1-46ef-a111-111a4ef4b1d1,19b0fa1b-357a-49b4-b19a-f47c18a647e6,2511.01,2026-04-01 13:28:12.673465+00:00
7d4cb279-169d-45be-b2b1-b579b52b5693,2054eee7-b2a7-42ca-84b5-4ffb4586f343,1420.65,2026-05-11 18:02:32.833556+00:00
dcc39bb2-7f4a-4cdb-890e-75e19f8fa673,21f545ae-cb36-40ca-bbb4-02b6de1a4edb,844.76,2026-05-15 23:01:32.461663+00:00
52b9a829-3f4f-49b1-a5d6-1322a3164bda,baa909de-b8b7-4f26-9de6-5921e4877161,3598.9,2026-05-25 08:35:10.086444+00:00
a7de72b0-93a6-4793-930e-4b0fd8bc8579,3135ce0e-282c-4094-9faf-ad0903b6bfa0,6908.75,2026-05-28 10:37:27.593517+00:00
70cc7dc5-6eb3-45d7-a1e9-15dd4944ca76,3ff9ce29-745b-42b8-a85d-456695741e12,6322.01,2026-05-29 08:03:54.693111+00:00
6129378c-4d49-4319-a221-6c491f815012,c271a790-e946-4039-9f86-5e2825c48a59,3707.7,2026-05-02 11:43:51.083234+00:00
0e5345ee-ae16-4c00-844f-f97d789db0d8,9f9f4b64-dcdf-494f-bfaa-f9197e899135,1900.2,2026-05-09 06:59:46.068545+00:00
840693d8-48e3-4030-8db8-afc6580ca508,e026504e-1d24-4627-a04f-f37dabf917da,884.65,2026-05-16 15:39:04.778002+00:00
4e42989e-1fc8-40cf-929d-b8071c50dd49,594d47c5-d2e6-43d3-bd5a-c4aa3d77911d,1573.95,2026-05-21 07:48:36.980388+00:00
07733ce4-7dc8-4837-aa3c-42a1fb985879,6aa91578-657a-4632-85df-b9695ee00ca2,3242.61,2026-05-26 02:40:30.196115+00:00
360a1a41-c0e0-4526-bf9c-f705319ead89,ffc6d642-32fd-4232-9307-04fdd0285d6f,6250.58,2026-05-17 12:54:21.563145+00:00
7cb82f87-4c61-43ef-b56b-4b38a5f421f9,d1b2a9e4-d387-4104-af66-437be62be1b8,5500.17,2026-04-29 08:28:56.038546+00:00
b5e118d7-c85b-4517-ac37-0c16d3195c85,7c50898d-d16b-4471-84f5-87a4dd1be0b6,4705.95,2026-04-30 13:46:56.707873+00:00
2a2e0c45-ecb2-4087-a551-b64b7c66e05e,ca15c736-0d1e-4997-81a6-d43145b7ee26,1231.86,2026-04-29 06:57:49.003460+00:00
ee96c576-cc10-41d0-aad7-d4aa099a0458,f0fac44b-7a22-452c-93c0-890baed6101e,2741.27,2026-05-14 14:35:51.888334+00:00
af4cbbdd-bf29-41f3-a705-9693c65cb4d6,4f9b365b-0553-4185-9c75-b2e91b5d384c,3598.12,2026-05-24 09:54:18.302526+00:00
458141ea-505c-4b60-89bb-13aa6056951b,8da6f380-0467-4da1-a7ee-9200572ea354,3125.62,2026-05-26 07:26:37.569510+00:00
8ac7066b-2d89-4a36-b75b-beca6306e3e3,4276294a-24f9-4a0b-941c-c534f5a926a4,2006.43,2026-05-31 10:35:14.716340+00:00
c3f9fde0-d8c8-4787-8d53-91e56185eb6e,54f4487e-ba24-4429-a399-98438571af42,860.72,2026-05-10 10:40:07.754555+00:00
84e65f48-f881-4cab-846d-a642766074f8,81ee6607-2b1a-4f4b-9e70-ad495b792902,870.18,2026-05-11 12:26:00.529550+00:00
96fe1c4a-3215-4384-b815-794aad576f11,a57bdec5-785e-4662-90a7-3efe5f961d6f,519.28,2026-05-25 09:11:53.875981+00:00
bea86c2f-39d6-4b9a-9045-a6ee61b113af,66bd85fc-cec2-463b-b807-e9b9bea6d389,655.36,2026-05-29 16:22:10.295479+00:00
5a2607cc-ecbb-4294-adaa-5fdf273d9ad1,66234f6e-f391-4592-b07f-b7ea6f8accbe,2641.93,2026-05-04 12:53:32.489243+00:00
076f58e4-d082-4a3c-8d1e-35c020c63f96,02b537e0-de63-44b5-9717-ee54158c0102,1914.12,2026-05-07 22:30:45.562629+00:00
2392bc8b-85d5-4ea0-845d-533077cf3617,b42cb4c5-7d57-4939-96e6-1c2053084977,2294.91,2026-05-13 15:54:49.999407+00:00
