customer_id,label,cluster_id,is_abuse
07d4a89b-d3c8-4d0b-b8c3-88b8c568ccf8,normal,,False
d6c4a31e-4b13-45e6-bb04-10b292b55b49,normal,,False
5fc508b7-c21d-4428-bd24-e75b9a702a10,normal,,False
6ded1fcf-178f-47a4-b66e-24e9ad38f86f,normal,,False
6cc32e10-3f1f-4710-aee4-18068b61a972,normal,,False
a54eed65-c367-42a8-97c5-ec328519c65c,normal,,False
0e19df61-5d86-44fa-8b69-d9af8276411f,normal,,False
8e2a6cab-6617-4343-b521-2f38fe55cec5,normal,,False
629056bc-da7c-4566-8cec-9e469494d064,normal,,False
5dd60f55-b229-4916-988c-b936cf072497,normal,,False
ae816f3b-6a3a-4a2f-87fd-9140c4979932,normal,,False
b5376002-8e6d-439b-a018-61a2ed485d61,normal,,False
7e06ab6d-c945-4471-90d5-d42ced63fe02,normal,,False
794a008a-1619-4dd7-a662-9e4ec1627afc,normal,,False
570f0f48-18f2-4bcf-aba4-c4f3245e9d73,normal,,False
89dde804-4908-413c-8853-bc094ce069a3,normal,,False
c4cdf458-6ff9-4a01-a4f8-b49a7fe7ee3d,normal,,False
a271a8a9-a8b3-4201-81d2-b40c167729b5,normal,,False
aeae95b0-d750-462b-a8b4-5db5644fff6b,normal,,False
f292b54f-c9d0-4b91-8588-b0d31ecc0e57,normal,,False
41df3274-6dc5-4167-a9b7-b1759587e61e,normal,,False
7d602540-e1f5-4921-b240-457ff9af78fe,normal,,False
e20b9901-8f11-4054-bf4f-1bf0a02eaea5,normal,,False
715624f8-5271-4baa-a90b-e735d8a0733a,normal,,False
d492bdf1-58a6-4afd-9404-e857a1dd0766,normal,,False
d7eaea4b-dfca-4f62-857d-cdb9efb7f075,normal,,False
69fb6295-8315-49db-bde9-742ad46b6788,normal,,False
57c858df-53d0-4146-9a35-c3161b183698,normal,,False
664923e6-6b97-41ee-ada0-cdb64a211d30,normal,,False
a3793330-5bf5-4764-aa8c-5cdc5c360c3c,normal,,False
17065a90-7ee4-4058-a737-f982cd956d39,normal,,False
a60fd3f4-65fe-4586-b4d3-0dca0d7805c2,normal,,False
7859c404-61c0-44aa-917d-673593dec3bb,normal,,False
89539927-a01f-4a55-83be-a3a633de66bd,normal,,False
ce8d271d-03af-49e4-82f8-4a52d566aad5,normal,,False
24305326-4cb9-44be-a59e-cd2e3b66ee00,normal,,False
09b6b3f0-09a5-43fe-ac04-0dc564de271f,normal,,False
534d6672-b176-4409-8d15-17f73e5e3018,normal,,False
25a316e5-d105-4ef7-9fe7-bfda7f447b49,normal,,False
661f57be-226f-412e-be38-b4f2e1f62ae6,normal,,False
420ba611-c0ec-4b2f-b90f-74342af57b21,normal,,False
bd81fe54-c22f-467c-8727-2cb0879fffa9,normal,,False
19420d7f-b2a6-4e1a-a9e2-c3d4bf265bb3,normal,,False
787f5659-6a7e-4b9d-b8fb-689f4e2ef6a2,normal,,False
9f089a8e-577f-45d8-b840-a8d06e252174,normal,,False
af4f71c5-e3f5-41e3-89b1-e37c8db69e2d,normal,,False
bd5f7280-7965-473a-8a0a-aca3b6874b32,normal,,False
bf0badba-0291-4594-8551-7cf6c97d3a64,normal,,False
c56520f8-4184-4c90-9446-42d8490b92d1,normal,,False
ba279720-b6a8-45e0-8e50-38445189b430,normal,,False
744271dc-d9ba-4c6f-b1ba-0b88709a3712,normal,,False
bc259531-bb55-4353-9dca-434252f6fe40,normal,,False
36a9c913-642b-4ba1-ab49-06d757acd0c4,normal,,False
182a4fe5-0577-4265-aa4f-5d7d3be557b3,normal,,False
79ee64ec-c7e8-47a7-be19-b8b16cd1f422,normal,,False
d07e88c7-6b3d-4516-9c92-b5759793e2eb,normal,,False
487ba034-762f-4f4d-8be3-d9937503f7ae,normal,,False
047a6270-4775-42b1-a9db-a01222342f2f,normal,,False
0bdf0a3e-2838-4d81-83be-f7ec7768e6e4,normal,,False
3a1dc370-d618-4673-925a-25462950562d,normal,,False
e870c0ab-31c8-4343-8fb1-077fc92cf06c,normal,,False
1f80f49d-79ef-46a7-8479-6950c0b96c27,normal,,False
bba5a98f-0186-45f3-b83b-4fe6fc2318ad,normal,,False
fe907e5b-5af7-4cf1-b673-817eaf37f215,normal,,False
1704a8a6-c898-4e71-95ca-0566b240b712,normal,,False
32cfb3f9-da54-4d00-a9b3-49143c4fbd2f,normal,,False
541899dd-a545-4f7a-b88d-46f8c6e7c110,normal,,False
bf30ee5a-2412-4158-8076-c1a71bb9e7d2,normal,,False
fea5663a-a7cf-40e0-bc54-451e95daf471,normal,,False
5a198ac1-5608-4649-a90f-6c738ce3767f,normal,,False
a2afe7ef-80e6-44e4-b8fa-33b9cfd7873c,normal,,False
4e22ce7e-eb03-4b9a-82f0-edd5da94a7fe,normal,,False
95cec9e0-17f3-4127-a93f-1b43efd96071,normal,,False
cf4abad1-2abe-4228-ac4a-de6414d13b44,normal,,False
a1a73a2b-8e5f-4907-988a-92d0143dceef,normal,,False
989637de-bc8d-4dcb-a5b1-4955b2e192a6,normal,,False
63abae54-8110-4412-91cc-07a7aabf7869,normal,,False
432885a5-c71f-4d95-afda-5a5e525c6b86,normal,,False
011695d4-93b1-425f-a36e-1284e8f602fa,normal,,False
732d09f4-8296-468d-884e-4979f2be2b3f,normal,,False
c461fca9-eaad-41a4-926b-7e46f5189b7c,normal,,False
2e778928-dd1a-49da-b767-f05a92512c19,normal,,False
eea803a3-dbec-477f-be60-44d4ed686295,normal,,False
1d3d1ea3-592a-435a-86c7-72adcbc5a53b,normal,,False
9e23dbf7-c7d0-4d59-a117-ce2f2fbbfc09,normal,,False
2dc8564c-dfea-4e7a-a527-d26fbb593587,normal,,False
84708610-8b93-48b1-a6fc-dea2969abe2e,normal,,False
68865fb0-565c-4125-899f-cc90e9ee7cfd,normal,,False
c88fd11a-23cd-4140-902a-26c2e3b7c1ac,normal,,False
9c903385-80ec-438f-9798-e683432373b3,normal,,False
c0908678-62bb-4257-9a4a-58c03186a1f7,normal,,False
3cb6479b-4ffa-4fa1-9b97-0de16a8e369e,normal,,False
430d55ab-049f-49d4-8413-006457cd6e20,normal,,False
588e360a-0486-45cd-a991-60e326fb543b,normal,,False
2293b77a-4682-4a70-bc3c-68321a95a2cf,normal,,False
209bb50b-a6fa-4ce7-8d92-82ba2e5d7685,normal,,False
bf30b216-3d20-45cb-84e5-de4d8d0c8e38,normal,,False
776b0d77-1cf8-4727-b9b0-45d8beb0518c,normal,,False
91f9e72a-3551-4009-99f0-ac9a04133707,normal,,False
cb279fbe-4538-4a5f-89ea-0ae44d73ba84,normal,,False
40c08da4-95e4-476b-ad5f-a8d24af38b28,normal,,False
b380a5ff-ed65-48d8-9d1d-19839ecc9c88,normal,,False
97e20383-09cc-4903-a888-c98695a63dcf,normal,,False
9fea1023-7d8a-43ea-844e-dfa2002d36f4,normal,,False
770315b0-f1ad-47dc-8e8c-54c561c5213d,normal,,False
bde12fa9-141f-40f9-9b9f-63f3b6854724,normal,,False
dcd18238-8b50-42a6-b26a-1adcb42a4254,normal,,False
445bd66e-b03a-4f0c-a752-40e5aedefed5,normal,,False
85f40fdc-3617-4a8a-94bd-ff488083cb3a,normal,,False
c78d49d3-a3a3-495f-9ebd-4e1ccf32a0f8,normal,,False
468e0baa-dd9e-4ec9-b0e4-0370fb504c26,normal,,False
de191d63-d108-4231-aa91-c877bb34842e,normal,,False
abb77e06-32bb-46b4-b55f-840de1a03b72,normal,,False
7382efd7-e112-435e-9fc2-78c4ddd32b8f,normal,,False
79fcddbf-c2bf-470b-9630-cd78b2b4d3ad,normal,,False
22a2cb2b-7134-4888-81a1-3d46157bbea7,normal,,False
b84ac3a2-5b30-42e1-baa5-8272d59a628d,normal,,False
e86cf18e-8252-4c5d-8ec5-6a82ce7abe2a,normal,,False
59ff9d26-24b1-43a3-be17-d50ad5d1fe9b,normal,,False
2dd127aa-14e5-4c1d-8465-5366274a0158,normal,,False
36d92921-3a02-4270-aa09-885d03ea3d07,normal,,False
350e2885-862d-4f99-82c1-15ce8a4e110c,normal,,False
7b077a3d-4f69-422c-8ea2-9bdc4e3fa63a,normal,,False
0cbcb625-a831-491b-a0e7-b65eef60ae31,normal,,False
3f070cfc-4eea-4619-93b1-bf04e1e0e7f2,normal,,False
0c85a4fa-ed25-4b67-8069-41d5dff0a500,normal,,False
9c29ca84-05e5-49d4-a5a7-dde2629991de,normal,,False
dcd46274-d6d3-45d1-a218-34901d0824a1,normal,,False
1c305e05-60bb-4516-9222-d5545ae50b5b,normal,,False
7b452846-6146-427a-9459-f5791df8c1c4,normal,,False
1c933b9a-37f1-424a-9c06-359067c2cacd,normal,,False
34cff165-6e5f-4007-98c3-fa9ff8d81284,normal,,False
3e572e31-0ea7-4605-937f-5bf5a9087b3f,normal,,False
58bf72d4-e8bc-44e2-b344-db44763805aa,normal,,False
6403bb15-a896-4654-b2cd-0d56ec61cb97,normal,,False
0393ddaa-2c56-4afe-9f90-cf11bd7a7a4a,normal,,False
45a5803d-73d9-460b-9e5a-49fd33426a53,normal,,False
95451800-16fb-412c-a488-80c33d399d61,normal,,False
fca1f06f-f23d-4415-9b4d-80830d254ac5,normal,,False
3852fd53-ebac-45d0-ba27-e18b73f9cfda,normal,,False
60e08b67-9a8e-4c19-9e1d-c1a82cb337f9,normal,,False
f64af49f-6ee3-4493-8f1b-6f5c9096a734,normal,,False
9f6c9071-71ac-48d1-9532-240c44722a96,normal,,False
5a602f01-7d3a-4e75-8b51-4447f19fbed4,normal,,False
7f1d5a6b-f4f8-4069-8676-4b3af4a55349,normal,,False
94812ebb-56c5-49ee-b9f8-29e337e9f423,normal,,False
07f105c3-2e98-43b6-a6f0-03c3f94d903a,normal,,False
0c88f755-92c8-413a-886a-afcb58c012e9,normal,,False
6cec6cbb-692a-4197-92b4-2cf07bd9a6ab,normal,,False
96d043b2-0915-4272-8c09-a20df127de00,normal,,False
8bb14a99-8386-4aca-aae6-d7675b60337e,normal,,False
a7045fdf-6c33-48b7-9b45-06e34b90aeed,normal,,False
b5158c40-1ee1-4f93-a0cc-b91a9309dec3,normal,,False
d5000a26-9934-4b06-85c0-537ae9239f80,normal,,False
8e3dfb16-61f2-43b5-b98c-2fba172b3630,normal,,False
29bc0fbe-df86-48ff-8beb-c2c06431439f,normal,,False
989e85fd-78af-4d8f-983c-a26d23795dc4,normal,,False
334ebb94-04b7-48f8-b118-e04f7d21d4b8,normal,,False
7eb8e6d3-eced-4197-80a2-4e8449471999,normal,,False
fad0b781-6188-43ac-ae6c-da24f906d234,normal,,False
b62234e5-4052-44cf-b201-c810e9496797,normal,,False
7af47087-14b2-4b20-8194-ed3b807bbec8,normal,,False
aa333e55-cc35-45ad-aa73-8458fedc277e,normal,,False
3afacaff-8e24-4c4a-bde0-92fae5a8af25,normal,,False
216444ea-0a71-48ab-b2fa-cd8add100f3a,normal,,False
aab189a6-a5a7-404b-9062-4788995db11b,normal,,False
46c45290-710d-4188-af66-ad4654f0980d,normal,,False
324f6cfa-f309-4308-84e8-9a1b92bc4e1b,normal,,False
d56f75ba-9a39-4431-848c-71f226492f6e,normal,,False
8636b3bd-3cf5-4e66-84c8-ee6fd422a552,normal,,False
38138e4a-8176-41c1-acc8-5f89c0a9d013,normal,,False
