id,transaction_id,order_amount,created_at
f479c25b-310c-49db-9fc5-33b17118f2e2,ba258f5e-5b2a-4a53-9508-14fecc8dc0ec,476.74,2026-05-04 08:14:23.314665+00:00
874346d0-3af8-4b5f-bcf8-ebc29f66d1df,c6f42382-2f85-4251-9f32-f6f685ceb16f,696.35,2026-05-16 01:19:53.105599+00:00
9b30b69c-553d-4fac-9945-be8779f02cc9,7f86e450-4842-467c-b3cb-2fc04154a3e2,990.4,2026-05-22 00:23:31.159180+00:00
a0aaef77-f0b2-44cf-b004-bc764f5a44ad,50774e60-65d6-46e6-b552-8483b121c718,907.89,2026-05-22 07:07:34.399945+00:00
b16aa268-a2df-4305-8120-719fca3cf14f,0d51361d-4013-400b-94a3-4d80c328e825,1282.88,2026-05-30 16:43:55.765024+00:00
a2e96a27-30eb-4031-baf5-8e17e383eeeb,f9376417-5840-48eb-af3b-6501394a23d7,3369.38,2026-05-16 11:13:26.293919+00:00
a86d82d1-40ad-43a0-84f1-b124c90023a0,469f6b7e-5d8c-48a8-9a9d-c49b52d9f96d,2005.75,2026-03-31 00:37:33.736641+00:00
5dcaad3a-5c36-4ec9-8d4a-f07e9f6167b0,309bc7a3-9353-4ee2-b326-413184123e50,647.82,2026-03-31 04:33:53.526383+00:00
55189959-b74c-404b-b80f-1e5fefcee60c,62bccd64-c8d4-4408-a254-a078fac9ef7c,1255.97,2026-03-31 09:20:10.612401+00:00
83d9cc4e-1fcd-4fa2-aaec-909c7568666a,32f52cd9-e67b-406f-bf0b-f7416d56ec7f,1255.37,2026-04-07 03:09:23.644595+00:00
3b3e51e3-e31a-4ee0-9a96-e2507cc0b07b,af95dafe-22cf-4dae-a5f0-0618643dc476,1167.07,2026-05-31 16:52:56.960803+00:00
22fb19d9-c1a3-4c36-8531-ba60b29cc99e,3594151b-c971-4f78-9330-2c7ebb3bd72b,1309.65,2026-04-05 18:46:13.015264+00:00
c09bebbb-4511-49e7-b0f7-cc4cb70d0dab,fce81b0e-beb9-4ed4-a07f-d45d85b60e9b,3029.28,2026-05-19 04:17:53.729884+00:00
913aaa04-d983-4fce-9b8d-bd5fed07e921,87a3bec0-1488-4d05-ae15-fb2f5d23f810,1727.16,2026-05-21 13:16:20.000024+00:00
4eb171db-2cfc-431a-adcb-f37a042ac6af,fce41b09-2b1b-44d8-9553-cc7b56bd1ecb,3828.34,2026-05-24 14:20:24.534927+00:00
1c45d509-a00b-495e-bfe9-98d21de0d3a2,22ad883a-b315-4d68-bbab-1d53b712c53c,1765.53,2026-05-25 21:35:19.145006+00:00
69ed26fb-4a39-4a20-83d9-aed5576a035c,07c3ca98-a9ac-40fb-992d-a11ee8bd8b78,470.97,2026-05-27 18:35:26.881785+00:00
b72d5c1d-fa08-44a2-a2e3-7cc3f95b6884,05c5cb96-26a9-45a1-bf39-d31ba81e2b53,674.38,2026-04-23 11:25:29.030987+00:00
63c33982-7043-4a5f-9589-0a432a2ecd28,adcce766-4fe2-4501-9ef5-992479eac4ca,100.86,2026-04-26 01:22:10.127931+00:00
a8e77828-11cc-4de9-8423-d67a31cb1eb7,09927426-bf0a-4e47-99fa-02a655947ea0,827.22,2026-04-30 04:18:30.346172+00:00
cad8eaa6-d565-4746-8c65-331417a259fa,d3059f41-68bc-4157-98f0-693a9c9cf0ae,597.84,2026-05-02 06:44:38.686266+00:00
d4013229-c0c0-48c9-91ed-b66b8e7f7e53,a9096bc4-f15d-4c35-b598-31c326084735,946.45,2026-05-15 12:20:41.308514+00:00
294fb0de-68d4-4340-b653-a9aaf8367008,576477b4-d676-402f-ae73-32aa9d683746,1289.01,2026-03-26 06:38:31.511608+00:00
f658acbd-9758-4d2a-9fe1-5486b503d6fa,5130ab77-b3e5-426a-aad0-b9bcd5a6234e,2711.67,2026-06-01 00:19:45.137188+00:00
ff420138-3e5f-4cb8-b2e5-7e4b743c4d34,ccc51ea2-36e3-46c4-8d8c-0528a58e601d,3899.67,2026-05-10 19:01:56.057040+00:00
3213a31b-eb4d-4640-b0e9-b6a701d02c78,b181cce3-8216-4847-8006-ebd5d14704c0,4712.48,2026-05-24 15:09:34.235328+00:00
eca01284-6ce2-4dbc-8378-2dc1b8e772eb,c8e5c31f-c907-4db3-b44b-90bdff65c0d3,6364.66,2026-05-27 17:10:06.111936+00:00
0f47e5b4-ad0e-459d-b4f1-b0670050c272,f22a6a33-7a9e-42f7-bcda-fd9341996086,1523.51,2026-05-30 19:48:06.555250+00:00
06e28f01-c0fa-489a-8f58-a437fb8a4ba1,c22b5176-3742-4ab3-9db3-a17802ba466f,2730.78,2026-05-17 05:57:08.381519+00:00
72e598b7-af3a-4b35-9156-274590d83ac5,9bc8e913-18e7-47f6-be28-35b95a15d6da,2256.19,2026-05-22 16:16:15.833663+00:00
e0b24087-bdf9-477c-be4b-775c42b3db96,5c3137f2-c83c-4fce-a42d-f5cb32e5dfe1,1230.67,2026-05-30 03:48:02.323158+00:00
10ade609-b95a-4dcc-aa0d-df13b0e95503,628aeb66-7c66-438a-a429-48013ffbe8b8,2643.52,2026-04-28 17:08:14.513156+00:00
12e411ac-4084-4702-b057-027144dd9bc8,49d4dd16-beec-4c72-81ee-e5d156f6040f,1498.9,2026-03-13 04:52:21.327210+00:00
0ea7451a-5a17-4f42-8e68-2776fda5e21f,498f7261-8133-4e6a-a7e3-b900ba60940f,1457.73,2026-04-19 14:57:17.441773+00:00
b3a2cc75-8eac-40b6-8c7d-45d092f6b33e,8ef0cb6c-d459-48ba-878f-f1dcf5919301,3104.05,2026-04-20 22:28:54.595573+00:00
5240ed37-171c-467a-b710-d12de0e18a83,1b3a2946-a68b-434b-9e4c-8249c5566f41,1602.16,2026-04-27 13:24:50.621924+00:00
c33f343c-80ff-467c-9e7f-87275711ad8a,ce2a4da4-e318-461d-8505-b1e373ee0d5d,1287.04,2026-05-20 16:10:17.210062+00:00
27b2e7c0-3b10-4d7f-9323-edec84984859,cdce70ee-643c-4095-bdb4-4a197f22a124,2280.6,2026-03-29 05:07:40.046962+00:00
76b552c9-e6a5-45cd-ae15-b0dc29550993,fb45f696-db6a-45a4-9606-389d944b4856,3926.32,2026-05-09 21:41:30.476283+00:00
1198a729-0c9b-4408-8418-e8159838b0ab,6615107e-4356-404f-bc23-d6f464aca163,3860.76,2026-05-15 04:53:54.483446+00:00
1b8afbd5-a17a-49e4-a6cb-a0852d54f21d,a58eb2c6-2b75-408d-b153-ceaa5876b9ba,3271.41,2026-05-29 19:23:18.315931+00:00
30ee2df7-ae8e-4be2-a4c1-e1e38b9a4678,10cd2d68-10bd-4f8c-a70e-e2db64df1f0e,1237.0,2026-05-29 23:20:58.532442+00:00
d12173af-ce4e-4864-ae94-97f90f0c397a,1c496cfb-85cf-4492-b7c7-250f5ad306b0,2009.22,2026-05-30 06:17:07.932587+00:00
1810f5ac-fcdd-47d7-b02b-90a7068ed9be,27fb1c2f-eb8b-46c7-b848-d9a8e8651cf2,4630.27,2026-05-31 16:10:35.280448+00:00
cb1239ef-bfb4-47e7-8b65-5f5dbb40b747,17c17582-aa15-4640-b29f-7a67f3ec38ab,5532.93,2026-04-08 13:50:05.638481+00:00
d77d1de4-c497-4199-92ec-d2ac887d3b7b,8f7d251b-d36a-48c4-bbde-5467dc372f9a,10.0,2026-04-09 22:49:22.505887+00:00
76799793-9972-4fcc-a435-db39bbd8cf02,4f43cbea-90f6-44e1-bde4-3b38310b452e,5459.77,2026-05-18 01:28:46.833580+00:00
a16e9642-88b9-4aaf-92d1-161029f13e28,66f422f9-2ce9-477b-8106-5978725cea59,1190.4,2026-05-18 03:43:40.703573+00:00
a1d2285b-393f-44c3-aacc-e1c024690274,ad5e85ad-3f38-4d8c-a06c-cc3be3af67f2,3681.96,2026-05-01 16:49:04.711022+00:00
62721992-dcb0-46d4-aeac-e90dea27c55d,e2cc3e18-b852-4076-b5fa-25902b0ffcae,1501.37,2026-05-13 02:53:26.411853+00:00
4ac07e35-727a-468c-a5a8-cd7bafd2a5ac,93f1709f-cbe6-4f89-97bc-acdd40839226,643.27,2026-05-15 21:32:57.854111+00:00
32e4eebc-b1ee-4ebb-820e-945d856b2f23,82bb94ac-53d2-4174-b2a2-a20270ab6f60,2426.24,2026-05-28 23:02:24.573934+00:00
d6797162-985e-4fef-bc9a-b29b5364be3c,601dcabc-5c7b-4eb7-b594-c4afc58edd81,4294.0,2026-05-30 10:30:01.134268+00:00
6e8b78a3-9989-4a9b-adad-793758d2afd4,7a8638bd-3013-45c4-b1e8-c724b5982170,5536.97,2026-05-09 18:25:49.505764+00:00
e89e4744-10af-437e-a9a9-461a4eddedfe,dd2069d2-fd4e-4e22-985e-5af640b1125f,3165.38,2026-05-09 19:18:25.367915+00:00
3b5b57f2-311a-412b-b9d2-3d1bbf91444f,6dc84361-8a01-4c21-9289-4029ff2773ac,1442.61,2026-05-09 20:15:51.574103+00:00
1c1db797-c4b8-427e-89bc-b9fc07026ba7,e2f3b2eb-dd2c-4f69-b8c8-3c3a921785de,4487.64,2026-05-10 01:32:56.634875+00:00
6620cf15-4da3-416a-8dca-7860972a4858,122d5632-909d-40c4-9441-12f5d689018c,4137.89,2026-05-10 04:55:40.935720+00:00
c879904c-53e3-420f-8822-77a103c51ba6,ec9f9cfd-c09d-4618-9a13-9d9d24e6e881,364.78,2026-04-18 08:00:03.929997+00:00
551440bf-47ef-4a96-a5f2-bc968832d72f,4b3854b8-d715-4f4b-b5ed-ac8d7d19aced,5706.61,2026-05-15 06:07:56.348317+00:00
