id,customer_id,device_id,network_id,amount,currency,status,created_at
ba258f5e-5b2a-4a53-9508-14fecc8dc0ec,23a30fd7-23bd-4e1e-84c7-62b931576ef0,95460078-01bf-496a-bfa3-a4cfb16891c4,c44e35d8-c766-420c-8b93-586d5f180d0e,476.74,INR,success,2026-05-04 07:48:23.314665+00:00
c6f42382-2f85-4251-9f32-f6f685ceb16f,23a30fd7-23bd-4e1e-84c7-62b931576ef0,95460078-01bf-496a-bfa3-a4cfb16891c4,c44e35d8-c766-420c-8b93-586d5f180d0e,696.35,INR,success,2026-05-16 00:04:53.105599+00:00
7f86e450-4842-467c-b3cb-2fc04154a3e2,23a30fd7-23bd-4e1e-84c7-62b931576ef0,95460078-01bf-496a-bfa3-a4cfb16891c4,c44e35d8-c766-420c-8b93-586d5f180d0e,990.4,INR,success,2026-05-22 00:06:31.159180+00:00
50774e60-65d6-46e6-b552-8483b121c718,23a30fd7-23bd-4e1e-84c7-62b931576ef0,95460078-01bf-496a-bfa3-a4cfb16891c4,c44e35d8-c766-420c-8b93-586d5f180d0e,907.89,INR,success,2026-05-22 06:25:34.399945+00:00
0d51361d-4013-400b-94a3-4d80c328e825,23a30fd7-23bd-4e1e-84c7-62b931576ef0,95460078-01bf-496a-bfa3-a4cfb16891c4,c44e35d8-c766-420c-8b93-586d5f180d0e,1282.88,INR,success,2026-05-30 16:07:55.765024+00:00
f9376417-5840-48eb-af3b-6501394a23d7,fae0fbc9-5bf7-4778-a808-fb5c1857662c,2283e4c5-272e-4eec-be4a-d728cda6af2a,2ec9a4b4-c089-4204-bb2f-51846471544f,3369.38,INR,success,2026-05-16 09:44:26.293919+00:00
469f6b7e-5d8c-48a8-9a9d-c49b52d9f96d,d5d7fa35-73ce-4f73-a4b5-022b60c4c279,80b6c0ed-bcd4-4826-a043-f5ce0e4cd2b2,3803a1c3-9f82-454c-beb8-d77ef1865e3a,2005.75,INR,success,2026-03-30 23:43:33.736641+00:00
309bc7a3-9353-4ee2-b326-413184123e50,d5d7fa35-73ce-4f73-a4b5-022b60c4c279,80b6c0ed-bcd4-4826-a043-f5ce0e4cd2b2,3803a1c3-9f82-454c-beb8-d77ef1865e3a,647.82,INR,success,2026-03-31 03:43:53.526383+00:00
62bccd64-c8d4-4408-a254-a078fac9ef7c,d5d7fa35-73ce-4f73-a4b5-022b60c4c279,80b6c0ed-bcd4-4826-a043-f5ce0e4cd2b2,3803a1c3-9f82-454c-beb8-d77ef1865e3a,1255.97,INR,success,2026-03-31 07:31:10.612401+00:00
32f52cd9-e67b-406f-bf0b-f7416d56ec7f,b250869c-0af0-46dc-b963-31ef5e1c9ad1,3cc5d3dd-5b4e-4f75-99ee-fae105ef98f4,9ae070ca-c6d0-4df3-9795-b19eb152a6d4,1255.37,INR,success,2026-04-07 01:39:23.644595+00:00
af95dafe-22cf-4dae-a5f0-0618643dc476,b250869c-0af0-46dc-b963-31ef5e1c9ad1,3cc5d3dd-5b4e-4f75-99ee-fae105ef98f4,9ae070ca-c6d0-4df3-9795-b19eb152a6d4,1167.07,INR,success,2026-05-31 14:53:56.960803+00:00
3594151b-c971-4f78-9330-2c7ebb3bd72b,ecee10a1-9a5a-4477-81c2-69efe2dcf727,a0ef77cd-eaa1-4ac6-a852-9a166f440da2,d348fbe9-1578-45ca-9a65-1df846753a8c,1309.65,INR,success,2026-04-05 18:11:13.015264+00:00
fce81b0e-beb9-4ed4-a07f-d45d85b60e9b,17c45972-9021-4de3-8bce-e0096d516ffc,6dc9cc92-73e5-4794-98d8-7db7a36b1b71,bfb03b7b-68cb-4a29-abf4-6ff010ab42a5,3029.28,INR,success,2026-05-19 02:24:53.729884+00:00
87a3bec0-1488-4d05-ae15-fb2f5d23f810,17c45972-9021-4de3-8bce-e0096d516ffc,6dc9cc92-73e5-4794-98d8-7db7a36b1b71,bfb03b7b-68cb-4a29-abf4-6ff010ab42a5,1727.16,INR,success,2026-05-21 13:05:20.000024+00:00
fce41b09-2b1b-44d8-9553-cc7b56bd1ecb,17c45972-9021-4de3-8bce-e0096d516ffc,6dc9cc92-73e5-4794-98d8-7db7a36b1b71,bfb03b7b-68cb-4a29-abf4-6ff010ab42a5,3828.34,INR,success,2026-05-24 13:06:24.534927+00:00
22ad883a-b315-4d68-bbab-1d53b712c53c,17c45972-9021-4de3-8bce-e0096d516ffc,6dc9cc92-73e5-4794-98d8-7db7a36b1b71,bfb03b7b-68cb-4a29-abf4-6ff010ab42a5,1765.53,INR,success,2026-05-25 20:03:19.145006+00:00
07c3ca98-a9ac-40fb-992d-a11ee8bd8b78,17c45972-9021-4de3-8bce-e0096d516ffc,6dc9cc92-73e5-4794-98d8-7db7a36b1b71,bfb03b7b-68cb-4a29-abf4-6ff010ab42a5,470.97,INR,success,2026-05-27 18:03:26.881785+00:00
05c5cb96-26a9-45a1-bf39-d31ba81e2b53,4e15a02d-07b4-47b7-92b9-1c1fced7e832,54005f7a-912d-40a3-8429-b438e0337e6a,89baba74-52d5-4791-8603-2c730d5b86c2,674.38,INR,success,2026-04-23 11:03:29.030987+00:00
adcce766-4fe2-4501-9ef5-992479eac4ca,4e15a02d-07b4-47b7-92b9-1c1fced7e832,54005f7a-912d-40a3-8429-b438e0337e6a,89baba74-52d5-4791-8603-2c730d5b86c2,100.86,INR,success,2026-04-26 00:45:10.127931+00:00
09927426-bf0a-4e47-99fa-02a655947ea0,4e15a02d-07b4-47b7-92b9-1c1fced7e832,54005f7a-912d-40a3-8429-b438e0337e6a,89baba74-52d5-4791-8603-2c730d5b86c2,827.22,INR,success,2026-04-30 02:46:30.346172+00:00
d3059f41-68bc-4157-98f0-693a9c9cf0ae,4e15a02d-07b4-47b7-92b9-1c1fced7e832,54005f7a-912d-40a3-8429-b438e0337e6a,89baba74-52d5-4791-8603-2c730d5b86c2,597.84,INR,success,2026-05-02 05:47:38.686266+00:00
a9096bc4-f15d-4c35-b598-31c326084735,4e15a02d-07b4-47b7-92b9-1c1fced7e832,54005f7a-912d-40a3-8429-b438e0337e6a,89baba74-52d5-4791-8603-2c730d5b86c2,946.45,INR,success,2026-05-15 12:10:41.308514+00:00
576477b4-d676-402f-ae73-32aa9d683746,b4b0d5e6-9ee4-4c7b-8c1a-52b7e30b07d6,a06c7575-b962-413c-802f-25a0f3261dae,fd2ade16-56d8-4049-94a3-68e970b5109d,1289.01,INR,success,2026-03-26 05:04:31.511608+00:00
5130ab77-b3e5-426a-aad0-b9bcd5a6234e,087bf5e2-fb8a-4487-acbf-95b8d1b86836,3448c361-cf79-4405-be75-251d780c959b,1c6627f4-6d02-4feb-9eb2-8242b6d3124b,2711.67,INR,success,2026-05-31 23:47:45.137188+00:00
