id,order_id,amount,reason,created_at
e8f089f9-07ab-4af3-8349-2bb955f1def1,f479c25b-310c-49db-9fc5-33b17118f2e2,433.45,duplicate_order,2026-05-10 08:14:23.314665+00:00
d934bc3b-d176-449d-89ea-842ebc79fd0a,b16aa268-a2df-4305-8120-719fca3cf14f,971.77,damaged_item,2026-06-09 16:43:55.765024+00:00
2019bccb-2781-478f-a0ce-7894413089b2,cad8eaa6-d565-4746-8c65-331417a259fa,304.15,changed_mind,2026-05-04 06:44:38.686266+00:00
f5a3f8fe-30fe-4340-a820-68cb47ed38dc,c33f343c-80ff-467c-9e7f-87275711ad8a,793.29,not_as_described,2026-05-23 16:10:17.210062+00:00
78784938-9094-45d6-8e1c-8d017856f7d6,76b552c9-e6a5-45cd-ae15-b0dc29550993,2364.1,wrong_size,2026-05-19 21:41:30.476283+00:00
0d6a816b-027c-4e21-89ac-b0e03d4cce89,1810f5ac-fcdd-47d7-b02b-90a7068ed9be,2670.91,changed_mind,2026-06-09 16:10:35.280448+00:00
0123599c-08b5-45ec-b6f1-76a038453780,c879904c-53e3-420f-8822-77a103c51ba6,191.62,damaged_item,2026-04-21 08:00:03.929997+00:00
6131abd7-6444-4363-a95a-bc37ae7e99bd,67a77bd1-9424-42cc-a472-b714af156a06,509.16,late_delivery,2026-03-15 08:33:17.950481+00:00
de1d75fc-8194-40fc-92cf-f0a2fd7722d8,406b3999-fb9d-4050-9d85-5c69b11f1de7,735.23,not_as_described,2026-06-04 16:04:39.093676+00:00
2068b67b-e26d-4031-a78d-499b66ccf15d,1a23995b-8fc7-4223-87e5-c3f5e67d8fea,1377.15,wrong_size,2026-05-30 11:54:28.457667+00:00
af440d88-00dc-4fcf-8c81-e03782a1d570,6acd05db-bf2f-4c12-9d50-14b48afe69d1,2705.85,wrong_size,2026-05-31 14:45:17.380251+00:00
4eff3958-9848-45b8-b76f-f6c12ee18d3a,d7aaed88-9e4a-4d44-a01a-75da1aed23bc,336.27,wrong_size,2026-04-27 19:46:26.002568+00:00
54335f03-2dbd-4d0b-a457-ff7245bcc38d,eba789c6-7d70-4e1d-9ebe-dae2bdc6c4a1,809.31,changed_mind,2026-05-16 20:32:51.184399+00:00
f16949f8-5366-4fc1-bc3d-2b3496f43e2d,68038863-08fe-4885-a1c1-6bbd0e970c4b,945.16,damaged_item,2026-06-06 20:56:43.430378+00:00
301a3451-e91e-40bf-819f-f19706eab8e2,5c57cc01-13c0-48e0-bb95-3f036aaf3526,1322.27,late_delivery,2026-04-12 00:46:35.839314+00:00
36d77ff4-f65b-4cfc-ba51-c28ea465121c,67099327-2c11-45b9-89a5-e0e966786f8a,2239.09,wrong_size,2026-05-04 15:30:53.441759+00:00
8f70abef-2171-430c-a861-f339b6d5a609,8b839066-743a-4139-8694-bed37cc98100,1558.83,duplicate_order,2026-05-19 20:35:31.834700+00:00
acb007dd-9bee-4a61-a5f0-f239fc487b86,d26a9dd9-6413-498a-98a4-cce9e343eddb,1212.97,changed_mind,2026-06-04 03:23:08.509734+00:00
7690fc79-7d5e-44c7-970a-3328bdc234ca,c6ebd58d-4e8c-43a8-91ae-e85deff40420,1497.64,changed_mind,2026-06-11 00:56:45.885432+00:00
4bd498e7-c702-42a0-bff8-59e6f6543b1e,ddafc3d2-7dd7-4b0b-8936-0f39431fc045,1327.97,late_delivery,2026-04-19 15:55:37.959723+00:00
250e77a1-ff3f-44c0-a501-11d4c877c658,4728e455-3305-4341-8063-48942b12bc4b,3003.4,late_delivery,2026-05-09 02:20:53.947177+00:00
d567179a-942c-4063-b708-072e3c224fff,7a497786-5652-4f37-b95a-bee39a69a719,1651.52,not_as_described,2026-05-16 23:31:30.789322+00:00
070377ab-64be-43d1-8dbc-a5ebf09e7a9d,56a57733-aa9b-4aeb-a81b-f380049723bf,302.19,duplicate_order,2026-05-22 01:09:10.130326+00:00
86c69105-21ef-4d23-9c66-a9d555861e4e,9322e859-9d35-4ddc-a096-3bfb4080bc70,694.06,not_as_described,2026-05-05 20:20:54.116396+00:00
a1e1d7e5-70cf-4992-9f83-271f4bf0bfd2,f2456584-956c-46d2-b8ed-4a28456bde2b,241.27,duplicate_order,2026-06-13 08:26:39.578242+00:00
00268d58-58bc-431d-9390-ed24e1d70ae4,1fea74da-96a1-4a9e-9374-33e94b9c863f,7.2,duplicate_order,2026-06-04 11:44:33.774843+00:00
a39f6845-4b40-45ac-b1b6-dabf949a80ed,1c4e25d1-c010-4e74-9405-b5055e996486,2130.62,changed_mind,2026-03-26 23:55:44.938769+00:00
2b9f957c-8a6e-4cad-a8b3-2a0aef048c22,b0a9e4d6-a909-48b4-a55c-6255c8c29f28,2071.7,damaged_item,2026-04-09 09:22:16.767860+00:00
f5358520-2213-418f-8011-daf5712e3b4c,07e150e7-7b1f-412a-970c-19b9f0236cd8,1286.35,damaged_item,2026-04-26 20:09:43.625737+00:00
22018da5-ccf7-4483-9640-f647e7db005f,b7afc84f-2004-463f-b102-848cb006b23a,348.73,duplicate_order,2026-05-25 18:39:46.083845+00:00
b88e6c4a-803a-4b37-ae24-b3c832297fe3,d7c125c3-de91-4439-94e5-4fa0be098efb,2034.37,damaged_item,2026-05-23 15:13:09.950266+00:00
10d852a9-a079-4cb0-8616-f7859c7dd4e1,b1ea3e1a-fd39-4e68-bbb8-8ba6563335ea,881.08,damaged_item,2026-05-17 07:01:40.742384+00:00
179ab898-dfa1-4d40-b1d7-dc2c2b219043,6624ca8c-d76b-4e4f-adf0-194f3f1eab97,863.68,late_delivery,2026-06-03 14:24:07.215207+00:00
