id,customer_id,network_id,first_seen,last_seen
f4037569-9289-480b-a86f-2d5787c040b3,23a30fd7-23bd-4e1e-84c7-62b931576ef0,c44e35d8-c766-420c-8b93-586d5f180d0e,2026-04-28 11:19:49.844941+00:00,2026-04-28 11:19:49.844941+00:00
b7f09972-b70d-41b0-a541-157de17d5960,fae0fbc9-5bf7-4778-a808-fb5c1857662c,2ec9a4b4-c089-4204-bb2f-51846471544f,2026-03-25 02:37:00.112932+00:00,2026-03-25 02:37:00.112932+00:00
48630451-da00-44ba-9526-28c9244d247f,d5d7fa35-73ce-4f73-a4b5-022b60c4c279,3803a1c3-9f82-454c-beb8-d77ef1865e3a,2026-03-13 21:33:54.208581+00:00,2026-03-13 21:33:54.208581+00:00
5ddbae69-bdcd-4507-a5d3-b6e9f1eea0d8,b250869c-0af0-46dc-b963-31ef5e1c9ad1,9ae070ca-c6d0-4df3-9795-b19eb152a6d4,2026-03-23 02:59:17.792998+00:00,2026-03-23 02:59:17.792998+00:00
c106c876-b1a4-4397-a60f-d77fb4e7038e,ecee10a1-9a5a-4477-81c2-69efe2dcf727,d348fbe9-1578-45ca-9a65-1df846753a8c,2026-03-28 18:16:24.363556+00:00,2026-03-28 18:16:24.363556+00:00
2447c99f-7aa1-41dc-8f92-931945b8859f,17c45972-9021-4de3-8bce-e0096d516ffc,bfb03b7b-68cb-4a29-abf4-6ff010ab42a5,2026-05-13 16:07:04.831760+00:00,2026-05-13 16:07:04.831760+00:00
fa66402a-3ddc-490a-9370-317b0cecfbe7,4e15a02d-07b4-47b7-92b9-1c1fced7e832,89baba74-52d5-4791-8603-2c730d5b86c2,2026-03-03 03:39:07.065186+00:00,2026-03-03 03:39:07.065186+00:00
70f45ce1-e498-4c83-a448-58943946d57d,b4b0d5e6-9ee4-4c7b-8c1a-52b7e30b07d6,fd2ade16-56d8-4049-94a3-68e970b5109d,2026-03-13 16:11:03.065448+00:00,2026-03-13 16:11:03.065448+00:00
055922c7-92c9-417c-8df0-798278a15d0d,087bf5e2-fb8a-4487-acbf-95b8d1b86836,1c6627f4-6d02-4feb-9eb2-8242b6d3124b,2026-05-31 02:25:16.891157+00:00,2026-05-31 02:25:16.891157+00:00
c791aedc-7683-4b9e-b43c-a455432d30b7,40e046cf-59f9-4c6b-9cc8-b500c5bad0bd,ef8aa666-82bf-4911-a3c8-dd8e72a31418,2026-05-09 18:17:14.200617+00:00,2026-05-09 18:17:14.200617+00:00
26351dd0-e9ff-4f96-92a2-f24cbba535ab,7254fb58-fe9e-49d1-8c70-273380e3896c,2797fc02-527b-4a12-9ced-863ac9e59592,2026-05-05 17:22:19.374791+00:00,2026-05-05 17:22:19.374791+00:00
9b6652c3-8c8f-4719-9f5b-0ed379b55764,fc892e18-0018-4ec1-b28e-77d107c2e285,1628f597-78a9-45a6-b5ea-f3f8e5674495,2026-04-09 08:48:39.022343+00:00,2026-04-09 08:48:39.022343+00:00
2ac6da33-c018-48d4-b44a-36dc377b000d,47f930b1-aec1-49ec-85d6-1ddce3ca51de,5fddb8d4-64d4-4acd-945c-8e8cd0b6b2b1,2026-03-05 18:24:25.517632+00:00,2026-03-05 18:24:25.517632+00:00
0301dab4-a03f-4ded-8169-e8634ae7fe34,11cae0b2-bad7-4a1a-9b96-7160bace8820,4a42263c-c882-436d-a467-9d128ebb9609,2026-03-21 15:52:33.215920+00:00,2026-03-21 15:52:33.215920+00:00
