id,device_fingerprint,created_at
95460078-01bf-496a-bfa3-a4cfb16891c4,5d01cb5480e903316970ad1d13e7707c,2026-04-28 11:19:49.844941+00:00
2283e4c5-272e-4eec-be4a-d728cda6af2a,9f5e1227af4bbe8288d620d288fb0237,2026-03-25 02:37:00.112932+00:00
80b6c0ed-bcd4-4826-a043-f5ce0e4cd2b2,25e2640c6014443c3c69a2fbfff747ec,2026-03-13 21:33:54.208581+00:00
3cc5d3dd-5b4e-4f75-99ee-fae105ef98f4,87f310b069ea7bface2388653f169d57,2026-03-23 02:59:17.792998+00:00
a0ef77cd-eaa1-4ac6-a852-9a166f440da2,6aa6db9928bf260ba552e657c2ee8357,2026-03-28 18:16:24.363556+00:00
6dc9cc92-73e5-4794-98d8-7db7a36b1b71,64f1e72d45056ed48c536889a075e384,2026-05-13 16:07:04.831760+00:00
54005f7a-912d-40a3-8429-b438e0337e6a,e6b5c90a15a28b4c05d5ca5fd0006b87,2026-03-03 03:39:07.065186+00:00
a06c7575-b962-413c-802f-25a0f3261dae,6299e496dc786629ed6f5dee77bdaa55,2026-03-13 16:11:03.065448+00:00
3448c361-cf79-4405-be75-251d780c959b,b8ebc1f4aa269208eb3bacff8dc51791,2026-05-31 02:25:16.891157+00:00
e8bc2be5-4b25-423d-a1c5-497d8f6e5b43,ff1a74b9b5580a6585d053a5dfa20a0d,2026-05-09 18:17:14.200617+00:00
b4e95926-6d3a-4c3a-8431-f6eda8aef723,52645f42305de48271e83daf99c5ca8f,2026-05-05 17:22:19.374791+00:00
ed4bb78c-7689-4dbb-85e1-ea4d53d83e21,393080942a7f62b567667a4a699464ac,2026-04-09 08:48:39.022343+00:00
b8d319a5-96b7-4bdd-8d8a-1e00027897ef,004bae75f531491bddf2c48983a93684,2026-03-05 18:24:25.517632+00:00
49ae4b4b-465b-4f03-b363-68eb61775315,73da566983a637de040c2d442e8133fd,2026-03-21 15:52:33.215920+00:00
f3178351-cbb6-4cfe-9366-707fabae57f5,9325485e9c518972164ad3b745f88b40,2026-05-29 01:15:02.816746+00:00
9bf6650e-4192-41e7-9d25-4203f39d67ca,de3aa7dbbb4d378421cdfffeff01d868,2026-03-20 16:35:55.773806+00:00
e34f375a-22da-4d56-af6d-da9ee21596e1,672b00f9a80f0344bd01f6252ed78831,2026-04-27 09:18:53.122971+00:00
c860a1f5-a748-4223-a711-7549ce1597a3,9be9f528b6b0ce97cc75332af9e162ae,2026-05-07 02:11:31.726903+00:00
d0386f8f-1f64-43aa-9af9-023c27c1ff2e,9074d3e7a4682cf7e6ca1d51f052cfc6,2026-03-25 17:15:44.800287+00:00
a7bb5e8e-17c9-4678-9733-32d89f876f09,7b9e49213aab877940b10e5e19dd1784,2026-04-05 20:56:23.381210+00:00
b053ae3f-8794-43fd-b0cd-7d231d6fa117,2f688169c3b70e9adb276bfff53b3b30,2026-05-30 23:43:30.783228+00:00
f7aca0ef-da1b-4d73-8870-d8918a9c1dbb,aef5c97d0cfd0910e8bccf46552da45c,2026-03-30 03:22:52.220489+00:00
ae9c9f8b-6995-4960-98d5-41ef7ed33b4d,1624d5ca96b05cf8f2cbd1dbc7410d2c,2026-04-22 01:16:33.069846+00:00
4aabaa19-c492-47ab-a4da-57f007dbc266,7127b88de43234910218e4655ba7fe6d,2026-05-23 21:21:28.900751+00:00
98878431-3abe-46ac-8952-543aa77fbafc,753f4ac52c3569d8173f045425de92b4,2026-03-05 14:14:27.554018+00:00
2434dd1f-5d83-48a1-8044-2f328b8f0629,fd233525841a0d6232f07b23ae02e70f,2026-05-23 10:00:45.358856+00:00
ffce29e2-0db9-4e39-9357-44198480f321,28d94f5a3e7258b1b1778773ebcec486,2026-05-16 08:21:01.128829+00:00
6c998c4b-eb0c-41c4-b2ac-bb9c1bffb951,15f1649e6b0dec700c56903f2b241dbd,2026-05-23 16:15:56.921340+00:00
0136ac61-93bd-4405-bda8-f361492ac7c4,4ae65ac5d88e7aa0223715828bddd121,2026-05-08 15:07:52.917701+00:00
2e3c5a38-9328-4009-bfb5-9c63c7c40ed4,721f7c0f2466d66c1ea85472ce06bfac,2026-05-10 05:11:03.866974+00:00
09a9191f-0865-409a-bbc0-a75df8a499e2,75bf19a94b6657688dcb50a88d9e0402,2026-05-01 22:16:03.985988+00:00
8ef330b9-1ebe-4874-a0a4-a8dd84f598e4,cae1f94d4a8d8cdb01a6e07321a087c7,2026-05-17 11:38:02.593002+00:00
fd1a1b61-8092-42e1-b135-5dc3c841ad19,221b97ef1d4d30326900315cf1c98a20,2026-05-06 08:54:40.030254+00:00
e13e6696-7f88-4500-bdef-ce55f52d046f,216a25c1ac8a9007b56144598dfcb023,2026-04-19 10:15:03.100479+00:00
02e5a2e1-35b6-4d19-a674-9e108a599811,0f6c77b1cd0b986090ce836f1d80993c,2026-03-11 08:19:01.723491+00:00
ac0cab26-d982-425c-b4b2-4faf6042d95e,6810aa99cccac2c1e3035c69f02cd8a8,2026-03-04 15:13:43.937600+00:00
3a4db90f-7f37-4701-93c5-df2cf25ab4bb,8af3f471d99102401e1a4ed35a3edc32,2026-05-18 01:18:39.221642+00:00
