id,order_id,amount,reason,created_at
c60ebc2a-efc8-440e-a713-97d391e02f54,3030c04a-111e-458f-936b-c7707f7a64da,645.67,wrong_size,2026-05-26 00:50:09.254677+00:00
b63267f8-04a3-4ccf-bc18-faa03509f013,582a2829-add2-4bea-8140-33c242eae1c1,4007.21,damaged_item,2026-04-27 21:31:19.211488+00:00
6301cb84-4fd7-457d-834e-96d447bfcf0b,b30e18ad-df78-4205-b650-9045fcc21ee0,551.73,late_delivery,2026-05-29 06:20:14.554091+00:00
776631ff-6e08-4e15-8f2e-495bc08aee04,75914576-da97-4154-ac17-6b02cd7df3dc,1070.52,changed_mind,2026-05-15 05:32:55.759138+00:00
6986f0f2-6e10-4570-ab1b-a6a8fb2a08e3,8d7d2d16-ff1c-4a35-8a21-e7622dca5c4a,2302.83,damaged_item,2026-05-18 06:50:46.083768+00:00
e097a899-7c05-4623-b6cf-2643c854afb1,bc9268b8-bd87-49f3-ae3f-6fbb69ba7029,1426.87,wrong_size,2026-06-06 21:14:11.601929+00:00
7b25474b-b433-4c36-806d-eb07446de34d,1157fdfb-d7f5-4f51-b957-334c0d4dd8c1,1756.63,damaged_item,2026-06-03 20:21:25.414146+00:00
bdd87bdc-bc96-4505-92fa-c57cb3eb0b7e,b9febc71-78cd-4758-84c3-0bdab1f78198,1128.36,duplicate_order,2026-05-06 19:24:23.902977+00:00
0e065300-cbd4-48a7-baa0-61f09e33d721,010a09bf-7938-4b44-b1f8-7bef796770e3,351.58,damaged_item,2026-06-06 21:21:09.131020+00:00
e7643259-a05e-43e0-8f21-603e4e2010df,e9045ce4-97a5-4b4c-9d46-499f2f91fa6a,979.62,changed_mind,2026-04-12 06:25:46.768487+00:00
9cad4e76-2363-4da8-90d1-8a3a5d265c2d,2e1b270a-6909-4743-9975-b5c314108654,565.78,late_delivery,2026-05-09 23:42:28.685602+00:00
b5bc4b4f-2472-4919-a66c-c4cb6c6dfd18,c707357a-77ed-4e5a-98f6-ce87364f164c,1937.6,changed_mind,2026-06-09 15:06:27.139712+00:00
34cd0eb0-db07-413b-ad16-c86eabe7b612,8a97370e-bf54-42fb-8335-b5da489bd73e,1601.93,wrong_size,2026-05-30 19:30:07.074380+00:00
b47257ce-5e51-4107-af87-ab37725800ca,02cf9f3c-2576-4190-a432-f4d877708d8d,3186.97,not_as_described,2026-04-26 01:10:34.458562+00:00
7d4e8222-8ca1-4bea-aac2-f1bf557d7f04,81b74373-0424-4127-abfd-09bc4df26dd3,2337.56,damaged_item,2026-05-01 08:46:57.721410+00:00
216021ee-48b8-4e1e-95fb-ec616e2143db,4e0d8eb8-bac3-4195-ae99-9fa44e4b690f,2349.42,damaged_item,2026-05-18 03:16:51.789295+00:00
bc3007da-53bd-4b82-977a-347c5699bed0,14aacb08-f11b-4be1-b24d-cc1d03c30c87,231.22,damaged_item,2026-05-30 04:57:07.560268+00:00
