id,customer_id,network_id,first_seen,last_seen
a4e14fd5-cbf5-4db0-b005-9a5905206a77,e90627f5-e358-42a9-9fac-4361930ccebc,df5dfb0c-4a27-42ad-85a2-3986f8f53966,2026-04-15 14:03:23.938875+00:00,2026-04-15 14:03:23.938875+00:00
542fb3df-c70a-471b-bb5a-32d3fc3ffc81,cf2df8e0-f67b-496a-ba56-a3be4ed30bb9,05da5cc5-6deb-43f9-b7de-395deb07b4f8,2026-04-17 15:35:47.843897+00:00,2026-04-17 15:35:47.843897+00:00
d1ce5892-6507-47b9-9dcb-862b75831631,401c7cf8-dc05-4673-bddb-d283868caf3d,c59bd71f-1123-42a0-bd9f-c06585afd703,2026-05-28 02:31:55.167104+00:00,2026-05-28 02:31:55.167104+00:00
c955d0a5-3ad8-4643-8b5d-a181d3e798a4,e6fb6d03-c0a8-4ec4-94f3-d84130c58ffc,b9b65349-4ec6-43c2-aa9f-c66df82cc4f4,2026-03-19 11:37:36.489107+00:00,2026-03-19 11:37:36.489107+00:00
a6632d9a-d9bf-4517-856f-160d8251801e,a2ad458c-65ab-43a0-adcf-64945690520e,2fb0e1a5-047d-4754-8977-01a650c78e14,2026-04-03 00:47:16.444863+00:00,2026-04-03 00:47:16.444863+00:00
984deb10-e28b-4369-bd1f-0befc30973ac,7aa03f56-dbf0-4e2f-8389-bd24a2fa8e96,1987cb5e-9114-4297-b5a6-548f2eaea908,2026-05-29 18:53:13.466141+00:00,2026-05-29 18:53:13.466141+00:00
15fcabb5-af88-471e-81d7-8cb40b1d4a08,0ec30e2d-2f0b-4624-b917-729b1ec42aef,95e8f8ce-e9c3-448f-98fc-b7dc94e76fd5,2026-03-10 01:37:56.379794+00:00,2026-03-10 01:37:56.379794+00:00
7ed179fe-d4c9-4253-97e9-f08625bc6417,b3f70842-7c23-4314-97a9-0c7b041684bf,bfc2b12a-fd9a-40c5-b4aa-6a0795effd48,2026-05-06 18:44:15.066939+00:00,2026-05-06 18:44:15.066939+00:00
a316cbf9-d9a1-482f-8250-73959f283aa6,6dcc5a94-32f5-42c3-b98d-4ef3712af80c,a944d163-e7e2-46b1-be24-c4d01211fee0,2026-05-18 04:10:47.817328+00:00,2026-05-18 04:10:47.817328+00:00
17c98bec-46d9-405f-bc29-db04610ec1bc,1e4d2944-6a67-45af-b955-6d912ab97042,732c3713-cadb-4788-a769-e028bddc91c2,2026-05-17 21:33:20.973231+00:00,2026-05-17 21:33:20.973231+00:00
7cde5591-5124-4eee-a5bf-be64035c4449,83f17dbe-8462-47fb-a998-ad14b99ba53f,70c887b0-2b26-4b0f-b481-7341e75ffd63,2026-04-27 14:10:16.003998+00:00,2026-04-27 14:10:16.003998+00:00
7d31b72a-7bc9-495c-9212-da920adf8d79,c2a2882b-3d49-402f-bf91-e4093d1fe6a6,90bcab39-1774-49dc-9eec-4718eafc9a7f,2026-05-25 08:41:53.502679+00:00,2026-05-25 08:41:53.502679+00:00
9d96654d-c33c-4fbf-a037-655bd47d60b2,8d7a4e05-8e2d-40db-81c1-a744d2fb7b19,707ab006-4f40-4bfb-9569-591bd3807903,2026-05-05 20:22:44.660998+00:00,2026-05-05 20:22:44.660998+00:00
fbf1088b-b330-4f90-98d5-e9a3a9895c36,363f6b10-1da8-4bf5-833c-b691dc562a91,7b6d847f-208d-41fd-a5b8-2179c25d0f64,2026-05-10 13:37:45.303152+00:00,2026-05-10 13:37:45.303152+00:00
31036b6d-3b92-4cbe-8080-ff364cd3cfdf,5f5cb52d-a466-4564-808e-e6ec389be24d,1da1ad90-24b8-4b16-8154-b165958072c8,2026-04-29 03:37:27.270345+00:00,2026-04-29 03:37:27.270345+00:00
4546a04d-8be9-43fd-8c04-a438f4a8f142,36595b7b-880e-409e-be68-eef8d9c4fd52,536d2084-1563-4226-bc55-7a10b394d1b0,2026-05-15 15:35:19.247178+00:00,2026-05-15 15:35:19.247178+00:00
4c7901cb-e46b-42ec-befa-0164f03f135d,39398db9-6d8d-41ed-9d19-20d442ceb1cc,25a1a443-64ba-4968-8b31-b519366cba8c,2026-05-19 17:11:32.022156+00:00,2026-05-19 17:11:32.022156+00:00
6ad9982a-20aa-4292-acbd-1bde017560e9,424bc1ef-bbba-4f9e-baa6-5be0230d9208,bd538c77-8642-404a-b708-ec7f5dce9aac,2026-04-24 05:46:24.812788+00:00,2026-04-24 05:46:24.812788+00:00
b3452b4c-bfb5-4fe2-af99-8357a60d0d1e,3ab9de90-fc57-493e-89be-12c946ab8341,d1e0c59e-db59-4dc7-a3d2-ad925269b0d9,2026-04-20 07:12:45.843193+00:00,2026-04-20 07:12:45.843193+00:00
ede63d80-2e94-45e6-aa2b-0f7a2047e6c2,fa8e6dbc-f56b-4971-bee3-dd55cd622e2d,a0dd1292-1386-4d13-bc07-d77f8236d2a9,2026-04-04 22:29:39.391855+00:00,2026-04-04 22:29:39.391855+00:00
1baf29c1-e91c-480f-86a3-5d079bc275f8,b412b288-4bec-4737-be7c-46a2bb112f3d,72111ef4-f174-443c-bff9-7749c26b63b7,2026-03-22 01:25:10.302353+00:00,2026-03-22 01:25:10.302353+00:00
40616480-84d7-4ebf-ac45-8670bb7e0158,8d4b722b-200a-4396-adba-38d1dee23ef1,5f497b33-1c47-483c-8709-96421ec581f3,2026-04-07 05:32:25.161395+00:00,2026-04-07 05:32:25.161395+00:00
8dfc11c2-e0d8-48e8-9e12-4d53692f1da6,7e4e1fba-5316-4b70-b0bb-6fbe0569c9c7,e820ee8e-e5d4-4823-b235-e12ac1622514,2026-05-28 10:20:36.072049+00:00,2026-05-28 10:20:36.072049+00:00
5c89ad5f-3f6a-4b8e-955a-c56989302d2b,a20067e2-e9b7-489d-b85d-e4a1cd7eeaf9,c037c355-97cc-4622-a015-12c9e06abfa3,2026-03-25 17:45:24.353533+00:00,2026-03-25 17:45:24.353533+00:00
17986386-8420-4439-bd00-3a25de4a5741,943804be-b54e-4fbb-b14d-cd327fc3396a,9d15db85-be5f-4929-b08a-06c4c0ce84b1,2026-04-02 11:54:27.815923+00:00,2026-04-02 11:54:27.815923+00:00
b89072b2-39d8-45fe-9d6f-9efb4cac92c6,af9d9cd8-6ded-4d79-ab15-5d8a93f37886,cb9814aa-24c1-479d-9fe6-9147961d19ab,2026-04-29 18:47:20.437709+00:00,2026-04-29 18:47:20.437709+00:00
b8170a2d-d297-454f-8f5f-ab002cbbae1c,b2f06fb6-e41c-4fb1-aff1-b2fccf93417d,f8f608f5-e678-46ae-a812-369e3018e2d8,2026-03-28 20:06:11.200917+00:00,2026-03-28 20:06:11.200917+00:00
df533c46-f1dd-4eab-ac2e-6322a584a32b,2901cb7b-f248-4017-a8f9-525a62149b77,29d282d7-166e-49d3-890e-f17c5e7bb6ad,2026-05-30 23:39:37.094121+00:00,2026-05-30 23:39:37.094121+00:00
9b3749b6-e02a-424e-9787-0f042a9d1255,27b6c945-e269-4e4a-b8b5-892dcb7fb297,34fed87a-a260-4a3d-b28b-42be1674c1a1,2026-04-18 00:48:13.465437+00:00,2026-04-18 00:48:13.465437+00:00
