id,transaction_id,order_amount,created_at
61e8e6e5-2a16-46bd-b09b-cb6f2573e415,6f46d1e4-b806-48c8-a76b-ba106bf22c8d,5984.98,2026-05-28 07:41:02.754814+00:00
238295d0-017c-435b-8fe7-44b363d6fe80,27f9e8bc-8001-495d-8880-92632d60afa3,3670.68,2026-05-30 09:26:06.145005+00:00
510a97c5-3cde-4ec3-8eb9-75b5c0035c01,b80f1280-7be5-476e-b22a-a5348343fd9f,3937.15,2026-05-30 16:48:10.254101+00:00
42996d27-6c4f-4fdc-9cd7-e34adf995d8f,46d8661e-f85f-4d74-83a9-5164232a8d9a,8529.44,2026-05-31 22:19:12.027014+00:00
11020b32-7a15-4b9d-9f95-6e4d96ab398e,7786f61a-dd5e-4469-b244-b91614f07095,1485.77,2026-05-11 16:05:19.674534+00:00
3da009eb-818a-434f-a9cf-69bebb61f322,b078de5f-3ce1-42c4-af7e-d2b4bc2cfb83,613.08,2026-05-12 18:39:01.489548+00:00
5ec8b422-5eff-4e67-9085-46560326aecd,d49ed695-2f39-4eb9-ac9c-410facfe78d5,2083.34,2026-05-19 08:47:05.599473+00:00
2d310f61-29ec-439b-bcf2-a653455972f7,d4b391c0-bdd7-4fd2-95f2-baea3a643480,1964.18,2026-05-30 05:39:24.582527+00:00
89f849ee-22b4-45b3-8630-2342c4eb191d,a3da32fc-fa04-44d4-9728-f9f2a5b9342d,538.62,2026-05-30 16:42:43.203958+00:00
89218dee-bbdf-49f2-bf61-245563582ad0,a9e0eb3a-ba0d-4bff-bbcd-7741ac2ed9e5,836.07,2026-05-16 18:39:22.879241+00:00
51015a3c-b0dd-4c4c-96ca-8de875a2976e,3d06fefe-77e2-412f-8f77-5dd635b86d16,1334.15,2026-05-21 16:45:36.342538+00:00
3ef16c08-47fb-4773-9eae-9f9f5d9d52c4,9c3b5975-c506-4519-9321-4f7befe1205f,1334.78,2026-05-22 09:02:10.242327+00:00
0d158e77-b199-49ff-a619-9a6c2b656a06,2d426041-18f6-4d75-8e55-8aa4d98a1b8c,3893.43,2026-05-10 19:20:43.956352+00:00
c82ff60b-0a39-45ac-90c1-f7a6f0feb0f2,8652e733-81ae-4599-869b-1b7f6054526a,2117.03,2026-05-23 13:10:58.737642+00:00
b8d6b663-7b07-4d87-9ad8-413fc25222d3,2b305dce-03db-44e3-a57a-cfd5c806cc9b,1595.2,2026-05-28 12:55:24.437310+00:00
54ff7aec-ac16-4806-9f07-cba0785179e1,d3fafcd7-b569-4c6d-b4ad-b2ffed8f98f8,4475.5,2026-05-28 15:36:28.094160+00:00
4846bca7-5273-4f14-9a0e-c2d67e0cb45e,2d43dfe2-b5a1-4e28-bd7f-31c58c174373,1946.64,2026-05-29 11:13:19.554480+00:00
e2b406c8-9f9a-48c3-81f5-6378ec03fb90,29af71a0-c18e-47f7-9ec0-2eca2fb0174c,2709.96,2026-05-31 00:24:21.445287+00:00
e3224029-a16e-4455-be43-06c48647f03f,dbf64d8c-c055-4f90-87b1-7c4b7c6a6610,2326.8,2026-05-31 02:51:57.184174+00:00
1bfd6d7d-ef10-4dac-964d-2405b6d0bff6,cfc12b89-5cbf-42b9-906a-70bf8199a19d,3361.33,2026-03-29 10:40:01.367541+00:00
ebfdf986-74c4-4ce5-8340-854dbbed2144,88a60e02-01a3-4fe3-a368-3cb420169f64,5039.44,2026-03-30 04:34:15.943373+00:00
5d1f93cc-6574-44ef-8d05-3ee3ec870cc1,10a61acd-95d8-4cea-91f3-f98e5d32bee8,2472.38,2026-04-01 18:23:07.469157+00:00
85b2f084-75f0-4430-b0d1-b38a06718b31,6ec56257-c2ca-4a39-9396-1575f1a2610f,3833.02,2026-04-13 02:28:57.189711+00:00
80ae7f72-2c05-4d68-8e6b-4afab37d4cec,00e33f42-1668-4d61-96a0-65fa94af93f1,2806.46,2026-04-17 14:50:04.940638+00:00
3d8d0f3d-a09b-488d-823c-eafaf44783d9,f578a61e-457d-487a-a66e-a9b402aeaebf,1371.45,2026-05-28 12:15:09.652268+00:00
dcbf46cf-270d-45be-a0c8-bdce009a107d,c5144dd2-c5e0-4659-baa4-81cb403f8e4e,1554.3,2026-05-28 16:53:10.253042+00:00
4450668c-2075-40bd-8eac-dbdc4ef2c81c,349303c2-bd9b-43c4-b044-0bff6f8d2a5b,1725.23,2026-04-19 15:27:16.458453+00:00
0b239239-57af-4114-a8b6-885cae8c79ad,2b214b8d-4ff7-4a07-a376-cfc680066b71,1233.03,2026-05-10 01:40:12.907006+00:00
ae83e450-3e7d-4b4e-9467-c3da26d51a58,824b299e-a865-4895-b172-f30817489671,1648.48,2026-05-21 21:30:50.935588+00:00
1e824971-a5fd-48fb-9f38-8827eecb0dc3,13fc7d5f-d2f7-43ab-b3fa-7fae11777366,2367.42,2026-05-27 17:46:41.043731+00:00
a078889e-6c2f-4592-9c90-26feded1aae9,58620cf5-5d14-4c25-b65e-48ab6962ab7a,5205.86,2026-05-30 08:16:19.385875+00:00
e5ffc31c-e4f1-422b-97e0-f778019c99bf,6d67e177-471f-44be-8c8c-29ce3fa9cd6c,2309.4,2026-05-28 12:27:20.047204+00:00
81407c2f-279d-4708-9f87-6e31ef6e8e39,86fb2b54-c74a-4682-9351-eea5d1f19bc0,1629.29,2026-05-30 01:27:59.910482+00:00
723ddfe2-1ade-4a13-9edd-f37ae45353f1,7dd24faf-d969-4e71-b9e4-6fb9eec331bd,3547.46,2026-05-30 05:45:36.377299+00:00
ed7fe754-db81-4ff2-ae42-a63a6d44f120,96c6cc35-e570-4528-af3d-6be1e6a0f611,3650.45,2026-05-25 05:53:49.802225+00:00
2f96f59a-653a-4078-b464-e4f37f9602d3,b5611d27-9add-487d-97fd-a9dc9de05ee7,3004.14,2026-05-26 16:33:49.017667+00:00
5fef8882-595c-490f-ae1e-a3094109f567,450e4cf4-df70-4810-b32b-f0e76eaf5036,3127.04,2026-05-30 08:57:18.693922+00:00
db3bd6b0-3afb-4702-b5b4-7797ae6e1970,dacbdd15-888a-4e1a-b90b-ea459d2f1e22,1044.64,2026-05-11 02:16:21.423086+00:00
32269b96-7894-42fd-aa8e-ae1080c44d67,d86a0504-fb95-4884-8d24-6bc0a4b9634f,1045.54,2026-05-16 14:23:34.188123+00:00
fda0af08-2628-44c1-88db-01bf7ff50ed4,ea8f08f1-4aa1-4aeb-a3ba-0aa0de0b07f4,989.7,2026-05-19 04:59:31.770493+00:00
e122b611-c535-4a4d-bead-f62e2e663257,43471d40-5796-4cfe-bf15-97586998271c,1110.1,2026-05-22 05:36:41.743486+00:00
48a62e72-1921-43b3-bd9c-a7a5f067a397,4f0bf503-60cb-4dff-83c4-99a817e5ffa7,573.03,2026-03-16 04:15:01.457094+00:00
5ccd1194-1a53-45cc-8035-ab2338216929,1c75b7dc-9019-4b99-925e-4037d6e72940,901.44,2026-04-01 16:14:06.964117+00:00
961fc118-e7c9-4dcd-9503-f5f5e81b30cf,7cec84b8-e819-46de-bf84-69bcb353a12f,398.25,2026-05-26 22:32:57.501295+00:00
b331a2a3-2437-4ad9-b512-5e18b6ce8236,4945b2e3-4e6d-4748-bf99-1212b90263a8,3782.41,2026-05-20 20:28:35.136585+00:00
3f208cde-8291-4630-b52a-8ef10fd3f306,530e52ce-872d-4d7c-80b4-6b6a6db36fcf,978.54,2026-03-09 10:31:30.983857+00:00
d2719f5e-fc9f-40f1-a964-b7d0caccbc7a,f01910f8-e250-463d-93fb-94dc7d26b152,1202.58,2026-04-15 15:05:11.096681+00:00
d0db0acf-a8c8-4794-8692-e83145e07cdf,e44d5411-8b2e-43f4-a70d-7c992c445308,1696.04,2026-04-16 02:49:30.151286+00:00
f64bc5cb-9bdb-4491-b6e0-b6582041aab9,98d98f74-25ac-4f85-97b4-cb3158b6e046,1595.21,2026-04-20 16:55:49.950404+00:00
3b86102d-3902-44eb-afd5-95253092d1ff,1152ee69-1aaa-456d-bb90-a18e2d1d5961,1239.24,2026-05-06 19:40:36.326291+00:00
5982a776-aac1-40d8-acec-b7b63a32c0ad,9aae1f08-2903-4545-a218-7597958db1d3,5001.11,2026-04-28 19:29:10.421349+00:00
9498e6d8-6331-453c-b34e-2e85c98aa3b8,eb267522-78f7-4d1c-97d5-1d81f96fee01,554.14,2026-05-14 21:55:13.816261+00:00
c23bef9b-2c4d-478f-9c56-e650b252f227,9c44a0c9-165c-42e4-bc46-c6a7bf568afc,10.0,2026-05-30 06:38:53.505274+00:00
1f99b7c7-661a-4540-ad12-d26fcaea2f7c,bd56a23f-3a69-4372-9617-94bd6a6e5d8e,4270.2,2026-04-03 17:09:10.777660+00:00
e2f328a6-6fbf-4939-b122-9a5ec6d50c94,9bfb9756-a3eb-44bb-bd0e-e5ad00d99b55,2995.74,2026-05-10 23:09:29.508194+00:00
f57d3709-c28f-44de-a5a4-93ae67355176,eb6fc27c-4a16-491e-b550-8175839afae6,5504.75,2026-05-14 20:02:22.898780+00:00
f1091632-45d5-423c-b13f-b913a0b0b272,a1e7b235-2078-4037-be52-3d30b1af62b7,4393.13,2026-05-18 20:37:10.399479+00:00
1ce0d557-b6a2-43e5-becb-7d9902d21056,9668a553-4ece-455d-93a8-1674107d5ab4,1243.0,2026-04-22 17:35:53.495206+00:00
abfb1121-7066-4421-accb-da86ab64da54,98f59af0-9553-433a-ba70-d1ff025a9f2d,1489.73,2026-04-29 20:31:51.757613+00:00
023b3adf-c02b-456a-938d-d50c54434bfe,b5c28496-5de5-409a-8d33-d11943b0f404,1491.08,2026-05-12 23:20:44.089347+00:00
5310ad2f-fb08-4dcc-a01b-5628c749b247,497368b2-559c-4ce4-a908-9468f7959455,5647.49,2026-04-18 06:01:54.211201+00:00
f05315dc-0ab2-4451-b5eb-dfd269a22dee,b96ef411-fc11-407f-a357-7ef97f7a7672,653.66,2026-03-23 10:20:16.967325+00:00
