id,device_fingerprint,created_at
edbb99f1-5caa-4e51-a1fd-844cfa3598aa,0802413f3702c332a7a517393ef172f7,2026-04-15 14:03:23.938875+00:00
53a59275-80cc-4246-9506-66b8365db6e7,279e9eb933e98e6252c9e9df154f231f,2026-04-17 15:35:47.843897+00:00
740cb4fd-59b3-47e3-9e72-d4d50ffcc969,30a8b77ae646f17790d75578f0ab732b,2026-05-28 02:31:55.167104+00:00
18174269-a4c9-4a36-9209-2b8e1af3d8cd,40b522d263e0e2061865eb4e63710171,2026-03-19 11:37:36.489107+00:00
ff1a31e5-61f2-4239-87f5-ead7bf62b83e,99166d5c6907c6d65faa85229b66721b,2026-04-03 00:47:16.444863+00:00
d576f33f-ec00-4ef1-b48e-c77bdb991e77,9894654d378a513c465e979f4228601d,2026-05-29 18:53:13.466141+00:00
62b29013-5c8f-4b5b-89c8-ed94884b2050,6fc31d905dd0586e005a593a609eb050,2026-03-10 01:37:56.379794+00:00
41b10a7f-6c44-4f29-a02c-0d9a2fc01e13,7b339dded333d90a746f6ab9c88e4886,2026-05-06 18:44:15.066939+00:00
8eb12578-5b83-497e-b9d9-a6b18aeae92c,cc166fa6d292fa0e887ce1135d7e8de3,2026-05-18 04:10:47.817328+00:00
d7f3cbbb-65a8-4384-9529-4974c712424a,517588fa80a93ec08ac2fe2199054e09,2026-05-17 21:33:20.973231+00:00
622f7a22-d04f-4549-9b66-08ad9b22522e,bd8ab1e1dd857f470b5514f7e89f7199,2026-04-27 14:10:16.003998+00:00
00fa441c-5a8a-4bf2-ae94-465dd93c23b7,6ecc139db8e6ba02141d3cd33b9feb77,2026-05-25 08:41:53.502679+00:00
1eff19cf-63fd-45ae-b150-d63de0e6d1ba,e7c63c1ae8ca94a9cabec1ab799928a6,2026-05-05 20:22:44.660998+00:00
c801e325-4048-49a2-b422-d665138198bb,485701cdb3778df4e00de2e1c19634d4,2026-05-10 13:37:45.303152+00:00
61264871-25f0-40f0-8d41-48177453837e,3272085801c8cc35f2ca1447c0ab41dd,2026-04-29 03:37:27.270345+00:00
7c060d49-be00-484b-97cc-6215251814ed,98cb4acd385dd79024d5a8a526d19584,2026-05-15 15:35:19.247178+00:00
1262cec1-468a-4274-9865-43124b0d6db9,98c43163332bf6358e20a68b45d31b18,2026-05-19 17:11:32.022156+00:00
6ebf7ff3-49aa-4674-911a-52db3442f6fb,f24e9af1f1362b9af512d53c793ef6d1,2026-04-24 05:46:24.812788+00:00
8737694d-bc29-4bc9-8401-c58b77c78089,21b4040e54dbb9dd7f131105fae013d7,2026-04-20 07:12:45.843193+00:00
916dab43-3e28-4379-8a22-c7c7c4ccb2f5,4c4ea5eb870a966366d12d8453fbfcf5,2026-04-04 22:29:39.391855+00:00
b9a943db-cd31-4b24-8668-a2ecb301cca9,336ccc37d9deeb632a0fd24b0f88a758,2026-03-22 01:25:10.302353+00:00
752ace43-8be8-4b39-b9a7-ed8bf1285777,6b6157a7847d53992a7970b934d9a0f5,2026-04-07 05:32:25.161395+00:00
bb202683-26ef-4614-a455-42d9187c6c58,03ee7bc7dcde26eaf606e67fc22c722e,2026-05-28 10:20:36.072049+00:00
49c68866-4b9b-418d-9a20-ae18a00988ec,be85ff3bd11075dbb40cbf23a9923e02,2026-03-25 17:45:24.353533+00:00
b45207ef-17c1-44b7-b492-c6ad256c2fb3,0ea9ae4b2713791605d4615d76a158b7,2026-04-02 11:54:27.815923+00:00
0c1556d0-b8a7-4d20-ac24-e24224200da2,e4f66078015298c713bbf4fad0b6c0a2,2026-04-29 18:47:20.437709+00:00
c70eb45a-a417-4bf6-9c89-c1b40ded3f00,a15c35bc208b74d44c796b99f9ffa1ec,2026-03-28 20:06:11.200917+00:00
ff78dea3-57f5-439c-a3dc-457951558891,9c2dfb3390e9a5857cad90043bd6bbb4,2026-05-30 23:39:37.094121+00:00
e72add21-460a-4e8a-b106-b25eddd1966c,94b5eb7b06f4e0c5363acde51a70ef98,2026-04-18 00:48:13.465437+00:00
3071bc06-ef83-44b8-b98f-be8180e583f5,b2aaa173a7c1295754661ae6a2d26ec1,2026-03-03 04:58:26.837183+00:00
3d958ab1-35f5-44cd-b24c-3a7d287e4365,715c00321730813a17e9a990991aeae7,2026-03-10 17:07:16.981626+00:00
935db770-e534-4eb6-867e-cad5be20bd1d,13b9d8f41231eaf211f76b55c240a978,2026-05-16 09:40:50.505001+00:00
16e82ec5-2033-42d6-9fd8-188df80127fd,cc9ae015f4fcae4f31379ce52a4161b8,2026-03-26 23:11:48.664053+00:00
813a1950-73c9-4f83-89c3-8648ffc96255,f28b421bd0e4403f23003a284ed622bd,2026-03-20 01:12:41.462661+00:00
0ea2f0a3-46e2-498b-aab0-36caac6f61c8,a294050165d5c4a1e1c13668d8cf9c0e,2026-03-10 06:56:14.384468+00:00
