id,customer_id,network_id,first_seen,last_seen
b4888a63-557b-4e9a-b8a2-90a336eb93b3,d3e1cdbc-5883-42a4-aa6f-f1b7ed154d83,b9806c26-17c9-4195-ba02-383d5a921c03,2026-03-28 05:33:54.722432+00:00,2026-03-28 05:33:54.722432+00:00
956a1b8d-2844-48e6-bd35-3c7d4e728bd7,482c72df-335b-467b-af7d-46f0a0bb9b12,468dc7fa-aa67-4ea1-b5ee-017c9fefa1e7,2026-03-22 19:38:36.308630+00:00,2026-03-22 19:38:36.308630+00:00
cd8cb549-df4f-4fb7-8136-2d0462172e81,34ba8a94-56cc-4737-bdda-b2483a7943cd,c139d566-2b80-4755-b405-b294a5a8a3fe,2026-03-03 13:05:19.385045+00:00,2026-03-03 13:05:19.385045+00:00
55f28177-09a2-4cce-9efb-109e556a89f8,9fd9d01d-dee3-43d9-a492-a0ee91f36699,52b224aa-816e-4d0f-b83e-6bf927d1a463,2026-04-23 05:40:46.258723+00:00,2026-04-23 05:40:46.258723+00:00
25c9cb06-f307-405b-9dab-a39c3b921804,8865ba51-9079-43a1-a963-acfad75352f6,6e740596-52f5-4f8e-ac7b-8c8699ba10dd,2026-04-11 10:57:36.103755+00:00,2026-04-11 10:57:36.103755+00:00
b407120e-58fc-4a47-955d-9e985c37a98a,857878f1-689a-4293-afac-05e50695317d,3e5ca301-08c9-479a-bf18-364d0b167c64,2026-03-28 16:25:58.742606+00:00,2026-03-28 16:25:58.742606+00:00
52e3582c-ab2c-4cc1-bf7d-136e37dc72d7,8b92e662-342f-4732-a2e8-aea75893a5c3,b1c9c92b-7c98-45c7-a18a-5c1bdf81f6a1,2026-03-21 01:53:13.723470+00:00,2026-03-21 01:53:13.723470+00:00
3476c33e-2803-45b1-a760-8fe6b9d2f149,2c64299c-16f2-403d-9293-60149c1fa5cf,04e6827c-6bb2-4e5c-87d5-8fb18c57067c,2026-04-07 14:14:48.163514+00:00,2026-04-07 14:14:48.163514+00:00
bbb60b46-7aeb-490e-9f0f-07660464e821,cd51eb4a-ba49-4ba8-8031-293c8818c468,7d196384-2656-40bc-b3dc-0144e0f9c2f2,2026-04-18 23:44:40.424335+00:00,2026-04-18 23:44:40.424335+00:00
65ec875a-e713-4b2d-a215-728fbd42aa00,8413b61d-8f3b-4fbf-b395-4a1cc6adc277,f263f55f-04e4-47be-bf31-69b180f10656,2026-03-11 19:16:35.308976+00:00,2026-03-11 19:16:35.308976+00:00
f047f6de-3e66-4b6b-bb86-d6ed1b6d0ab1,f0948686-1657-4c04-a7ca-f23e57c962df,f02dd646-b80f-4f05-a978-beea44a7a419,2026-05-03 05:58:49.037647+00:00,2026-05-03 05:58:49.037647+00:00
9104a904-b6c3-4e53-8b18-9b3dea74ac52,8c3a9e5d-e1da-46f7-a9c4-04db7262999a,21197a1c-89a2-4fb2-a444-9b94068808f4,2026-03-25 08:51:15.931453+00:00,2026-03-25 08:51:15.931453+00:00
372c29f1-7b69-4d8b-a988-77eb663cd9db,450ec326-c165-48d1-a1a2-1e6d30885001,c1102234-a0a1-49e6-8c41-42a0cb549df8,2026-03-28 06:54:16.869691+00:00,2026-03-28 06:54:16.869691+00:00
9614843c-2791-4874-97ca-aa53929b9a89,08cd3563-2a07-495e-845b-4a6a57c755eb,57836b2b-6633-453c-a206-a7dc1a9fb81c,2026-04-18 04:48:14.876559+00:00,2026-04-18 04:48:14.876559+00:00
415283f8-bc39-4802-8e44-84143020d3fe,06ae4793-4ed3-4324-8656-f0331e43ddd3,eae4f57f-07e0-47ed-bde5-2cd8b57f4534,2026-04-08 20:30:22.941564+00:00,2026-04-08 20:30:22.941564+00:00
d6eac23d-63ef-4897-9169-e050c11505ae,554b909c-6061-4e3c-9951-e7a4c996292b,a08855a4-2bde-4053-a0de-c0500c881113,2026-04-08 08:34:12.406425+00:00,2026-04-08 08:34:12.406425+00:00
20448ad8-0440-44ab-a7f2-9a6dbf548dfe,d278a3b8-db7c-4f6f-83d2-4d50412aa4c9,76f0b587-ac73-44c9-8131-13f61cb6eca0,2026-04-30 16:29:41.884184+00:00,2026-04-30 16:29:41.884184+00:00
d8e8fbda-dded-4292-b321-7e5e9e9d3d2a,c5584b8f-fcb9-43ca-9bb3-7ecd7d4340bd,4844d7a6-ffae-45d2-991c-f918cfee2fa0,2026-04-27 23:34:25.003318+00:00,2026-04-27 23:34:25.003318+00:00
218ae42c-bfd8-4bcf-8312-1af7d59822a0,9e61decb-38b4-4628-b991-ae88ec858698,52631c66-ca44-412a-8a60-bf4b419a0e1a,2026-03-27 09:05:15.482122+00:00,2026-03-27 09:05:15.482122+00:00
e9562f2f-223c-464c-8a3f-1b08e44db910,6e6f4385-fbac-4392-a956-1f4d562efe62,64fb5d75-f6d6-4f45-8d4d-d371e72d41fd,2026-05-01 15:59:59.816676+00:00,2026-05-01 15:59:59.816676+00:00
b68d5a64-cfab-4b43-8df2-73a9f806160a,44fd0d8c-09b3-48de-8cd8-382afa41a6bd,9037c7ee-40cf-4ac5-bc84-2ca218c7366c,2026-04-24 19:11:39.236491+00:00,2026-04-24 19:11:39.236491+00:00
d05e9b0f-c380-4ef1-893f-a1b5df5f2134,2f1b6678-f160-4848-985f-f4e259cc2b31,d393898a-12a1-48f0-a2e3-cf5f938b3d6a,2026-04-12 03:46:09.867100+00:00,2026-04-12 03:46:09.867100+00:00
f4369514-30ee-4142-bbf3-d8e815057188,f3c76f0a-d044-4c51-8749-8e10822ffa14,d055a0c5-3063-45a2-96dd-87bde9cb1196,2026-03-25 08:33:01.037307+00:00,2026-03-25 08:33:01.037307+00:00
f8481227-e46b-4e1b-82a0-109b6d454624,6136956c-16f1-4576-901d-aeebdfa55795,a0c23ec1-3ad5-4e02-a252-815335ef5c26,2026-05-26 15:10:43.253229+00:00,2026-05-26 15:10:43.253229+00:00
3c0c4684-962a-4574-a2c6-45cb5d2c69cd,5824fae9-a462-4568-b7a3-141206e88380,7f7a5e93-1738-421a-b43e-32c3555c5435,2026-04-02 00:27:23.287524+00:00,2026-04-02 00:27:23.287524+00:00
65ca5038-5cc1-4cc5-b0a2-13ab71f635af,d7d25e7d-5b0a-4a9f-b909-bce8b0420658,bafdcab4-8386-4945-b18e-52be6fbcc9d9,2026-03-12 04:56:21.577373+00:00,2026-03-12 04:56:21.577373+00:00
10974d18-a795-482f-8f78-dab882deedcd,55c58b52-b5e1-4eaf-a599-7dca0ba31c69,ca53d031-79b4-46a8-b71d-890df58ec0dc,2026-05-08 18:05:52.980110+00:00,2026-05-08 18:05:52.980110+00:00
bd4729db-88bd-435b-b67a-703f46d6a070,ff3341c9-f45a-4005-b81a-0c6d6ccc02a8,5a3922b0-9017-4bf2-97ee-966a783c74ee,2026-05-06 10:35:09.137066+00:00,2026-05-06 10:35:09.137066+00:00
04e272ef-5b33-438b-a482-9be6f8eab552,6e38d910-b68b-4079-bf3b-135a62852414,85f48a80-7795-4557-ba14-a553b2beb7b1,2026-03-12 19:53:48.922884+00:00,2026-03-12 19:53:48.922884+00:00
7c6a8ee1-2a03-4325-b5b3-ce22d4e6c129,8aefa56c-71cd-4260-a0a3-44ea71153359,10f6dbbf-003e-4019-91d1-ddaded843cf6,2026-05-25 13:30:38.351713+00:00,2026-05-25 13:30:38.351713+00:00
f47140ba-b3ee-4213-878b-03e7257bad6e,5129d2f1-9fac-4b2f-9d28-45ee4b27abc3,2bf941f4-5cf7-4e65-8d04-3be2e8e3ef76,2026-05-11 08:36:17.582061+00:00,2026-05-11 08:36:17.582061+00:00
beb2c5ac-6365-4fa2-b18d-9b6695e3a143,fa4cab28-af0e-49a3-8cc1-c488990021eb,103ad739-f23e-4426-ba1b-662f824405ac,2026-05-18 16:33:18.885429+00:00,2026-05-18 16:33:18.885429+00:00
5385387b-e73d-485a-97e6-e4f0f4db582c,937a743f-fde4-4a90-a213-43e808652dbb,ba7478ea-220e-4616-b2ef-39118e6390f8,2026-05-18 17:52:08.035329+00:00,2026-05-18 17:52:08.035329+00:00
706dd2b7-f063-4a6c-a38b-4e73804fe2e3,0fc1ddfa-0451-4e78-b323-8170acb82e26,16ed0f57-8b87-4464-bc0b-face0bb8d7ba,2026-03-23 13:51:27.068543+00:00,2026-03-23 13:51:27.068543+00:00
71520849-626a-4e79-8e81-339568100d54,472f6f47-2543-41c2-bbff-acd22d8e9741,444dd7f0-232d-44e7-ade6-d74648edd259,2026-05-18 20:34:59.606463+00:00,2026-05-18 20:34:59.606463+00:00
d4a41be1-71e2-4834-9c45-be54c76420fb,0cd5dd7a-b392-4d12-8e00-778e753d96ba,701d60a7-2af2-487c-ae26-a9d6bcb99899,2026-05-26 23:37:52.156729+00:00,2026-05-26 23:37:52.156729+00:00
