id,transaction_id,order_amount,created_at
7d0e8b68-437c-45b1-9e20-3ed78195c69e,5985d638-351c-4c37-8339-e04a8122e7af,3551.36,2026-05-05 10:56:53.078969+00:00
359b8a26-a02e-44a5-a3cd-dd94db107d82,dced1679-844d-4797-a8e7-b4b9ab94d6e8,193.41,2026-05-14 10:40:03.482643+00:00
c529c9a8-4e75-4eec-986d-5af798c5625e,6f0dc448-604a-49dd-9d25-bb0c82768555,978.66,2026-05-29 21:20:38.823054+00:00
eea55618-d498-4866-96bc-0c9b32bc2a18,bb3a2bec-8ba0-4407-9563-a698cac96e4f,1614.95,2026-03-28 23:02:17.099018+00:00
6b98358e-a07c-4721-96d9-2ae89dfac622,b2077399-f1ea-43e7-b09a-ccaf74094e50,2303.13,2026-05-03 23:54:11.747979+00:00
b79ccf63-f4ea-46f5-87f7-442bebb7b8a0,d07f5d4b-9de6-4a98-921d-a54fb7d97ba1,1851.9,2026-05-29 16:45:55.264422+00:00
ed559486-a46e-425a-9076-aa346f1fe7c4,09f6aeb0-8256-4e91-8faf-c00dbacf8195,3873.41,2026-03-20 15:14:59.906973+00:00
0d9cb509-3cca-473b-9699-6cc3125ea40d,946c8287-0fd0-4378-9a90-1bfa7c820c70,10.0,2026-05-31 13:01:49.566750+00:00
1ea88b2c-9da0-4823-9d9d-ad34d6bcb054,0ff5956b-4ad0-4908-84b3-63398aba5fc5,423.23,2026-04-16 07:37:30.649536+00:00
f4318863-bd0f-47f6-a91e-824e807a3bcd,8d7be986-9f21-4cd3-9f82-1e6dacaa28ee,271.02,2026-04-24 18:34:11.431215+00:00
78badbb9-a4f9-40f8-a08a-5da08bae7229,a2539350-01cf-480f-8b76-8041c67d090d,119.44,2026-05-01 18:20:42.810441+00:00
aff27390-99f8-488d-95c1-9e04eaab3a1d,ae575f5c-8c81-4458-a733-5eae0adb1e06,383.58,2026-05-14 00:14:33.959494+00:00
bbe59733-ff4e-411a-a134-01a6e0c5c0fc,fc466dd0-d910-427e-af40-fc3ccac18090,3694.35,2026-04-09 07:35:11.101569+00:00
84b08ff2-27f2-4ffb-9432-08e934bdfcaf,c27030b6-7c09-4115-8aea-5ea736f28740,4130.01,2026-04-11 06:45:58.776016+00:00
6c2c2cda-1149-454e-aced-b598caf239e0,d3deaa80-5151-4b9a-a029-7a4f325fea1f,3859.58,2026-04-18 06:12:15.847616+00:00
207cc090-7b28-48d2-8f1e-f7a12b312e09,44c69127-bb89-4751-99fb-78bbc9e4306f,4872.79,2026-05-05 06:08:38.217349+00:00
711e4e7d-f477-4c28-84fd-4cd5e75b4b6d,cb696065-a6b1-4a8e-b5f5-ec01e056510b,3806.55,2026-05-23 05:53:37.199171+00:00
2b634ca8-cd9d-4cb4-9a16-ef8e235fc8d4,acb0b1ab-e9da-408d-b5c6-21a850c02e34,730.82,2026-04-18 17:29:40.396941+00:00
9f1db5c5-707e-4db5-a421-87e88689483a,372ed164-725e-4e19-b019-1160eed4d19c,667.2,2026-04-18 18:20:50.303764+00:00
beb2fac1-811a-44af-8e98-6727bccf0070,0d231061-bda1-42cd-8bfd-e4805add24dd,4554.09,2026-05-03 09:34:01.844261+00:00
707baccc-1d5d-4f86-bc4e-b285ec9c05d3,d7a46989-b7c1-46ce-8505-139940c1fdc0,1690.38,2026-05-05 00:23:12.717508+00:00
05d68fb0-55d7-4b35-8593-de8062034a6c,d109ab5c-f111-4c42-a2ff-b79dbbb66831,7533.86,2026-05-07 14:18:33.033881+00:00
34b96a7e-e628-4542-9e91-d2b1a79d0899,1f5d7b57-1d28-4af6-9bfc-9ffb0ee0a8bd,255.1,2026-04-26 23:38:53.717321+00:00
e58ffd18-8ef9-4662-bea7-a52c303fa572,bfe499fa-7fc4-48d5-94b4-9f6a88ae2ef2,1105.24,2026-05-01 20:16:10.309562+00:00
07df7aa6-0434-4d34-81e7-7b36ac759e4d,e7129833-853b-48e2-a48b-67b4a0c714d0,495.56,2026-05-21 01:43:30.797326+00:00
e67a5e6e-079e-4a04-ba85-c679d544265c,26b831e4-c16f-44fd-8d35-c4034746f28b,3783.35,2026-03-16 04:45:24.996202+00:00
61eaa74c-51f1-48b0-9748-0221d78222a4,fe5f2b81-d395-44cf-aa63-9fe126dbf433,5119.4,2026-03-31 04:22:12.145360+00:00
f5fd41f2-77e3-441e-b9d5-201056a6d357,cff35c0c-c8f2-4680-b097-9fd4c8139e32,5015.96,2026-05-18 07:56:02.574266+00:00
