id,device_fingerprint,created_at
596069cc-5ace-4648-8f47-0375f8975008,4137f59bd83bbecf6a1dd267e5d0b41c,2026-04-18 19:22:04.911695+00:00
ec96e8dd-b48d-4a0e-8079-6514cb33f65d,b630f72eac90ea94d233392caa96d91f,2026-04-02 13:13:29.624971+00:00
faa68ea9-ca1c-4e26-a01b-24d7ec0c904d,4c0cb9e8b13c109e138847e6227771ac,2026-04-30 18:36:17.778015+00:00
8ae504c9-5013-42f7-b428-bb391f91f729,7d58fc33c319f272e08279515f55a1f9,2026-03-17 04:49:58.709937+00:00
17452da4-2a8b-498c-8e8d-cd2c7a18df7f,76adb82bc2443c116f29120309ce32ab,2026-03-11 07:50:32.843077+00:00
f6255162-16f0-4e0b-a19d-e98980015531,c8833abc56882e28d63305164822e6dc,2026-05-30 11:38:06.813260+00:00
1f598e9c-6691-4340-b3ef-7d204fbdbda1,800d38f0dc29c3f3c7682bc17a8ac158,2026-03-06 16:15:53.358347+00:00
6b554e78-a71c-4778-9ce7-f651f96ae7a8,41140d3724a3139234cea4e158c42d94,2026-05-29 17:19:55.769676+00:00
1ba5e241-4aba-4b3a-ba9d-e075751ad763,9ee0ca6177dad6335573e549fb5a6599,2026-03-22 02:38:54.523603+00:00
08c11823-3179-441a-99e0-f3b12591b83d,dba8ea9e26c74fe0665ca47d76b29c03,2026-04-25 12:28:17.624378+00:00
9508ec67-740f-4a52-8404-6348461fe6df,40ff3f2e5ec7cfc60475d4fac66dc129,2026-05-11 02:50:09.825275+00:00
d471a35b-ecb7-4ac2-bf02-eee5803d683a,097738c7813f69bc6350b8b8d49b4ebc,2026-05-13 06:18:54.754225+00:00
667e844f-b346-4267-ac01-d31be11209f8,abfc8c9c98a619d8670360375025d6b1,2026-03-12 17:18:10.745193+00:00
3c6bdc06-2040-4bdc-8dde-0d4df9703bd6,f3b0ddaf0d3fd6156e76bac78ba13fd5,2026-05-18 01:49:19.882921+00:00
21782020-c7fa-40bc-ac5f-7a5ae13680a4,a78b8560bb3514f65de706bd2b60940e,2026-03-30 22:56:16.075525+00:00
e3f74752-04cd-48f5-a5b4-029a49c88a15,ebb4e8e7127eaf63b21e0be83e947317,2026-03-06 19:53:17.795340+00:00
ed66f4f8-e9df-46fd-a3c9-e156bd39df05,c53d7ebf3b4091a1b2edb5751ce94f48,2026-05-15 20:57:48.026051+00:00
3e5db6c5-8f25-464b-a098-17b95971606d,467f4d1f37f56ce40060d639b66df4f2,2026-05-05 02:25:03.167437+00:00
0621f04a-224e-4fd1-89fe-a4b2340e2571,a72fb6a8db500e089222986cd19c6f7f,2026-04-18 22:28:13.107486+00:00
7de2341f-5a99-4eec-8a19-6543ca60249e,3778a6d0853d45b9478086b7da2c1910,2026-03-03 15:47:36.608055+00:00
aa86323b-34a0-4f28-82ba-45895a0ee8b4,b1fe8498d45accec21f85426c9b73a51,2026-04-19 01:37:24.462163+00:00
e1ee549e-95c8-49ec-9b13-43300599febe,bb48145b267d052a76365c3325125c83,2026-03-14 04:30:07.212031+00:00
1994e6b1-b06c-4a15-af0c-38e0945efcaf,fd78121c5a3db3c4359b9bc0cc84f954,2026-04-10 21:27:43.126524+00:00
5d80bd75-281e-4ac4-8a75-7b6d991f5148,5bd5fd2728a655daee5ebd60b375457f,2026-03-25 16:15:23.272729+00:00
7da2abf6-ba81-4331-a5ea-50efa8905fed,3f17bfbda23fffedc7112ca8bdd1826c,2026-05-18 07:03:16.633739+00:00
fa72e264-2623-48bd-a11a-31b814cc39ae,1fc9941727c69e9bb54f69a122c56cf6,2026-03-31 14:47:41.218068+00:00
dbd71840-be58-4eba-a8fd-0817bfcfd682,275105466e1a41e682c10bfb32aec5eb,2026-04-07 09:33:07.591201+00:00
f514ad7d-0efb-4695-a78d-b1797a6b8d50,c3ca67019c2b6c3855c4fb95cae04cc1,2026-05-25 12:50:28.892672+00:00
