id,customer_id,network_id,first_seen,last_seen
3829b7e7-c513-44f9-a64a-2c97cca4e5dc,07d4a89b-d3c8-4d0b-b8c3-88b8c568ccf8,534bcd74-8dca-4d01-9392-5f1f218bbba1,2026-04-18 19:22:04.911695+00:00,2026-04-18 19:22:04.911695+00:00
b65aa03b-3e21-4153-a752-a24b110979b0,d6c4a31e-4b13-45e6-bb04-10b292b55b49,2fafb7dc-7a94-4f65-a0be-7c212bb1fa84,2026-04-02 13:13:29.624971+00:00,2026-04-02 13:13:29.624971+00:00
1fe14696-c403-40db-9292-15069f8cba85,5fc508b7-c21d-4428-bd24-e75b9a702a10,bb83f104-70c5-4141-b7f2-39457f5a2c6e,2026-04-30 18:36:17.778015+00:00,2026-04-30 18:36:17.778015+00:00
5cb3b302-94fe-4f97-a652-c25064841cdc,6ded1fcf-178f-47a4-b66e-24e9ad38f86f,3c1dc82e-375b-45d3-a224-0cbf3172cdf3,2026-03-17 04:49:58.709937+00:00,2026-03-17 04:49:58.709937+00:00
d5e3587a-b770-4b1c-95ef-b5d94efd5137,6cc32e10-3f1f-4710-aee4-18068b61a972,68acd970-19c8-4a60-a4e7-e835e0d9b359,2026-03-11 07:50:32.843077+00:00,2026-03-11 07:50:32.843077+00:00
9ac01dae-c8ad-49be-a180-45d476b1189c,a54eed65-c367-42a8-97c5-ec328519c65c,55f351c5-3ebd-4ead-81e8-bbe50f1d3a78,2026-05-30 11:38:06.813260+00:00,2026-05-30 11:38:06.813260+00:00
f7969dfd-0ff9-4d40-a5c9-9ade0129e9b1,0e19df61-5d86-44fa-8b69-d9af8276411f,3a5191ee-d6bb-4e83-81dd-291b95e40deb,2026-03-06 16:15:53.358347+00:00,2026-03-06 16:15:53.358347+00:00
3a86d898-1e04-4e74-9850-9de34c643131,8e2a6cab-6617-4343-b521-2f38fe55cec5,a4e23a61-7910-4761-884c-63aa847cdb62,2026-05-29 17:19:55.769676+00:00,2026-05-29 17:19:55.769676+00:00
f17b8a0d-3a3f-48fe-a8e3-5eab44d4f5d3,629056bc-da7c-4566-8cec-9e469494d064,bbe19307-d830-4283-a2a1-f0b6c8c12462,2026-03-22 02:38:54.523603+00:00,2026-03-22 02:38:54.523603+00:00
4f04120b-b262-49e7-a78b-cc47779cbc9c,5dd60f55-b229-4916-988c-b936cf072497,dd213ffa-f142-4608-a9df-3730bde8d37b,2026-04-25 12:28:17.624378+00:00,2026-04-25 12:28:17.624378+00:00
c5bfaf7b-d12a-4527-93c9-5bf8aeb087a7,ae816f3b-6a3a-4a2f-87fd-9140c4979932,83ff82fe-016a-4c4d-8f70-f5708d92c385,2026-05-11 02:50:09.825275+00:00,2026-05-11 02:50:09.825275+00:00
fc654377-163f-432d-ac9e-e9d8df37c6d5,b5376002-8e6d-439b-a018-61a2ed485d61,36eb8062-0508-4c17-ad18-1d1d3d68729f,2026-05-13 06:18:54.754225+00:00,2026-05-13 06:18:54.754225+00:00
f2d3c62a-9b23-4141-8b23-b7600acd5107,7e06ab6d-c945-4471-90d5-d42ced63fe02,3744e3d5-6be4-4020-9bf8-c2de7383eef2,2026-03-12 17:18:10.745193+00:00,2026-03-12 17:18:10.745193+00:00
a512fe7a-2f15-4b9d-809b-4bca0e87ba54,794a008a-1619-4dd7-a662-9e4ec1627afc,9d9012ac-46d5-4535-a08c-dfa657365229,2026-05-18 01:49:19.882921+00:00,2026-05-18 01:49:19.882921+00:00
14fc199e-dac2-41e0-b4df-12f086bb818e,570f0f48-18f2-4bcf-aba4-c4f3245e9d73,5b855633-75dd-4722-b057-f4193df5809c,2026-03-30 22:56:16.075525+00:00,2026-03-30 22:56:16.075525+00:00
a7dac596-fa00-414a-8d2d-785c742d6be1,89dde804-4908-413c-8853-bc094ce069a3,2b3e3f30-5ac4-45ed-b05a-ca4cb63851fd,2026-03-06 19:53:17.795340+00:00,2026-03-06 19:53:17.795340+00:00
05bd4862-65d2-44cb-93c2-5cc0f2065f8a,c4cdf458-6ff9-4a01-a4f8-b49a7fe7ee3d,bd7e5877-d660-4f75-9532-a140d2020937,2026-05-15 20:57:48.026051+00:00,2026-05-15 20:57:48.026051+00:00
cfb57346-fac0-498b-accd-77e4250f0c0a,a271a8a9-a8b3-4201-81d2-b40c167729b5,ca0f4ee6-7689-48f1-a888-7cd44b03c206,2026-05-05 02:25:03.167437+00:00,2026-05-05 02:25:03.167437+00:00
40f0be7e-3c5f-4a96-a4bc-ec35366cf6b6,aeae95b0-d750-462b-a8b4-5db5644fff6b,8dc7b21f-2241-40d3-9241-8c63a001df8c,2026-04-18 22:28:13.107486+00:00,2026-04-18 22:28:13.107486+00:00
4284cb3d-3456-456d-a71d-5308b219de1b,f292b54f-c9d0-4b91-8588-b0d31ecc0e57,16cb658b-3071-4e4e-85ba-631171ab29f2,2026-03-03 15:47:36.608055+00:00,2026-03-03 15:47:36.608055+00:00
afc5d9a6-ab89-4d4c-850f-28aa92f54302,41df3274-6dc5-4167-a9b7-b1759587e61e,c7ff6763-95e0-417d-9c26-d2230c75090e,2026-04-19 01:37:24.462163+00:00,2026-04-19 01:37:24.462163+00:00
bb0d0b4b-be89-46a6-807c-a90f015c57a0,7d602540-e1f5-4921-b240-457ff9af78fe,29e5bdf6-b96c-4356-9ac8-e90535a6dbb9,2026-03-14 04:30:07.212031+00:00,2026-03-14 04:30:07.212031+00:00
8e828c9b-be93-4f56-a349-7e6e6a8c30c8,e20b9901-8f11-4054-bf4f-1bf0a02eaea5,973c0784-1ed7-4be0-a3fc-69dc02413cdf,2026-04-10 21:27:43.126524+00:00,2026-04-10 21:27:43.126524+00:00
cdf0a277-05c5-4a0e-a6ef-c16ae0a6b048,715624f8-5271-4baa-a90b-e735d8a0733a,65bb9064-9995-4caa-b3de-32600ca20c3b,2026-03-25 16:15:23.272729+00:00,2026-03-25 16:15:23.272729+00:00
c154b037-b8b7-4896-bcd2-0c150486afde,d492bdf1-58a6-4afd-9404-e857a1dd0766,dfe70cb8-1575-45a6-965c-8043231c9044,2026-05-18 07:03:16.633739+00:00,2026-05-18 07:03:16.633739+00:00
c18f1784-b4bb-495f-b21f-ee9577e7ffca,d7eaea4b-dfca-4f62-857d-cdb9efb7f075,8abf93c2-c1cf-4f1e-8db1-ac7dbab01bf9,2026-03-31 14:47:41.218068+00:00,2026-03-31 14:47:41.218068+00:00
59488fb7-8368-430b-8c07-9bc82c1aab61,69fb6295-8315-49db-bde9-742ad46b6788,aba60464-8129-4fad-8a2a-f57863cf5c76,2026-04-07 09:33:07.591201+00:00,2026-04-07 09:33:07.591201+00:00
37fdd116-c2bc-4265-8fcc-f0fe452b4534,57c858df-53d0-4146-9a35-c3161b183698,9ceb273d-c349-4a5c-acce-5b13cf665fa1,2026-05-25 12:50:28.892672+00:00,2026-05-25 12:50:28.892672+00:00
