id,customer_id,device_id,network_id,amount,currency,status,created_at
23742787-8abd-4300-a925-0433222b062e,07d4a89b-d3c8-4d0b-b8c3-88b8c568ccf8,596069cc-5ace-4648-8f47-0375f8975008,534bcd74-8dca-4d01-9392-5f1f218bbba1,3475.95,INR,success,2026-05-01 17:27:01.535762+00:00
1432dcb9-80d4-4821-8e22-27e45fdb7f9a,07d4a89b-d3c8-4d0b-b8c3-88b8c568ccf8,596069cc-5ace-4648-8f47-0375f8975008,534bcd74-8dca-4d01-9392-5f1f218bbba1,3073.1,INR,success,2026-05-12 13:36:39.360137+00:00
80b475ae-0895-43c6-9882-5a18d133ff0c,07d4a89b-d3c8-4d0b-b8c3-88b8c568ccf8,596069cc-5ace-4648-8f47-0375f8975008,534bcd74-8dca-4d01-9392-5f1f218bbba1,4311.77,INR,success,2026-05-16 22:02:22.131207+00:00
baf30c37-a382-4142-9c5f-90cd59f60331,07d4a89b-d3c8-4d0b-b8c3-88b8c568ccf8,596069cc-5ace-4648-8f47-0375f8975008,534bcd74-8dca-4d01-9392-5f1f218bbba1,6142.04,INR,success,2026-05-26 08:47:31.746039+00:00
4bc46f58-2249-4a55-8ea8-9aca32efe891,d6c4a31e-4b13-45e6-bb04-10b292b55b49,ec96e8dd-b48d-4a0e-8079-6514cb33f65d,2fafb7dc-7a94-4f65-a0be-7c212bb1fa84,1319.6,INR,success,2026-04-16 19:57:08.614911+00:00
3415a9dc-892e-41ed-a5e1-1c99f68d23c7,5fc508b7-c21d-4428-bd24-e75b9a702a10,faa68ea9-ca1c-4e26-a01b-24d7ec0c904d,bb83f104-70c5-4141-b7f2-39457f5a2c6e,4403.19,INR,success,2026-05-04 03:15:11.882713+00:00
51dc2082-a63b-47e2-8ea8-6d43e4ee2009,5fc508b7-c21d-4428-bd24-e75b9a702a10,faa68ea9-ca1c-4e26-a01b-24d7ec0c904d,bb83f104-70c5-4141-b7f2-39457f5a2c6e,4844.65,INR,success,2026-05-04 15:30:52.882075+00:00
7f4cc9ff-f142-4c1e-ad93-af53c2abbf22,6ded1fcf-178f-47a4-b66e-24e9ad38f86f,8ae504c9-5013-42f7-b428-bb391f91f729,3c1dc82e-375b-45d3-a224-0cbf3172cdf3,2826.79,INR,success,2026-04-02 23:32:55.958040+00:00
c75bf8d5-e31a-4746-b2d2-fc3b6987df63,6ded1fcf-178f-47a4-b66e-24e9ad38f86f,8ae504c9-5013-42f7-b428-bb391f91f729,3c1dc82e-375b-45d3-a224-0cbf3172cdf3,3905.98,INR,success,2026-05-06 00:17:41.885414+00:00
8460de01-3ec2-43c5-ae3f-a5c074a50e97,6ded1fcf-178f-47a4-b66e-24e9ad38f86f,8ae504c9-5013-42f7-b428-bb391f91f729,3c1dc82e-375b-45d3-a224-0cbf3172cdf3,3126.84,INR,success,2026-05-24 00:29:59.241493+00:00
121e7fd9-6c76-4829-b1ea-3b866cb939c7,6cc32e10-3f1f-4710-aee4-18068b61a972,17452da4-2a8b-498c-8e8d-cd2c7a18df7f,68acd970-19c8-4a60-a4e7-e835e0d9b359,1158.37,INR,success,2026-03-18 08:41:21.927578+00:00
46e3b9ab-1f34-46ca-9195-bab2ce6b1850,6cc32e10-3f1f-4710-aee4-18068b61a972,17452da4-2a8b-498c-8e8d-cd2c7a18df7f,68acd970-19c8-4a60-a4e7-e835e0d9b359,2718.9,INR,success,2026-04-20 02:16:24.053983+00:00
8605affc-c585-4539-bbc3-f0630232dd7b,a54eed65-c367-42a8-97c5-ec328519c65c,f6255162-16f0-4e0b-a19d-e98980015531,55f351c5-3ebd-4ead-81e8-bbe50f1d3a78,2371.97,INR,success,2026-05-30 12:01:51.720661+00:00
87aaafb4-e43f-4cba-ab0e-8dab23c4247e,a54eed65-c367-42a8-97c5-ec328519c65c,f6255162-16f0-4e0b-a19d-e98980015531,55f351c5-3ebd-4ead-81e8-bbe50f1d3a78,764.84,INR,success,2026-05-31 09:34:30.698368+00:00
2bafe4a5-3821-4a39-9fd9-d100d91eba3d,a54eed65-c367-42a8-97c5-ec328519c65c,f6255162-16f0-4e0b-a19d-e98980015531,55f351c5-3ebd-4ead-81e8-bbe50f1d3a78,1445.08,INR,success,2026-05-31 17:35:33.430875+00:00
c2fa56cd-8e76-487e-ba9d-289f457eb06d,0e19df61-5d86-44fa-8b69-d9af8276411f,1f598e9c-6691-4340-b3ef-7d204fbdbda1,3a5191ee-d6bb-4e83-81dd-291b95e40deb,2658.37,INR,success,2026-03-07 06:49:43.735346+00:00
39cd0069-7f09-48a7-976c-856c90e3d68e,0e19df61-5d86-44fa-8b69-d9af8276411f,1f598e9c-6691-4340-b3ef-7d204fbdbda1,3a5191ee-d6bb-4e83-81dd-291b95e40deb,2081.82,INR,success,2026-04-29 08:00:53.350948+00:00
