id,order_id,amount,reason,created_at
2926ba04-9133-4302-98de-ded432cd089b,73cd352b-01f1-4416-8089-69eddda93f91,3232.77,damaged_item,2026-05-17 22:50:22.131207+00:00
4397e21b-6adf-455e-8f78-404e92b5dd4c,297fc928-636f-4de2-8612-32ba5a65b69e,2120.23,duplicate_order,2026-04-30 04:14:24.053983+00:00
c6787445-5564-4e38-92b7-aabde0a48350,66c66dbf-ff20-4d60-bf11-793af116c5bb,228.5,not_as_described,2026-06-07 12:07:38.843376+00:00
b68e5ace-5cd6-443c-a380-da96fc6bb198,4db7af8b-f7fb-4a32-9452-505275ceb25e,4294.79,damaged_item,2026-05-26 18:09:23.880149+00:00
9ddd567a-aa44-44ee-86af-dd86b96d1a65,912a704f-7a46-4c2f-9630-8a455e93632f,1560.22,damaged_item,2026-04-23 09:51:14.525837+00:00
847f83b4-086f-4530-9a1b-1d661b1fe0f3,ba034127-8aeb-45cd-9df7-f0e12804994f,2679.9,duplicate_order,2026-06-09 07:14:20.284961+00:00
a50aed33-105d-4275-abe3-98e253fe7fd4,0d470978-1dd7-432b-b025-d2661da6747c,505.98,not_as_described,2026-05-13 18:27:01.397665+00:00
fe0cdb48-50bd-45b5-b1ba-80f5c56650df,15307b46-232c-4337-8f2a-ed561ec26725,4419.8,late_delivery,2026-06-08 14:15:20.334378+00:00
7467c5c1-500d-4092-b986-993e82136ae7,fb1580fe-abd7-4bd3-8411-815c8c3242ba,1910.4,changed_mind,2026-05-29 22:25:50.040398+00:00
73c184f7-1cf8-43f5-958d-6349d866941b,e9b347a4-cbf4-4d26-804b-00417b560865,861.59,wrong_size,2026-05-24 12:07:12.237092+00:00
19f98205-2d5d-47c8-948c-213a015dfac3,670c2970-1731-44bd-8653-4b3af72f8cc4,494.8,wrong_size,2026-05-19 04:40:41.361306+00:00
7d7d2d19-0846-4889-86bc-753b034ba0bd,c66f9249-561e-4d5d-9b2f-ed75a924c1d2,4999.24,wrong_size,2026-05-21 01:55:46.148613+00:00
c17232e1-6352-481d-9c68-8c4fa4089534,76e1e89f-4883-4fb6-a222-ab8808151905,335.83,wrong_size,2026-05-07 17:53:20.315509+00:00
35e79595-ad56-4a24-bdf7-1b2c58e2f5a6,69a0b0f3-bbe5-4180-8fa0-83603cf0e7ab,3373.76,damaged_item,2026-05-11 14:40:34.852515+00:00
62983370-ab10-4c18-9809-96e095f8100f,bc691296-4c1b-42b5-ab8a-f837c9eb9cd8,2146.09,duplicate_order,2026-06-01 08:28:12.812392+00:00
18b5b98d-36ee-4d81-b100-f9ab7580e491,050172f3-253c-48ba-80ab-86c88077d970,973.0,wrong_size,2026-06-01 13:13:33.364649+00:00
664c08d5-2e5b-479e-b642-2e560f8952a3,ff9518f9-0742-48f0-9d92-213937617e58,995.34,wrong_size,2026-06-10 22:02:29.855456+00:00
af581c60-9531-4279-9d6c-d5bf298cf78a,e54d8528-3866-450c-85af-b4b6fa1eb8cf,1060.93,damaged_item,2026-05-31 05:52:04.766457+00:00
405ed1c6-55b4-4b07-be27-31fd593c330f,2f5028be-dfc3-4b23-acbd-c7030cb92476,2064.82,not_as_described,2026-05-06 00:13:25.025884+00:00
c6d6386f-552e-4264-819e-8fab42dfb496,76698707-1f54-42ce-b8c5-28499fdd51b0,2923.51,changed_mind,2026-05-22 03:05:30.338248+00:00
0dce72a0-6d17-4fac-b7b6-0cd5057c1dbd,90da6b52-eeaf-4a1d-bc6c-3faca18efe90,851.73,not_as_described,2026-06-06 16:31:26.535074+00:00
ebe1675b-838a-4050-b0e3-0a8683a57898,2167eade-1f2a-4a45-a6f8-0e36295ec695,1598.95,wrong_size,2026-05-09 08:20:28.677218+00:00
4a8919b0-396a-41a6-a024-7d325c234945,6e4d12af-0d79-4e78-82fb-d00714d587c1,160.85,not_as_described,2026-04-18 01:28:40.233098+00:00
db67ef78-ae15-4b6a-bbfa-591bbbc73b88,e1aae848-6f73-4930-91b5-1f38f156f9a9,1918.79,duplicate_order,2026-05-14 15:11:08.272683+00:00
16dd6b38-1833-4592-90ae-9f5c492c382b,236d6ab0-1069-4a67-a451-ee60a982f9e2,1035.0,changed_mind,2026-05-18 06:50:04.641100+00:00
e040a498-0692-4abd-b189-2d2c17332316,4eb56786-48fa-4768-84d7-3b1a4f00e79c,1466.55,changed_mind,2026-04-29 02:34:06.826251+00:00
8437764e-1560-47a0-b9e9-24fa10127b9a,3b8eac40-f636-4937-83eb-8360c88c4057,906.66,damaged_item,2026-06-11 13:38:39.651725+00:00
9827893a-2742-48e1-bc20-f43acdfbd88d,0a7e4300-40e8-496b-9c3a-fbe5f75bfb5f,662.91,not_as_described,2026-06-05 02:49:10.559984+00:00
505aa15f-a71b-42e1-8fc4-a62ed41209a2,d4a54987-705d-497e-ba77-015027c785f9,4743.47,duplicate_order,2026-04-30 12:54:17.701471+00:00
031e297f-b1ff-40c8-93c8-30dd3aebd249,b544fd9a-90ef-4a94-a73c-b4d23e684d37,1045.77,duplicate_order,2026-05-14 09:11:50.537894+00:00
6c616f46-6030-45c4-b8ca-2f89bffaa0e1,bd3a52bf-17c0-4c7f-93e7-05d209ff74df,4405.79,changed_mind,2026-05-25 09:20:01.277875+00:00
e98b9b95-5655-454f-93c4-7f0559ef1ccd,d289a3c4-f67e-4bd0-8a3f-c070b6a03ce3,1967.65,not_as_described,2026-05-25 09:31:32.161212+00:00
a33ba469-6958-41a3-8390-d9ceb21bc025,3768d557-aa2d-46fd-b22e-23946545e0d5,3263.15,late_delivery,2026-05-12 09:09:21.723058+00:00
5955c98b-2241-42cb-94f6-3140ffadb55e,bb5622ab-7dae-4b4a-bddc-c7e3b3d55629,204.61,duplicate_order,2026-06-11 01:33:38.521718+00:00
0cc4730e-17a6-415b-9b4a-5ebfe90f6231,a4e7108f-6528-4ffc-bf3e-6aa6e870c363,1380.74,late_delivery,2026-05-28 13:12:17.771971+00:00
120185fd-0146-453a-a85d-2fde7e27a76e,69f52e45-c755-4eeb-a489-05fc166d3a0b,5109.58,wrong_size,2026-06-02 19:50:29.910459+00:00
2ec669e8-a526-4d92-a9d3-da20cb0fd19c,aba8f65a-f72e-44a9-81ad-7686bdc64bcf,1062.45,duplicate_order,2026-06-07 05:33:19.992334+00:00
b1d41af4-396c-4f3a-a678-72a9da733301,c9215a8f-4e5f-4910-861e-56e7bd28e153,450.09,not_as_described,2026-06-07 19:06:22.934672+00:00
95342ac9-e063-4a18-a9dd-f51232f418c8,c0424927-578c-47b9-9e10-53bb235a725b,1612.52,not_as_described,2026-05-24 19:09:20.179621+00:00
87d7d815-a759-4aae-8887-135b5ccdb84b,818c157b-bd26-4049-8b71-7248c4bbe080,674.27,not_as_described,2026-05-01 00:41:37.551246+00:00
aa32cd5f-af4f-46e9-a2e2-37cedad9ab6f,ad7eae78-1ad2-4d78-b85e-47e625768ad8,1236.14,not_as_described,2026-05-09 03:19:50.291676+00:00
ac67df23-eff3-4389-a6fd-be29db6061e2,965c8347-01f6-4751-b6f3-28c107d66664,1983.92,damaged_item,2026-05-27 23:25:48.381144+00:00
4c3ff07b-2b48-4ad7-b737-39ea1009c0ed,5989de12-882a-416d-8782-0c4695e9ab5e,1476.38,wrong_size,2026-06-06 22:59:34.904726+00:00
22b41279-3d45-4483-b02c-1a96f81bc080,d9b9ab92-247c-4b3b-b371-aeb7c2559ed5,113.43,damaged_item,2026-05-03 12:46:49.222380+00:00
0c1b74ff-0c96-4d25-885d-d74ea53c94af,540a2d90-5cd9-4bb8-96ae-d98ffede69fc,91.19,changed_mind,2026-06-07 07:12:50.424079+00:00
cd242d82-7f1d-48c1-b8f5-b40115940f16,2573cada-505b-4444-aa2d-24e3b55fdab8,1935.92,not_as_described,2026-05-27 02:35:35.147295+00:00
1b5217d9-66cb-471f-b562-2c919e90bd13,6272def1-d16b-4a3d-9ab4-2f53497cde70,912.9,not_as_described,2026-05-20 21:04:37.446263+00:00
9633d750-643c-4d98-a76b-6d9aa0cfe7e3,c238b6db-52a8-4154-b5a2-c3026664e507,2490.39,not_as_described,2026-05-15 07:27:18.509582+00:00
5c3af381-c254-4c28-8a44-3823b60fadc6,68deddb3-6301-48a3-87e3-16eecba88f88,257.06,not_as_described,2026-04-11 05:32:25.083067+00:00
263937c1-34ee-4fde-a788-65a78c67af2b,0aa7f891-ff53-43cc-96e8-26ebf168c51d,2726.48,changed_mind,2026-06-03 07:22:20.390168+00:00
abfa1202-6aea-4370-bfd5-5c74014ab128,e2af45eb-afd0-4542-891c-531002010e00,3352.53,wrong_size,2026-04-05 17:01:59.091219+00:00
7c21f9fd-53b0-4e8f-8be1-5a82204a1e19,6c4f8c5d-58eb-4b1e-a056-f860002df4f7,333.53,damaged_item,2026-04-19 18:51:04.262134+00:00
733466f3-2dd1-4bd0-ad87-be831f88cef2,fa1a2497-8c3d-42fe-ac9f-16d69c0b5565,619.21,not_as_described,2026-06-01 05:46:39.988781+00:00
8ac83fc3-5042-4d90-aa35-37bdbfb9338e,18901eed-75f1-4691-a46d-70df5787fa59,3074.32,wrong_size,2026-04-13 20:04:13.583357+00:00
68707d44-f71c-4666-93a9-d869db838c6a,62a24036-e444-44ea-a17b-da71c39120ce,3884.2,wrong_size,2026-05-10 21:47:13.031074+00:00
3451a560-3653-4435-8031-65be5370b491,26a309dc-7b72-4d1d-84ba-552829930b33,1207.5,late_delivery,2026-06-06 18:28:36.248685+00:00
f86ab655-fd12-433a-8631-c7814fa1a534,36b2a3f3-1535-487c-824f-78f8895f915a,120.17,wrong_size,2026-06-10 06:01:34.684266+00:00
ce8b504c-c057-4ce2-9357-09446e12f6e7,100dce67-0383-4877-8cb2-92ad90ef7acb,1194.0,duplicate_order,2026-05-10 09:26:51.703525+00:00
17a1a307-bfbb-4f85-9601-bdd72ee7511c,4ec1edd7-020c-4ac7-9ae5-636c89a0ed3c,1142.67,late_delivery,2026-06-08 00:50:06.152451+00:00
c8d033a8-90f0-41b0-afcf-d9ddfbba4309,98f4a828-e397-4710-90c8-8c560e3f467b,1482.09,damaged_item,2026-04-12 08:13:29.491150+00:00
893160e4-8134-4aa3-b244-70722caed6f2,967c3ee6-e231-407a-977a-5a650b7d0f57,1875.0,duplicate_order,2026-04-13 09:42:02.527092+00:00
eea45d6a-6e66-46cb-8764-89d2ba1ae54a,173456d1-9f27-4b2d-af73-b13a8f6d9021,1266.13,not_as_described,2026-03-30 10:29:03.324488+00:00
