id,order_id,amount,reason,created_at
6a7c5368-0790-42e3-b845-a71d8c0cff34,398f3766-b356-44f2-a294-e5c8285fe8fe,341.8,changed_mind,2026-04-24 12:54:22.486113+00:00
1b6de2e4-326c-41ae-9a25-00fd8d46560c,bf96be67-c8cf-4289-9955-5643ce861547,376.2,damaged_item,2026-05-04 10:03:44.400411+00:00
44f701e1-6fac-4ec2-a024-c54f271d389c,f76b4646-3fad-4760-8f44-0c5df24d02a7,274.78,damaged_item,2026-05-15 03:31:47.636694+00:00
c6ff7904-085b-461c-ae69-c36f80669ae6,793a3f98-13c4-40ee-9b6f-846af39519cc,522.12,damaged_item,2026-05-19 06:25:51.503649+00:00
77e2eb5a-7977-43d4-ab3c-100a7efbfbd6,dc541f12-183a-4e7c-8f9f-84c55dd6a448,570.8,damaged_item,2026-05-13 19:39:49.055092+00:00
93f4c4bb-b0f6-4f4a-b176-43d77e47b3df,d5ae8ba9-f015-4ac5-8dce-2d5432091a3c,1562.0,late_delivery,2026-03-28 08:23:12.126119+00:00
d91fb902-58da-49a1-9bb6-7360940cde07,be1ce8a9-1c67-4202-8837-e5ef17c761a0,1380.34,not_as_described,2026-05-08 08:31:42.945658+00:00
4a0b8ede-bbf1-405c-b5dd-8a589db79b2b,00ec7d0c-cf7e-42c4-ba7c-10dfd3b5303a,4091.06,wrong_size,2026-05-02 19:33:16.896206+00:00
016d0094-a16d-4a88-bee9-3eb60c7094b4,a4a36a67-7023-465b-9a36-95a9beeb2cd9,2409.64,duplicate_order,2026-05-08 11:56:24.696516+00:00
e6d808fb-a287-48ae-8490-e94b4ccda2ad,e95cbbfb-ef87-4166-b819-256945c9adbf,1838.82,late_delivery,2026-03-28 16:14:27.887101+00:00
e0858392-5972-47d6-9b86-ae718acd5e87,0e27b079-da06-4f58-b838-2851709c3ccd,2996.29,not_as_described,2026-06-10 08:20:53.963848+00:00
4406aabb-58e6-4f26-96ba-236c89c82fca,484d47f6-5034-4d38-9042-d0e34c0486f3,1601.59,not_as_described,2026-06-04 13:22:46.303736+00:00
c17fada7-70a3-4095-8b1c-5f0b5debd7d8,6fbf0841-9bfa-4c5d-85fb-8b8167a4583e,3400.06,late_delivery,2026-05-20 12:24:11.271772+00:00
6a45451d-aeba-46a5-9d7d-cc3cc59696b9,8794e13f-5840-48e9-bfa5-3664b1cdb980,1309.85,changed_mind,2026-05-20 08:32:17.838821+00:00
a6926222-a3cc-45a3-a050-cc3975d229dc,3e3d0045-3872-4cb5-95b9-44745729b8a2,975.77,duplicate_order,2026-04-30 10:01:35.724025+00:00
535b9775-eb8a-4e7e-97cf-db5aa123a4e3,d2c7f982-619e-40c7-805d-988526a4fb75,998.7,late_delivery,2026-03-30 03:33:57.501103+00:00
f5f0ad23-2eb8-4dd8-a0c5-679517a834da,700c1bc6-03f5-4fe4-ae47-49a92d5d856b,618.87,damaged_item,2026-04-07 10:46:23.574942+00:00
e058ae62-7d24-4f0b-a184-3ede3e510f51,14a9d2fe-ce95-4488-b83a-fb08fabce10b,2185.14,duplicate_order,2026-05-05 08:33:24.623510+00:00
62f58183-5659-486a-9b02-dd93f4d06821,c448c4e4-dd92-4bda-9152-93a5edacc152,949.73,wrong_size,2026-04-29 10:13:01.355586+00:00
c1710ca0-7a5c-444f-8887-b0f8e858704f,98c78f93-2d18-4d56-b718-9264d0287aa7,662.9,not_as_described,2026-05-13 07:56:17.407784+00:00
347ea6a6-694d-401a-bfb9-b301349e248b,38771bf5-5971-4897-80d3-5250e69ff7ec,919.97,damaged_item,2026-06-04 17:25:55.850473+00:00
a59f8946-3357-45f8-8df9-188d21d5d778,43e0957c-6e6e-48b1-bc0a-bcd556ca8cd5,2487.43,damaged_item,2026-05-18 06:00:29.483303+00:00
38d71bcf-a05e-43d6-b2b3-e3165c7a66b9,50039b3c-5b41-4f11-8aa0-6bdc6e5d506d,1133.64,duplicate_order,2026-06-10 12:26:14.204940+00:00
5881ff69-1fb4-48ff-b855-19b3535dabf7,a31e1ff4-81b5-450f-99f5-e09c09b1db58,1844.63,wrong_size,2026-05-24 10:24:42.436359+00:00
45435af1-ab34-440b-b3aa-a95b93efce90,9c7f0be9-606d-4d74-ba90-49ad0dee41ce,339.29,late_delivery,2026-05-30 10:48:04.372027+00:00
34ba36c9-eaca-4854-9fbb-01bb0528ca2c,30457c2d-38b0-4302-964b-d693b1863581,3859.71,wrong_size,2026-05-05 05:28:55.027951+00:00
e79d2038-0b70-4276-951c-32e9b28aac24,112a40be-c4bc-45b3-91ff-08a13db1229e,6.8,not_as_described,2026-06-05 05:08:45.119968+00:00
8c2572b6-20c9-4a37-8688-4de38ee32bfb,7e4d9c2a-e6b7-4e92-b4db-911455ba7a94,1534.42,changed_mind,2026-04-06 05:23:18.534181+00:00
a51d9f9d-72b0-479e-a934-e0fafece28e7,25bf7ca2-492e-46ac-a4d4-77e17f49c54d,2263.39,not_as_described,2026-04-23 03:37:20.067011+00:00
c278e998-7025-4a0e-8688-6541acdd94d8,94e421f8-0dbd-4164-88f5-d2b56d2aca98,1676.91,damaged_item,2026-04-27 08:29:11.107298+00:00
cbf4d80a-b01a-4d8f-a773-c22234468827,d0c8f1db-4522-4a09-b441-0e7415158255,424.01,wrong_size,2026-05-28 09:42:18.311610+00:00
ee8def66-0cc3-45df-be27-5300ee39f1d6,b1f2754c-07b3-4ed7-a30b-d17cc5ae700d,1764.14,not_as_described,2026-05-12 10:35:39.938283+00:00
914b2802-4d78-4a52-ae83-cc16ad7d3fb1,4ad042f5-6891-452e-865e-5900acca32a3,612.33,late_delivery,2026-05-25 02:15:16.952470+00:00
1e757ccc-7e98-4535-b9f6-7efbb5948c5f,2d5820b2-9717-45fa-b98f-44a8ba0f0ee7,1016.73,wrong_size,2026-05-01 22:18:13.098133+00:00
b3448533-223c-4d90-b4a2-5d7d1e2e96cb,4cfaf5d5-32e2-4091-99a3-bf478de30f55,2737.81,late_delivery,2026-06-08 05:23:39.072451+00:00
b61c3bfd-3c21-48c6-99b0-352cc425b15e,73354fe1-74d9-44f7-baa2-0d585e17fac5,2583.08,not_as_described,2026-06-03 12:28:56.111180+00:00
20add376-66cf-41b8-b3b4-4ad62eb7d1ee,b604b53d-d7e1-4659-864c-ec0931055d67,512.92,damaged_item,2026-04-10 16:21:25.611029+00:00
e06b7490-f376-4de5-bfd8-ceaaf55ec2a5,5828dc84-9002-416d-9454-e0b14a4c1963,373.92,changed_mind,2026-06-04 20:20:31.753541+00:00
162968fa-3916-4c71-871a-0b6468a1cceb,8d000a9d-968e-4600-af87-0b280d2343c9,2491.24,wrong_size,2026-05-09 16:41:39.867908+00:00
ed99b2ed-4846-434a-9f20-80440c16a229,5fa14468-4e8d-4cf0-9a90-6c0af9cdc9ea,5475.6,damaged_item,2026-04-30 21:35:22.858260+00:00
2dfbaf47-d26b-4db7-88b4-24b6ae1598fb,bb4f1201-2c06-45fb-83c0-51b38592017b,1612.93,wrong_size,2026-05-30 12:55:22.928697+00:00
3a80b109-238a-4d94-91ed-68318d050401,fdd92563-5ec6-4b75-a10a-1af47911d285,521.79,late_delivery,2026-03-22 21:33:52.249159+00:00
d37c87c8-16d9-47de-ba8f-4584bca1affc,7e633605-175a-4a90-891b-1121a987bb86,286.39,damaged_item,2026-06-04 21:33:27.074941+00:00
a74ba5dd-93c5-4d72-900e-74290f380fd6,f7ff91a9-29cd-4574-bce0-08383e261af5,858.87,changed_mind,2026-05-19 11:16:03.922003+00:00
0747fd62-0977-4baa-a21f-bda41b1437ae,f97e53fe-0f30-496a-b3c3-d563132549ed,519.37,damaged_item,2026-05-20 04:13:26.891908+00:00
739db07f-54a8-4c67-87b6-142b1128a7b6,4eb11719-cd82-4d2f-87eb-248e19dfa581,1370.99,changed_mind,2026-06-10 06:23:05.858178+00:00
b06f8b6d-719a-479b-b4d0-52d31c54d676,cf0ab203-6593-4e8f-91e7-afdf9f884a34,71.06,wrong_size,2026-06-01 19:20:32.777930+00:00
3934fc23-8e04-47d5-8929-6696b52a1fd3,93f1476a-af2f-4f1c-bb98-9dc9ea05df5c,895.5,duplicate_order,2026-05-16 10:37:23.000154+00:00
8874a51b-7451-44d4-8be4-43df4ca0b54f,f2af956c-7663-4eb9-bf6e-9ef619ed7d89,67.45,wrong_size,2026-04-30 06:25:26.780603+00:00
df32d495-ea10-43eb-9940-0642756aa788,54a646ed-e906-41ad-bc6e-81642d85e179,4557.98,not_as_described,2026-05-13 21:28:05.850808+00:00
522ed439-01db-41c9-8ec9-160ef4f60fe4,9924fdab-39b1-4fc9-a395-27fe37b16984,2552.75,changed_mind,2026-05-28 16:03:08.201572+00:00
aa6688fd-f760-40e0-aa2a-687530102406,110ef17c-3adf-4f49-85e5-8773fd70b612,1063.41,wrong_size,2026-05-12 20:35:00.236663+00:00
05a58838-d892-4727-99b9-0757bda3f4fe,9f4afd01-f4ce-4592-8773-8d6bad2893d1,1806.83,damaged_item,2026-06-09 15:13:40.013329+00:00
ccc3807e-dba6-4d11-9af9-4691622a2ca6,03c1f415-c869-4592-ba22-0a9833e38cbe,1149.63,damaged_item,2026-05-30 08:22:33.228931+00:00
ba1efb52-0d25-4d86-8fca-99823cdcca3e,9d073c0f-2290-4b5d-ac45-c04bb9c2750a,1171.7,duplicate_order,2026-05-22 14:07:06.400400+00:00
ae05460b-fb3a-4ae6-9d23-361d91e032de,d9771ee3-4830-4044-bc8f-2b8cbc1b2ea0,4109.71,not_as_described,2026-05-02 22:58:11.384333+00:00
a89c3014-7578-44f8-8c55-59e6c578c380,876036f6-f46e-4418-be59-de5d77eb6bf2,7.86,duplicate_order,2026-06-10 02:38:22.869458+00:00
