id,customer_id,device_id,first_seen,last_seen
4d37d1bd-dad0-4bd8-96ab-25a7aa6e5516,c38f5169-7231-4166-a45d-8cf01146bffc,0978fb04-c43d-4397-8b5c-22cc59bac21b,2026-05-27 22:39:43.611797+00:00,2026-05-27 22:39:43.611797+00:00
4fe97cd9-1565-4726-9c0b-5cadeac29c19,4e56069a-8e05-4ece-bbb1-3f1ec29a3565,d02b459c-08fd-4078-8f00-9939c5eba43f,2026-04-09 15:14:24.766405+00:00,2026-04-09 15:14:24.766405+00:00
13ce7978-d565-4715-9b0f-5291d53ee538,4d7dffa4-cca0-48d3-b641-2a0f6db2296c,109fe9f6-15d5-46d2-bcac-138093c14350,2026-04-26 12:57:49.852028+00:00,2026-04-26 12:57:49.852028+00:00
fc128192-3ef9-47be-ad34-89cf7b7c2b89,f5b5d1fa-1351-4904-b6ed-d5fe94052888,6f519269-0331-4027-938c-434ca0c49bd9,2026-05-04 17:34:29.186736+00:00,2026-05-04 17:34:29.186736+00:00
658b2750-5a33-48a0-bdd4-e30b4a5f10a1,5eb7eff5-1d63-48de-935c-d6985b780190,20988ace-c04e-4721-8565-9b354ab6e5b3,2026-05-24 12:12:00.672159+00:00,2026-05-24 12:12:00.672159+00:00
ac795f23-96a6-4f6d-a8d1-8c2285c86220,fbb3aa6c-b60a-4ffd-a992-7a7cdf900171,99d51c48-8f9d-4dcf-b076-ed14b1ad2a72,2026-03-25 18:54:33.925155+00:00,2026-03-25 18:54:33.925155+00:00
9ebe2152-f8da-4dc5-82ac-c2997eccb493,d4759a37-1f9e-4a4e-93f2-36c1af518904,b8c4b09c-5a4a-4642-bb73-0c2377d3e9b4,2026-05-14 08:03:34.078108+00:00,2026-05-14 08:03:34.078108+00:00
b2f4ed16-b6dc-422e-ac81-c84297f0a034,e34d2cfa-f8a5-4d48-8e83-3774a8ac525e,2ca5d636-1064-4589-806a-6889af2d68f1,2026-04-15 01:10:21.895125+00:00,2026-04-15 01:10:21.895125+00:00
5d7d741d-d9bb-46fd-a1f0-14877f8aa3bd,84be43a2-20b8-4d72-9b4e-d056899c8a9a,49ecca8f-0494-4f85-8aae-ef01e6788fdf,2026-05-16 16:23:16.754878+00:00,2026-05-16 16:23:16.754878+00:00
792ad466-3a1c-490c-83b4-9ca2ca42ba69,974a2e46-8ddc-4e7f-809a-295e608fe842,761190c5-06dc-4e09-8a12-1846ce021c27,2026-03-15 00:35:52.861887+00:00,2026-03-15 00:35:52.861887+00:00
