id,customer_id,network_id,first_seen,last_seen
8fc038b1-3d2f-448b-b0e5-befd6d961334,c38f5169-7231-4166-a45d-8cf01146bffc,70ba75da-0441-4932-8c9a-faf71477482e,2026-05-27 22:39:43.611797+00:00,2026-05-27 22:39:43.611797+00:00
d050600d-a90b-4f56-a85b-7db39906f69a,4e56069a-8e05-4ece-bbb1-3f1ec29a3565,f84948c6-d2be-4cf6-83e1-0eaf9eba8732,2026-04-09 15:14:24.766405+00:00,2026-04-09 15:14:24.766405+00:00
97b1f2b2-6100-48f5-88d4-ad0a78852ce8,4d7dffa4-cca0-48d3-b641-2a0f6db2296c,7f8cc083-c217-4f1e-a38f-dba502182433,2026-04-26 12:57:49.852028+00:00,2026-04-26 12:57:49.852028+00:00
9add3ebf-0c67-4f05-ad00-2a2a6f514e2e,f5b5d1fa-1351-4904-b6ed-d5fe94052888,9452fee9-ab7c-4a8b-8947-0eacdfc47138,2026-05-04 17:34:29.186736+00:00,2026-05-04 17:34:29.186736+00:00
a1a81223-27c1-4716-8aa4-b385eb0877b9,5eb7eff5-1d63-48de-935c-d6985b780190,1011a4ac-2e1f-43c0-9885-d18745246801,2026-05-24 12:12:00.672159+00:00,2026-05-24 12:12:00.672159+00:00
f02a2b76-8192-4118-b9a3-f2d9e7fbd45d,fbb3aa6c-b60a-4ffd-a992-7a7cdf900171,8be8a7e5-92df-4ab8-a863-7e041e29c490,2026-03-25 18:54:33.925155+00:00,2026-03-25 18:54:33.925155+00:00
b8913686-90a3-46dd-b6f0-76cdce6901b1,d4759a37-1f9e-4a4e-93f2-36c1af518904,af4aec1b-f251-4113-a459-2a5cb1c37067,2026-05-14 08:03:34.078108+00:00,2026-05-14 08:03:34.078108+00:00
f10bcab8-bb52-4e96-8bd8-ef89302fa57e,e34d2cfa-f8a5-4d48-8e83-3774a8ac525e,b7bdb444-be1f-4d31-b591-42d68e8da7be,2026-04-15 01:10:21.895125+00:00,2026-04-15 01:10:21.895125+00:00
a14174b6-1ff4-4b92-bfd5-71792c8a17d2,84be43a2-20b8-4d72-9b4e-d056899c8a9a,1a6f3c4f-b389-40e8-9c42-1d7b52efa2cf,2026-05-16 16:23:16.754878+00:00,2026-05-16 16:23:16.754878+00:00
933258e9-7312-4a8b-8164-005c28ab572c,974a2e46-8ddc-4e7f-809a-295e608fe842,eb5cb2af-8e8e-4b10-abd5-e170119b667f,2026-03-15 00:35:52.861887+00:00,2026-03-15 00:35:52.861887+00:00
4aaaa9d1-862b-4f39-9420-be30d7de0115,d275c4a7-9a77-46e6-a460-394df6ab6944,42c6aa0b-be1c-4f36-87ae-323341306cd9,2026-04-30 10:36:40.764684+00:00,2026-04-30 10:36:40.764684+00:00
1a6a6e64-93ab-4a04-ba3f-790fa94acba0,0cf8ff0f-3d20-474f-be5b-b4da10284b41,d4495526-9a43-46a3-bcb0-689571514e61,2026-03-19 01:13:31.529809+00:00,2026-03-19 01:13:31.529809+00:00
0fe016c7-aa7e-48d9-bb6a-a102c4dc30c5,2767caeb-ed1a-4d81-ae2c-8cf7e53a44e5,b07a04ec-5e8a-4ec4-836e-c221c820e947,2026-03-09 04:01:20.566673+00:00,2026-03-09 04:01:20.566673+00:00
4d6e842c-db9f-4cd1-adb7-9f6b03634d6b,5f99e9c9-b569-4801-a230-dfc2345b0554,b74b5400-e9aa-4c75-a973-de27d22dda52,2026-05-27 06:53:40.091722+00:00,2026-05-27 06:53:40.091722+00:00
