id,customer_id,device_id,first_seen,last_seen
be36c25a-8934-4311-adaa-7ff83c931872,667840ed-06ce-44c8-b158-d4a4b6a00467,1e512c3a-2238-4617-8344-f98dafbf4ce3,2026-04-05 08:55:25.436433+00:00,2026-04-05 08:55:25.436433+00:00
9ad1c623-453c-4ed5-972f-2d3347de0dce,7ae6b7f0-2a30-496f-81dc-2229f4652ad5,356b91c4-74fa-4ed5-8a5c-6a6f740905ce,2026-05-02 06:47:53.622651+00:00,2026-05-02 06:47:53.622651+00:00
80be98e8-7d9f-4c7e-b801-20b3f84f1975,0bedfd26-1c06-417f-960d-42b24a56e17e,72e52f4d-b001-47af-b433-5aa1b039719b,2026-04-17 02:15:24.171204+00:00,2026-04-17 02:15:24.171204+00:00
5b3f7eaa-3eed-47ac-818b-6e1ef0effe47,5d845844-5575-4af4-afb4-e154e769858b,885e8805-9e04-4a5d-97de-87d32bde8902,2026-04-14 14:44:13.582619+00:00,2026-04-14 14:44:13.582619+00:00
94fcd2ef-7787-4ef2-a23f-b03d95522b08,1eeb3139-42eb-48e4-b1ec-b01dc9e6d384,6ccfe855-eea1-42a9-832c-04696d08a85f,2026-05-22 04:06:42.409071+00:00,2026-05-22 04:06:42.409071+00:00
efddb314-3caf-4765-9e6d-1ef934f90a4d,2fbbe94b-a1d6-4e81-becb-70edd72ebbb1,1bb543dd-dd1a-4bcd-980a-6d06f1eb24b7,2026-03-13 23:09:29.555991+00:00,2026-03-13 23:09:29.555991+00:00
db17724f-8d71-41ec-beca-d424c9ee4eea,08963274-ceb2-4087-a169-723f72ffc844,85a60ad1-fe6c-4af5-9581-f31ad1a9b2e1,2026-05-20 01:46:47.152506+00:00,2026-05-20 01:46:47.152506+00:00
433c5194-11d7-4bc7-84c6-b8a0b2c879a4,59ac1486-6789-4fe4-b92b-071aa3e2e317,cd6fc2ec-d16d-4bb0-957a-5f1954384ed6,2026-04-05 15:00:23.540662+00:00,2026-04-05 15:00:23.540662+00:00
54a83feb-d57d-4121-9ac4-d7f39cfd479d,d2dee2f5-9b42-4bd9-bcae-3f7dc5f60fa7,3a282bc4-c6e3-46a2-9833-8d12fb90c449,2026-04-20 04:32:20.925718+00:00,2026-04-20 04:32:20.925718+00:00
9e7a1a70-af3b-4cbc-b63f-2162a178bf20,68d2d5ab-8950-44bb-bc48-695555bafcbc,23c74145-2dbb-43cb-a5b0-3b5d020d3e88,2026-05-11 16:32:03.331919+00:00,2026-05-11 16:32:03.331919+00:00
0efea733-eb5e-4d1d-8dff-fa1ff01987b2,8e7b93f6-32cc-413d-b73b-ad49a1db72d9,13b5dbf7-5500-44ed-836e-c71e63e5a8c5,2026-05-14 03:12:02.561243+00:00,2026-05-14 03:12:02.561243+00:00
4dc26079-6860-4e25-8774-c03992c96118,a4108b6d-04cc-4bc9-8cae-699c03c79966,8602a668-ccc5-41d7-8c80-b637f703fbf2,2026-03-30 10:09:42.998844+00:00,2026-03-30 10:09:42.998844+00:00
009beb29-c835-45b6-9bdf-782a5de8f16a,7ac2d6fe-e496-4773-89aa-a8c5471baa6c,f68295b4-f6ad-49c0-a497-49631c5ef7ec,2026-05-28 06:12:25.310686+00:00,2026-05-28 06:12:25.310686+00:00
c2f914d9-d18d-4a88-bbc3-59845ef3df1a,09da6fee-76c4-4fd8-916e-c35436df897b,d7a7af5e-be03-4a81-8227-4d6e756ad8e8,2026-04-02 11:03:57.614120+00:00,2026-04-02 11:03:57.614120+00:00
0bfd12a3-93c1-4358-93d7-3401f8edb51f,1c52fd12-a6ec-451d-9b62-d2818a737fbb,355e26f6-6841-43a7-8a48-b66ab1cd45f8,2026-05-20 00:17:27.983925+00:00,2026-05-20 00:17:27.983925+00:00
6671895d-c38f-4915-b6d5-31112e82d259,3ae26e68-7b43-4f88-a2b8-062337468d1e,18f06cb3-d73f-45bc-a3de-5f984c326f0f,2026-03-29 16:08:31.355319+00:00,2026-03-29 16:08:31.355319+00:00
fd4f22f0-78c8-43f5-b481-3fbd47625e1a,d777edab-e4c6-4de7-b3a7-5a44cd7c9fc9,aa72c751-49bc-451a-8375-596d8ce725a7,2026-05-15 07:37:08.533685+00:00,2026-05-15 07:37:08.533685+00:00
99aee34b-3b16-4337-8132-f183349dfd69,63691741-2305-4c3f-8b10-36eb894f938e,e8fd11fc-598c-4614-a2a0-8d5ca88df0bb,2026-05-18 23:51:42.228964+00:00,2026-05-18 23:51:42.228964+00:00
8424c25b-34cc-4d85-b307-926d09297068,c1367786-f12a-4b65-a8fc-6cc0ea8d78ad,b94b8644-b1f5-47c2-b18b-b5b7b338c1fb,2026-04-21 19:38:53.572537+00:00,2026-04-21 19:38:53.572537+00:00
b6a0576e-f197-4cbe-a7c5-af745d82ec05,6e20e1bd-fb51-4ca7-b4ba-2bbb7b74b088,130ec81a-8f65-47c7-a8cb-6ae71fc911b3,2026-04-18 12:45:43.529741+00:00,2026-04-18 12:45:43.529741+00:00
2f93a467-5a1c-4a1c-9857-90c220a7b807,a2bbe39d-9005-4e67-ba64-d88a58056085,78350a29-5b90-4e1b-9b4a-18da34c9ff5f,2026-05-18 02:55:17.143869+00:00,2026-05-18 02:55:17.143869+00:00
1ef536c0-4a3c-47a3-82b0-2bcbdbe6cbd3,00fd20d1-e174-4abd-99c5-f15efa9b0078,88f38eae-9124-4557-a285-248fc1cad30c,2026-05-15 15:32:41.987041+00:00,2026-05-15 15:32:41.987041+00:00
03c18230-537f-46a5-b241-18677e10a557,c5001b2c-0359-4f4d-a9a8-765c6cb191f2,08b5eb64-4832-4467-966e-f0e48a5dd38f,2026-05-01 09:35:26.709398+00:00,2026-05-01 09:35:26.709398+00:00
60bbff41-1106-4776-8a90-01960b29cf5c,3602e4d7-0a6a-43ef-869b-6bfa5ced5905,b11a39c3-f648-411a-891a-097bc97350a0,2026-05-25 03:34:08.108100+00:00,2026-05-25 03:34:08.108100+00:00
775a6dea-7ab2-4918-87c1-6d53d8724d27,c45b62ae-3dd2-45d5-ab43-f6e74a2e3cd2,7b8c373c-f7b7-42bf-9247-e6b6a1db27cd,2026-05-12 20:55:19.089135+00:00,2026-05-12 20:55:19.089135+00:00
e471dcfc-d162-4ea7-8c2e-f82ddeefdf72,1fb31aa0-3859-4835-91b4-0fa6a6b361c0,2cdb5556-4f6e-412d-a874-8b294c82e32c,2026-03-22 17:26:55.347338+00:00,2026-03-22 17:26:55.347338+00:00
63759434-9d6f-46cd-97eb-6be38e0b4608,344c386c-373a-4d85-8a66-172d604fea13,178d0552-1e4b-4458-a8ae-5a5cbc798a3e,2026-03-21 15:05:16.601367+00:00,2026-03-21 15:05:16.601367+00:00
e8aa3252-450c-4437-8219-7631af545cfb,7df7c8ec-ff7a-4b2b-a5d3-24cd6ac487fa,f8232f4a-cde6-4bf8-b0f8-dcf40fad7761,2026-05-14 13:22:20.947298+00:00,2026-05-14 13:22:20.947298+00:00
23185c91-24e0-41c9-83c9-afefe2cea954,10d898fa-95b2-4e01-b731-da9d72e3dd09,37bb5015-6ed4-4a06-9724-e8555b6453be,2026-04-24 02:35:29.232458+00:00,2026-04-24 02:35:29.232458+00:00
ad9c74d6-7692-4311-a840-ce485f16c3b4,c7439bcf-2636-4e81-a9db-547b0885943e,5335729b-faca-4ae8-b272-cb6cf6cf58ef,2026-03-12 02:23:21.546315+00:00,2026-03-12 02:23:21.546315+00:00
2e1a3d22-2a05-4b6e-bfd8-4b5d5dab3009,6afb8b2f-c98c-4818-bdd6-1583d58c83f2,dc0c376a-8c66-43f9-974c-c33e3b11ab14,2026-04-02 23:20:41.023021+00:00,2026-04-02 23:20:41.023021+00:00
b15641ee-901a-4dd5-9984-ba9cb5013616,fd1fa4c3-acd9-417b-887d-e7741be2d674,16d6e331-d9ca-4964-9d3e-341d6a11fa16,2026-05-05 10:27:02.799984+00:00,2026-05-05 10:27:02.799984+00:00
2e6a4c6f-42a0-48ce-a984-883a224283c4,ed7ad639-bb74-4b68-8562-16709ad8f49e,b16451c5-11ad-471f-b5ae-5c8a22ce4a6c,2026-03-11 03:39:02.759172+00:00,2026-03-11 03:39:02.759172+00:00
bf2514d6-39a2-482c-b6c2-53c0c416915b,286f81bb-8b3a-4845-9eb0-2f90cd6c581c,f7525e48-a84d-4a32-a648-29652b91944a,2026-05-22 12:31:33.008284+00:00,2026-05-22 12:31:33.008284+00:00
f90fb578-956a-4f9d-bb7d-e9704d96c8e3,3df6b103-7a9e-4670-8926-74b304178f4d,bdc4118a-7e28-4ec3-8d31-1d0f0ab314ee,2026-03-14 18:43:23.212693+00:00,2026-03-14 18:43:23.212693+00:00
b89ab99b-26eb-47c5-88b7-2d940a73d960,b6c5a64c-cf4f-4ead-93d9-ccff245c81d0,8dab9b57-b0b5-4af6-aa44-c98f2dabbc43,2026-03-15 14:31:10.826865+00:00,2026-03-15 14:31:10.826865+00:00
d83f8539-d987-4267-986f-bfd894d8cca1,b810184a-0a6e-4631-949e-cacb21853536,69991a44-5edf-4299-afab-2d4644fb591e,2026-04-13 17:52:07.386959+00:00,2026-04-13 17:52:07.386959+00:00
90e39dfc-fcc0-433d-9b8a-054f7069bc80,cbcab528-7749-42f0-8b5d-1f1b21c876ba,2b59f32f-9776-4787-808b-0afcb94ea9be,2026-05-12 06:36:39.044740+00:00,2026-05-12 06:36:39.044740+00:00
2caa92ed-c3c8-4788-9dea-521af6e7e379,d9d84637-8f18-438c-8ecd-0288bc47d768,9a30123b-2cb0-4a68-8668-f506960f2457,2026-05-21 17:07:23.408595+00:00,2026-05-21 17:07:23.408595+00:00
5083a370-76fd-4985-830f-55f090c376b6,92034112-c7d4-4f0f-af0b-65fdb2227316,09f5c6d3-20eb-41bc-b29f-8a94042cc415,2026-03-13 19:26:20.259668+00:00,2026-03-13 19:26:20.259668+00:00
43de8bb1-b837-4e9e-b970-bcac679f3f8f,78d85bb0-d37b-46a6-b46e-e8e8a8af8d1c,8891324a-73a2-4656-bfa8-e58d9fc2d748,2026-03-22 11:54:15.503895+00:00,2026-03-22 11:54:15.503895+00:00
d9a33165-f15c-4da4-a84d-dd4e85c78969,0e946ba5-a7fd-436e-b8cf-d15df114edc4,0d812a37-4a66-4a91-9063-bdf951197f27,2026-03-03 01:13:37.773118+00:00,2026-03-03 01:13:37.773118+00:00
6f169fe4-a3c4-4c20-82fd-d1020825548c,2e38100e-3b25-42ec-8714-ec94309b1fce,091bc827-8f95-4984-acee-479b4b36983a,2026-03-08 20:17:06.155137+00:00,2026-03-08 20:17:06.155137+00:00
0f811ab7-5821-4ff8-a0c6-39323335e9e7,3fb94c15-1b0c-4a2d-a6fb-c223a2e50cd3,6950cc9b-977d-48ed-a901-58882b899204,2026-04-09 06:05:22.160969+00:00,2026-04-09 06:05:22.160969+00:00
704d2633-0877-4ada-97c1-09c95c06e03d,aa0baebb-2940-4905-a908-765eaac451f8,669cc376-898b-4697-a529-4cf178a06385,2026-05-29 06:01:49.947050+00:00,2026-05-29 06:01:49.947050+00:00
c79a200c-1fd2-468a-bf35-5e4919df6874,4548bdd7-8830-4809-ae94-4672b5c30bcd,4c8cab1d-c1ac-4f5a-be74-95e2157981b0,2026-04-18 19:21:19.189745+00:00,2026-04-18 19:21:19.189745+00:00
3bca2f83-7231-4b52-bc6d-ce001e13d47a,ecb0acfb-9d21-43fb-a239-b4bce631d70a,735e4289-ebf6-4025-8143-31cb03d41656,2026-05-25 14:59:28.628540+00:00,2026-05-25 14:59:28.628540+00:00
82a130a7-aa15-4e5c-905d-dd19867b45da,22e43867-e579-4f64-9296-2490a7383f33,e6dfc781-4e87-40ac-b150-6a5f2b207343,2026-03-05 19:06:37.210143+00:00,2026-03-05 19:06:37.210143+00:00
e37e8808-22e5-40c6-91b6-68112418c7c3,d3d1f253-0c1a-4453-87a1-f816b4d0b19a,e1c6b3c1-41a2-4899-b3b5-a5fda732e859,2026-04-02 12:15:24.190928+00:00,2026-04-02 12:15:24.190928+00:00
db103545-7180-41dc-8459-cce4b16ab0ea,e0335bdb-3647-4859-afe0-0e1936a480c0,3e86de0a-8358-43a8-9d4a-be728e186d76,2026-04-26 05:12:22.128039+00:00,2026-04-26 05:12:22.128039+00:00
45557fb6-1bac-491a-831d-b6b8019ff0ff,e134df11-b76a-45a9-a7df-0761d2a3611e,53003d42-0305-4c2f-8c76-b942918dc152,2026-03-26 06:29:00.617285+00:00,2026-03-26 06:29:00.617285+00:00
643a89fd-c3fe-44b2-80ec-e389e22699fc,bcff59b1-1f0a-4e88-b55f-5eff03a798c5,781e0244-250e-49f7-94e7-a34c1f7da085,2026-04-03 02:01:41.265286+00:00,2026-04-03 02:01:41.265286+00:00
b5c22533-28d5-4c46-a7ed-d44a8752af31,d8a03fdc-7858-43c0-8464-fda563aa057d,9940ca56-e7e6-4cb4-a5c6-2ab47449364f,2026-03-22 11:08:30.152986+00:00,2026-03-22 11:08:30.152986+00:00
f5fd46a7-ca27-4311-933a-295321089a2b,e4d07c7f-b490-47d5-af9a-97942f32b927,d8037a23-3dde-4abc-b323-ab6d15768a18,2026-04-23 15:03:49.840555+00:00,2026-04-23 15:03:49.840555+00:00
490ed5d3-afb7-476b-a0c0-b20faf41d85d,114f2b80-6e9a-48e3-9c21-35fd5d40aa66,a8783f0d-9370-414a-9430-477a0f362719,2026-04-16 00:01:13.192236+00:00,2026-04-16 00:01:13.192236+00:00
2c7b4ac0-7b17-4cc3-8334-7dd6beb3d018,3a25d97f-aec7-4a6a-8a0e-6a3241829589,5682c563-7d80-483c-9feb-09fa302d1387,2026-05-29 17:06:55.053441+00:00,2026-05-29 17:06:55.053441+00:00
