customer_id,label,cluster_id,is_abuse
f4aa53e4-e245-4c30-b47e-544784b7d8c6,normal,,False
143ed4d7-7cce-4a60-89bb-8074d02b26df,normal,,False
ec7913f3-50f3-445c-83bd-7a5c22e1e3ee,normal,,False
6879f29e-5b51-4c48-8265-e6cd97052d0d,normal,,False
0dff8454-ae5f-40ee-a057-a4948f7f7a62,normal,,False
5715f864-9f28-4e81-8925-0f65819bde42,normal,,False
ac50abc7-5f2d-4e81-b5f7-4d90136caca1,normal,,False
b2cdd074-6655-4519-b392-e23329ce0550,normal,,False
d0884b43-c81f-48bd-a89a-1d13a69afccd,normal,,False
ffaec9f7-c599-4ece-bb43-cb3f8913d6ff,normal,,False
ecad936a-1640-4168-93ff-b0fdc1880d41,normal,,False
6fc7ee28-3306-453d-b02a-d8259e5bd9a6,normal,,False
6aa34e5e-a5b9-4239-bf38-46e1b158a6f7,normal,,False
a58353be-2387-466d-8e92-4d109e2f361a,normal,,False
50a3677f-4ee8-4e28-bcd3-d6a7917f5ee5,normal,,False
fe2f16cc-6b1d-415f-bade-8f7a0c5f6abd,normal,,False
55d6430e-3c72-45ca-aa55-a3d94754bb32,normal,,False
cf86f9e8-de2a-4e59-ae3a-07c37ba44922,normal,,False
6e5b2a08-c309-407e-ac76-fb31e85126a6,normal,,False
1148646a-eca9-4d7a-83d3-58f50bfffc05,normal,,False
75a0c494-cd2d-4b52-9978-1af6d4b7e7eb,normal,,False
1769e485-2383-404a-b917-26a98b855b8e,normal,,False
969d6557-ce28-4b2c-b442-ff6f71a7350f,normal,,False
242f9c99-f2b8-4b8a-81ea-474a719757ff,normal,,False
4f530883-b50c-49ea-8225-f678602cdf74,normal,,False
2b17280b-b99e-42ef-9d3b-80fbdbd4cc38,normal,,False
bc2a72a4-b3ae-43be-b804-b0aef85edbc1,normal,,False
a50f833e-4133-4d13-9d70-6b878bf18742,normal,,False
159a682a-b8e0-4591-9303-20b97d35040a,normal,,False
e5caa795-790b-40b3-9db9-660ea4257102,normal,,False
317ae8e7-7aca-44a7-8f9b-ae1514447df4,normal,,False
8ef81a25-de97-4d2b-89bb-ed0b231fc53d,normal,,False
ed865c08-ab85-4d3a-a309-f0afb3916ae0,normal,,False
81d35205-66d4-46eb-b588-fb0106fef1b8,normal,,False
278d349c-310b-4e59-b661-3c2982044b30,normal,,False
8f999853-08f1-417f-8484-c4a2db518cdd,normal,,False
65274789-f14d-410c-956b-f48902e55f09,normal,,False
72a78f19-94ec-41c8-a591-0bf8ac3cb5c4,normal,,False
af5eaf46-4103-4803-8873-66d0992dc9cb,normal,,False
484255d6-2f24-453a-aaed-7b813275ff43,normal,,False
ef11f630-fd7c-4f07-a4b9-f9dc771786c5,normal,,False
35c667e8-090e-4bff-ac6d-ec5d244ec0d0,normal,,False
3f1d307e-4c26-4932-9043-0c6df13d9e20,normal,,False
66a58536-ec76-453d-98e6-fbc73abc24de,normal,,False
24ffc7cf-7421-4d24-9110-7406c62d4305,normal,,False
dc33094d-a444-4194-a7ab-5516392acad2,normal,,False
b0b94628-ec52-4268-b2cb-799b5eab2f1c,normal,,False
fa07b41f-d59b-466b-b5b2-861efbfea578,normal,,False
9827f1be-071d-44dd-8ef4-78d8309acd6e,normal,,False
96b717cd-27a8-4768-88cd-6360bceba8b5,normal,,False
2cca954b-ddd1-4ce6-b273-8dce49a3d45d,normal,,False
727c2bfc-468c-41f9-a95c-3bee62b3ab7d,normal,,False
dd83c028-ef1c-40b0-8ef8-ad5b574fd8b6,normal,,False
ce08a048-d3ce-4358-b2d2-c058f0c3140d,normal,,False
c6fc5599-544e-4642-b3bc-ac8d3a3c645d,normal,,False
5cdf9684-12ae-4e7d-9bd2-fcf34e898594,normal,,False
ce625318-86cd-4a31-90bf-95828c67db30,normal,,False
d616be02-f2ba-4b6e-ba0c-3429eead00c0,normal,,False
ebab552f-590f-4cd8-bb71-c6cc0b49b6d2,normal,,False
5956bcf1-a29c-4aef-ae57-ddacd47abedb,normal,,False
0c0a005a-8d79-4dba-9aeb-d409296fce3b,normal,,False
6a015cdd-4fd9-4724-afda-312ec52b78c6,normal,,False
1df17b30-44fe-438f-b26d-fccadd254e5a,normal,,False
b3f6ef11-22a1-4fad-8db1-02fa7e803a34,normal,,False
ad272b94-f460-4f7c-93f5-3105a191a1f7,normal,,False
0d4b26f9-f7b1-4ae1-abf6-c534d67a932d,normal,,False
bb9b7d8d-ec9c-4728-8340-4417cda17c19,normal,,False
b90ed4be-4673-4878-990e-b841a5cf548f,normal,,False
32b8b111-7032-46ad-94dc-28e741eb662f,normal,,False
1acff5fe-41bd-4c29-b0b5-50744aa13f82,normal,,False
c850723d-1fd6-4055-825f-b26460195d41,normal,,False
40b12072-c44e-45eb-99c6-49e8846521c3,normal,,False
165e8a44-1bc1-4f91-b88c-cad239b9f453,normal,,False
44fef867-d4c6-46e2-9c19-0116f63d46bf,normal,,False
edddb781-ac83-414f-a1e9-b9b0326d752c,normal,,False
43b3b8c4-5368-474b-a157-17c153a6b472,normal,,False
c3fc6704-1819-4ff5-8a32-3a7bf6a7710e,normal,,False
c144d92f-6445-4537-a7e9-fdcc3e873ec1,normal,,False
2cf8dda2-fdc3-41d7-bab7-dc23a53d4ff7,normal,,False
c2bc4f5d-6a5c-4b24-b0d7-7f6729378705,normal,,False
49f96bc4-a097-4d59-bbcd-8806eca472b4,normal,,False
85acb813-62ca-46ec-b9cd-645aedeb4243,normal,,False
5d9ff854-67de-4a22-a9d3-0cffe3bc16db,normal,,False
59ba3035-8fef-4788-b3cd-19fafaf1ce1b,normal,,False
332f08e7-4586-4b3e-84e5-ec496de93a0d,normal,,False
df003d63-100d-4a03-8a03-42c8b99d4d90,normal,,False
556b8f30-8206-4a79-bcd4-08fee20de363,normal,,False
a3e0cbac-edfa-422a-a09c-cdfd6126305d,normal,,False
949d90e7-cf46-41a3-95d8-5febeffca0f6,normal,,False
47f7959b-b3d3-4330-be26-6af272771af9,normal,,False
7e41539b-93ac-4e2a-b66c-db562a760463,normal,,False
d2a73ab6-72b3-484b-be9e-044a78e777b4,normal,,False
e9d9adf1-ae35-4933-83d2-96299aceaa7e,normal,,False
d5115a95-5737-49c9-8add-e57d6f223a10,normal,,False
b197a7a0-b391-4073-9e85-8e2ef08c7d5c,normal,,False
844be682-c0ba-45ce-8ba6-df76ab6d6646,normal,,False
610d74f1-74ea-437e-855b-702951a5f41e,normal,,False
3c1a5548-bead-4ddf-970b-1b696ee3323d,normal,,False
e6fc8198-1259-4e4f-addb-c7eb5647668c,normal,,False
b586f924-0b7e-4c9b-8dd9-5e15039a2957,normal,,False
b535ffad-4020-4703-987c-b3a86bc844ac,normal,,False
b1779386-c17e-4f09-b62a-48c729180a51,normal,,False
007c2bfe-0682-4203-9e1c-323559866dda,normal,,False
1a3502d1-89f5-47fc-bfd1-27942aecb81b,normal,,False
1dd2785d-75d4-4837-aa0a-bdf94e8b44ac,normal,,False
a3925b74-1655-45d9-a3d1-33d116861708,normal,,False
42bf2519-6d6d-4103-a6fc-2f23ca437d8d,normal,,False
75d34688-5159-410d-881c-64ecc6f89a3c,normal,,False
9319189e-ca77-4cab-bcb1-604685a0dc18,normal,,False
6d020f59-b0ef-4709-8f67-bbc3465f6bb8,normal,,False
f2b2d7b3-a84f-4402-adb0-8f11c73411a7,normal,,False
02524d02-8120-47a5-aa11-8ab8a00335b0,normal,,False
14acd77a-1a94-42e1-9942-74b73e19672c,normal,,False
15bd5b8d-1bdf-4131-b6ff-5c4a70aea32e,normal,,False
c95567fc-cbb7-43ea-946c-f4cb93ec9e75,normal,,False
2b213e6b-a0ca-4c47-8a1b-27c84ea1daa0,normal,,False
c7803105-25c5-4442-b7a0-c09854669870,normal,,False
a437b3eb-2644-4e19-9ab9-53d8ad270d6a,normal,,False
903a3510-c601-411f-9721-f3c33a94682a,normal,,False
1c01cd44-7078-4ce8-a1b5-82b13f9dc53a,normal,,False
2e4d04d6-fafc-42ba-9e07-4b07fb64a749,normal,,False
2fb0b6c8-17e5-464f-9fd5-ad0dc0a9eadc,normal,,False
fc3c7e04-f42d-4134-b4c0-694276605e92,normal,,False
618146f9-0202-405f-a825-bb82a271096e,normal,,False
d9853fb4-ceda-4435-a015-da12a68e12c7,normal,,False
02703c6e-b34d-4d3f-adda-cf8a9487c0f2,normal,,False
e4b7bcf5-c0e6-4bb4-bb9d-f1739eda2ad5,normal,,False
121817eb-2fac-46ee-a68f-439e1e438fab,normal,,False
3d5f9cb6-b3b8-4a55-b3f9-7aa0fcc6952f,normal,,False
f2704379-8811-47ad-822c-71d30dcf6bec,normal,,False
5458b157-cc32-4a87-ab29-d6919768a24b,normal,,False
1f2e815a-b554-4490-a5c4-7f5b5bad81f9,normal,,False
