id,customer_id,device_id,network_id,amount,currency,status,created_at
6f46d1e4-b806-48c8-a76b-ba106bf22c8d,62edfbb8-59e4-4839-b632-7c2b0fa17fc9,4150a564-cf0a-455f-9f65-12c5a6e4b8d7,b6ef7629-f4fe-4f94-85d3-b307ce6ca5e2,5984.98,INR,success,2026-05-28 07:35:02.754814+00:00
27f9e8bc-8001-495d-8880-92632d60afa3,62edfbb8-59e4-4839-b632-7c2b0fa17fc9,4150a564-cf0a-455f-9f65-12c5a6e4b8d7,b6ef7629-f4fe-4f94-85d3-b307ce6ca5e2,3670.68,INR,success,2026-05-30 09:14:06.145005+00:00
b80f1280-7be5-476e-b22a-a5348343fd9f,62edfbb8-59e4-4839-b632-7c2b0fa17fc9,4150a564-cf0a-455f-9f65-12c5a6e4b8d7,b6ef7629-f4fe-4f94-85d3-b307ce6ca5e2,3937.15,INR,success,2026-05-30 16:46:10.254101+00:00
46d8661e-f85f-4d74-83a9-5164232a8d9a,62edfbb8-59e4-4839-b632-7c2b0fa17fc9,4150a564-cf0a-455f-9f65-12c5a6e4b8d7,b6ef7629-f4fe-4f94-85d3-b307ce6ca5e2,8529.44,INR,success,2026-05-31 21:09:12.027014+00:00
7786f61a-dd5e-4469-b244-b91614f07095,a8fbc466-ee09-4411-b919-7fa342b4f767,18941cdd-c930-458b-9d55-469e8cb79ba3,3b8b7c69-d048-4b14-912e-4e95b2a9b196,1485.77,INR,success,2026-05-11 15:07:19.674534+00:00
b078de5f-3ce1-42c4-af7e-d2b4bc2cfb83,a8fbc466-ee09-4411-b919-7fa342b4f767,18941cdd-c930-458b-9d55-469e8cb79ba3,3b8b7c69-d048-4b14-912e-4e95b2a9b196,613.08,INR,success,2026-05-12 17:18:01.489548+00:00
d49ed695-2f39-4eb9-ac9c-410facfe78d5,a8fbc466-ee09-4411-b919-7fa342b4f767,18941cdd-c930-458b-9d55-469e8cb79ba3,3b8b7c69-d048-4b14-912e-4e95b2a9b196,2083.34,INR,success,2026-05-19 08:31:05.599473+00:00
d4b391c0-bdd7-4fd2-95f2-baea3a643480,9a40d7df-240f-4c88-a82a-030e13c66a01,39ed80a9-57cf-42f1-b4ef-c3f23b55fa83,bae5beb6-f426-4d99-bb1b-545b05ed5bc6,1964.18,INR,success,2026-05-30 04:38:24.582527+00:00
a3da32fc-fa04-44d4-9728-f9f2a5b9342d,9a40d7df-240f-4c88-a82a-030e13c66a01,39ed80a9-57cf-42f1-b4ef-c3f23b55fa83,bae5beb6-f426-4d99-bb1b-545b05ed5bc6,538.62,INR,success,2026-05-30 16:21:43.203958+00:00
a9e0eb3a-ba0d-4bff-bbcd-7741ac2ed9e5,eb2634fb-263b-4eb6-b1b8-eeaf799ad125,20f83a3e-ff20-4fe2-9bab-384f29a62bb4,75524107-303d-4cbd-a073-f3834bf52234,836.07,INR,success,2026-05-16 17:47:22.879241+00:00
3d06fefe-77e2-412f-8f77-5dd635b86d16,eb2634fb-263b-4eb6-b1b8-eeaf799ad125,20f83a3e-ff20-4fe2-9bab-384f29a62bb4,75524107-303d-4cbd-a073-f3834bf52234,1334.15,INR,success,2026-05-21 16:02:36.342538+00:00
9c3b5975-c506-4519-9321-4f7befe1205f,eb2634fb-263b-4eb6-b1b8-eeaf799ad125,20f83a3e-ff20-4fe2-9bab-384f29a62bb4,75524107-303d-4cbd-a073-f3834bf52234,1334.78,INR,success,2026-05-22 08:10:10.242327+00:00
2d426041-18f6-4d75-8e55-8aa4d98a1b8c,287e5e3a-5bf0-4830-adf0-a00d0262dbca,3bc67ec0-398f-4e89-b0c2-282006529352,9e63f1a5-29a0-4f7c-a786-f9174e05cc6e,3893.43,INR,success,2026-05-10 18:19:43.956352+00:00
8652e733-81ae-4599-869b-1b7f6054526a,287e5e3a-5bf0-4830-adf0-a00d0262dbca,3bc67ec0-398f-4e89-b0c2-282006529352,9e63f1a5-29a0-4f7c-a786-f9174e05cc6e,2117.03,INR,success,2026-05-23 12:14:58.737642+00:00
2b305dce-03db-44e3-a57a-cfd5c806cc9b,3979c734-eaf5-4e0f-bb5c-5faece57bc5d,01186f8d-e5cb-448b-9289-5843db3b95c9,158c275b-50d3-4618-9c6c-23d6a7d63db4,1595.2,INR,success,2026-05-28 11:52:24.437310+00:00
d3fafcd7-b569-4c6d-b4ad-b2ffed8f98f8,3979c734-eaf5-4e0f-bb5c-5faece57bc5d,01186f8d-e5cb-448b-9289-5843db3b95c9,158c275b-50d3-4618-9c6c-23d6a7d63db4,4475.5,INR,success,2026-05-28 14:19:28.094160+00:00
2d43dfe2-b5a1-4e28-bd7f-31c58c174373,3979c734-eaf5-4e0f-bb5c-5faece57bc5d,01186f8d-e5cb-448b-9289-5843db3b95c9,158c275b-50d3-4618-9c6c-23d6a7d63db4,1946.64,INR,success,2026-05-29 09:14:19.554480+00:00
29af71a0-c18e-47f7-9ec0-2eca2fb0174c,3979c734-eaf5-4e0f-bb5c-5faece57bc5d,01186f8d-e5cb-448b-9289-5843db3b95c9,158c275b-50d3-4618-9c6c-23d6a7d63db4,2709.96,INR,success,2026-05-30 23:11:21.445287+00:00
dbf64d8c-c055-4f90-87b1-7c4b7c6a6610,3979c734-eaf5-4e0f-bb5c-5faece57bc5d,01186f8d-e5cb-448b-9289-5843db3b95c9,158c275b-50d3-4618-9c6c-23d6a7d63db4,2326.8,INR,success,2026-05-31 01:02:57.184174+00:00
cfc12b89-5cbf-42b9-906a-70bf8199a19d,50855063-ab55-493f-8f45-039d1732e0f6,9dbc5ae5-e157-4eea-a32e-7331f5ad6139,a814c97d-2d55-4c83-8a15-f14270806e32,3361.33,INR,success,2026-03-29 09:55:01.367541+00:00
88a60e02-01a3-4fe3-a368-3cb420169f64,50855063-ab55-493f-8f45-039d1732e0f6,9dbc5ae5-e157-4eea-a32e-7331f5ad6139,a814c97d-2d55-4c83-8a15-f14270806e32,5039.44,INR,success,2026-03-30 03:12:15.943373+00:00
10a61acd-95d8-4cea-91f3-f98e5d32bee8,50855063-ab55-493f-8f45-039d1732e0f6,9dbc5ae5-e157-4eea-a32e-7331f5ad6139,a814c97d-2d55-4c83-8a15-f14270806e32,2472.38,INR,success,2026-04-01 17:01:07.469157+00:00
6ec56257-c2ca-4a39-9396-1575f1a2610f,50855063-ab55-493f-8f45-039d1732e0f6,9dbc5ae5-e157-4eea-a32e-7331f5ad6139,a814c97d-2d55-4c83-8a15-f14270806e32,3833.02,INR,success,2026-04-13 00:58:57.189711+00:00
00e33f42-1668-4d61-96a0-65fa94af93f1,50855063-ab55-493f-8f45-039d1732e0f6,9dbc5ae5-e157-4eea-a32e-7331f5ad6139,a814c97d-2d55-4c83-8a15-f14270806e32,2806.46,INR,success,2026-04-17 12:51:04.940638+00:00
f578a61e-457d-487a-a66e-a9b402aeaebf,028e64f5-1133-4922-b4df-5e37372bd678,e9194034-08fa-46e8-8d82-47ee0a9c5c5f,52ce4ca6-2b03-4a7b-8e7c-860f1a4a0015,1371.45,INR,success,2026-05-28 11:49:09.652268+00:00
c5144dd2-c5e0-4659-baa4-81cb403f8e4e,028e64f5-1133-4922-b4df-5e37372bd678,e9194034-08fa-46e8-8d82-47ee0a9c5c5f,52ce4ca6-2b03-4a7b-8e7c-860f1a4a0015,1554.3,INR,success,2026-05-28 15:44:10.253042+00:00
349303c2-bd9b-43c4-b044-0bff6f8d2a5b,92458afc-4c8d-469f-9faa-b87a839f77e4,1fdf531b-b77e-4212-9cd1-f269336381eb,73cbe46b-01cc-4b5e-b395-2ed58fe2b97c,1725.23,INR,success,2026-04-19 15:04:16.458453+00:00
2b214b8d-4ff7-4a07-a376-cfc680066b71,92458afc-4c8d-469f-9faa-b87a839f77e4,1fdf531b-b77e-4212-9cd1-f269336381eb,73cbe46b-01cc-4b5e-b395-2ed58fe2b97c,1233.03,INR,success,2026-05-10 01:03:12.907006+00:00
824b299e-a865-4895-b172-f30817489671,92458afc-4c8d-469f-9faa-b87a839f77e4,1fdf531b-b77e-4212-9cd1-f269336381eb,73cbe46b-01cc-4b5e-b395-2ed58fe2b97c,1648.48,INR,success,2026-05-21 20:10:50.935588+00:00
13fc7d5f-d2f7-43ab-b3fa-7fae11777366,92458afc-4c8d-469f-9faa-b87a839f77e4,1fdf531b-b77e-4212-9cd1-f269336381eb,73cbe46b-01cc-4b5e-b395-2ed58fe2b97c,2367.42,INR,success,2026-05-27 16:08:41.043731+00:00
58620cf5-5d14-4c25-b65e-48ab6962ab7a,d346d619-1789-40c0-9c2a-8fde0b567662,ba679530-d1f0-400b-b1ca-7de1e56c3247,d9bb1dc5-8625-4562-b0e4-90436954632e,5205.86,INR,success,2026-05-30 07:12:19.385875+00:00
6d67e177-471f-44be-8c8c-29ce3fa9cd6c,c294ac8a-4ec3-4751-85b2-05cb0cfcfee4,62d0971d-11f6-45cc-bfa3-f3d0ade79e41,26ff9650-b644-471a-9801-7caf1328910a,2309.4,INR,success,2026-05-28 11:25:20.047204+00:00
86fb2b54-c74a-4682-9351-eea5d1f19bc0,c294ac8a-4ec3-4751-85b2-05cb0cfcfee4,62d0971d-11f6-45cc-bfa3-f3d0ade79e41,26ff9650-b644-471a-9801-7caf1328910a,1629.29,INR,success,2026-05-30 00:59:59.910482+00:00
