id,transaction_id,order_amount,created_at
23b05dc6-924e-428b-b694-6163da7fbc72,91ffa8a2-e6e7-4842-a4ef-1fb31ef14a2c,1798.64,2026-05-27 22:41:40.681572+00:00
196f8573-5d84-4759-816f-edf4536363c5,12505b31-6a26-4930-a5cf-c621622a8374,3657.25,2026-05-30 23:12:11.877389+00:00
ca6ad9f9-7e7d-4c93-99c4-f147b4e37c28,6da08781-ecc0-4b7b-8649-33e2858c573f,2395.44,2026-05-31 21:55:52.885008+00:00
110a7d65-519a-4b61-b5d7-d086bced0937,4af09344-d53e-4555-9302-4be7a0de40ff,2507.84,2026-03-30 18:47:28.594460+00:00
439ca3b6-2164-4548-a9e0-ba07891b1905,9e875ab3-6c12-4855-9902-569755a1249a,3449.56,2026-04-09 18:14:16.494393+00:00
9f1dae03-acdf-4b2c-8087-a385fd13fea6,b9e6c2ec-24e2-4859-92ea-8c554d63741f,10.0,2026-04-17 01:01:11.762706+00:00
23b8f509-f32c-45ad-9a31-08742b0f0c84,b7e6be48-9fa4-4b5a-ba4b-37728719b7bd,666.51,2026-05-06 18:50:21.739494+00:00
4a181342-8248-4965-a11c-976a28867ad6,118073b1-5978-4b13-98ea-f66755594b4c,1517.27,2026-05-13 16:18:49.085746+00:00
40273dd5-e4df-432d-982e-9e33b46a9e37,498cd2bf-9153-4192-bd36-7770668ea628,1168.13,2026-05-19 07:05:13.806644+00:00
eba75211-f5e8-4c2e-9d05-b9bac6b47ea9,5cb69f1f-6250-4abc-b764-9436e481879a,1828.82,2026-05-23 02:29:54.013159+00:00
3f08d1b8-15a9-49ee-b979-d78ef1a7c379,c098eeaa-42dc-47a6-9f9d-ef1bf92afd02,1219.04,2026-04-05 04:31:38.508129+00:00
526e64e8-8be0-40ad-b9c3-e90ba4786450,b1aae450-9435-4e04-9d1d-5b390fd99edf,1672.86,2026-04-11 05:29:13.760264+00:00
528ba0a8-6015-497d-a9ba-9051fc1e854a,b283ea30-65a3-4b0a-912e-cc358f999855,1377.2,2026-05-07 17:46:59.573314+00:00
5e71ae67-6060-4311-837e-1dfc4ad5c34e,f11f6de0-788e-4467-981b-501305603c08,909.75,2026-05-24 09:45:37.358957+00:00
1517a1c2-808d-4982-a6f2-313034e74d41,c77f78c8-097b-4096-8e93-d6a69862c700,1421.49,2026-05-29 06:19:34.157566+00:00
701573a0-cb3f-4f9b-a28f-dcd5413bf621,6f59af99-ea67-4645-bfd0-93f2192b7f23,1329.14,2026-05-15 19:57:15.357777+00:00
86d1abb1-b128-495c-b6eb-ebd837bea624,e98c2dd7-9167-46ee-8254-c06284359792,1143.31,2026-05-16 23:41:31.762766+00:00
f9e256d6-38b1-4044-bef8-2d689ab51fe5,ef1c7aaf-b7e8-4692-8095-47b03328ee4e,1155.1,2026-05-17 08:24:08.039626+00:00
c5fb1cb8-c409-46c7-9d36-5ecb2ab3e4f8,51e59c66-a8e5-4e64-85c9-b52ab0df7e31,689.39,2026-05-26 17:35:32.555452+00:00
f9eb5766-985b-424c-bc91-3a499870fc86,0caec4e1-195d-400b-a469-cd5126400436,1083.28,2026-05-27 13:34:14.195535+00:00
5a9f19b8-0397-44c5-ad2e-e3c2ba79a18e,0c769cbc-6ee1-4e99-a40e-52fbad1bc127,895.48,2026-05-01 15:28:27.107799+00:00
e8e97754-03d5-4634-b00d-29e2d2aad0de,736c12c0-a4c9-4a8a-879d-704727510ac2,4502.01,2026-05-08 20:40:10.189293+00:00
cbaa4950-9165-4c09-a7da-3cf0d10e8085,be88c401-3ef3-431b-9b5a-62e84989c9e3,3621.13,2026-05-20 11:09:20.518513+00:00
dc2c3386-f76d-4f0f-8d80-164a79b62889,d2393f0a-d1df-405f-b048-c7df759288c6,324.04,2026-04-17 20:57:35.255518+00:00
ec063d66-8ac9-4873-a49c-4ff146c755bf,6c33009d-3048-4e1d-a6ce-b73e2a0bfa01,398.87,2026-05-02 02:33:59.837261+00:00
