id,order_id,amount,reason,created_at
25da0199-d014-4e2d-915e-3411a5ea8b74,616796cd-56e0-41d4-a670-1744626481af,5048.8,late_delivery,2026-06-02 08:08:57.697899+00:00
f119fcae-0e42-457e-977c-f439e65ffe7b,05f63f45-ba24-45b0-b193-06394774bdfa,3734.99,damaged_item,2026-05-20 23:18:32.591914+00:00
7d3df776-01b4-400c-a5c4-762773adfa45,f450f4c7-7b7e-475c-ba07-8c23451d3c79,1973.37,duplicate_order,2026-05-24 09:50:16.942033+00:00
ab74c6b9-340f-4997-a1d1-f0cf8de7e3c8,5b84ddd1-bfd2-4373-9eec-ed22376906dc,2027.39,damaged_item,2026-05-21 04:57:57.750663+00:00
49c3904b-9e31-452a-aa6d-7e9a983f5719,e0a516d9-0a4a-4b08-b754-3a0cdd8598cc,2693.09,duplicate_order,2026-05-26 23:59:32.351697+00:00
afd591dd-b84c-4552-8c38-401afa8c1f05,705cd87e-2b26-4793-a712-e3848e7d2791,2347.63,not_as_described,2026-05-15 02:37:28.794627+00:00
6893f161-2af8-49f3-98c7-00f593514fe5,91679b02-22d1-4e4d-957b-234210743ad9,2297.31,wrong_size,2026-06-07 17:00:21.166940+00:00
a8a280e1-f799-430a-b22b-0566678681a3,427c0fb6-f915-43e9-b240-a47a26fea3d2,4026.87,damaged_item,2026-06-04 13:07:47.483916+00:00
631e9a3f-6255-4b63-9eea-4f63b48ba2fd,bd128223-3b2d-4514-abe5-49d136b0b5fb,3324.79,late_delivery,2026-05-23 04:14:34.539327+00:00
e6599a76-6add-4531-938d-d0b5a8540ab5,0770b713-ce9a-4370-b6c8-149504c9204c,4502.13,changed_mind,2026-05-24 14:04:03.075345+00:00
cf917d16-b1f3-4862-a9d5-c99422081abb,3b66447d-186e-43b2-aa0a-a3dbd2777a50,2147.92,not_as_described,2026-05-06 12:26:15.228952+00:00
dce7b0f4-80ec-43e7-a451-1f5f7b631e1a,3c6d61f9-83e4-4b22-80d1-2f43f9b62852,3287.09,damaged_item,2026-05-16 02:28:46.643715+00:00
dd58b734-2c55-47e1-bb2f-8340c000495a,61d99a8a-8683-4a2d-9e6c-a5b033e48e5d,1421.07,damaged_item,2026-04-25 01:09:20.339667+00:00
16318b95-799e-4307-8d57-58ee781ad6ff,46f65889-c8e2-4e79-92a3-9944362a27ef,1461.91,late_delivery,2026-05-31 10:58:24.009384+00:00
3d4c29e4-1730-4e23-8130-ab43d41a4451,9ba56bbf-0cfd-48f1-927d-99495ab44298,733.26,duplicate_order,2026-05-05 03:10:29.900965+00:00
f62c9734-0ebd-4874-bd8a-3fa7f9798a1a,3278a5a5-a38a-4283-a54d-bbe120886a5b,239.35,not_as_described,2026-05-20 09:17:40.857530+00:00
913582bf-0645-4165-b3ae-b62c35663e09,9359f82c-42f8-456a-82db-62404a177613,783.37,not_as_described,2026-05-29 03:16:55.875482+00:00
5679929e-7779-468d-b495-2f9a80fbc206,ac74904a-8cd3-4b49-93e1-8d9c1308056f,566.84,changed_mind,2026-06-10 15:42:58.487594+00:00
831543f1-8073-4c5f-afd8-d4f2f0181ced,f93fc087-592f-422d-b41f-f5db4fd8a048,1717.7,late_delivery,2026-05-14 21:09:38.357086+00:00
54b348d1-c72f-484f-8b9a-d3e4a789e48d,ecec6abe-2336-4dfa-90f2-92fe18830013,2969.45,duplicate_order,2026-05-02 04:08:13.164777+00:00
